x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
50.6192;10.919;-0.00404074;-0.0963064;0.920468;100;0.0031499;0.00418921
50.938;10.919;-0.00283845;-0.0943947;0.920492;100;0.00328334;0.00365429
51.2567;10.919;-0.0018659;-0.0925341;0.918966;2.76826;0.0032021;0.00302331
51.5755;10.919;-0.00134565;-0.0907495;0.917311;100;0.00314637;0.00307907
51.8943;10.919;-0.00123445;-0.0889581;0.91396;100;0.00336864;0.0036666
52.213;10.919;-0.00140509;-0.0871938;0.911938;100;0.00381453;0.00439889
52.5318;10.919;-0.00173435;-0.0856531;0.91443;2.17524;0.00455193;0.00510966
52.8505;10.919;-0.00213069;-0.0845782;0.918025;2.07559;0.00457119;0.00504469
53.1693;10.919;-0.00251875;-0.0841185;0.922282;2.07946;0.00388337;0.00434314
53.4881;10.919;-0.0028277;-0.0842287;0.923898;2.19185;0.00338368;0.00404402
53.8068;10.919;-0.00301039;-0.0847677;0.927773;2.33795;0.00307585;0.00381747
54.1256;10.919;-0.00310759;-0.0856019;0.92992;2.47946;0.00303443;0.00407777
54.4443;10.919;-0.00328795;-0.0866823;0.921523;2.51377;0.00325704;0.00437917
54.7631;10.919;-0.00379488;-0.0880703;0.913265;2.43123;0.00380381;0.00462461
55.0819;10.919;-0.00480025;-0.0898398;0.905953;2.28464;0.00470363;0.00494719
55.4006;10.919;-0.00625625;-0.0919354;0.902795;2.18494;0.00516047;0.00481903
55.7194;10.919;-0.00787912;-0.0941243;0.907819;2.02447;0.00497153;0.00455554
56.0381;10.919;-0.00928661;-0.0961026;0.912771;2.00159;0.00500322;0.00469804
56.3569;10.919;-0.0101397;-0.0976256;0.911715;2.12558;0.00566338;0.00520977
56.6757;10.919;-0.0103116;-0.0985914;0.918213;2.17657;0.00500149;0.00529702
56.9944;10.919;-0.00996071;-0.0991031;0.923851;2.2602;0.00389492;0.00489347
57.3132;10.919;-0.00943978;-0.0994208;0.932148;2.11161;0.00293682;0.00423243
57.6319;10.919;-0.00910269;-0.0997785;0.94012;1.94867;0.00239591;0.00351482
57.9507;10.919;-0.00913236;-0.10023;0.941337;100;0.00232956;0.00333505
58.2694;10.919;-0.00948498;-0.10061;0.942073;100;0.00258044;0.00350304
58.5882;10.919;-0.00993648;-0.100607;0.934338;100;0.00302694;0.00398368
58.907;10.919;-0.0102206;-0.0998829;0.930552;100;0.00367871;0.00487099
59.2257;10.919;-0.0102073;-0.0982653;0.922911;100;0.0041819;0.00495438
59.5445;10.919;-0.00992556;-0.0958573;0.920557;100;0.00439855;0.00490453
59.8632;10.919;-0.00943394;-0.0929681;0.916766;100;0.00451972;0.00466567
60.182;10.919;-0.00870261;-0.0899938;0.909818;100;0.0050303;0.00450016
60.5008;10.919;-0.0076316;-0.0872841;0.893383;100;0.00584646;0.00474985
60.8195;10.919;-0.00624066;-0.0850898;0.859415;100;0.00664999;0.00553268
61.1383;10.919;-0.00478049;-0.0835523;0.814027;100;0.00774431;0.00672186
61.457;10.919;-0.00319781;-0.0824907;0.773175;2.46504;0.00814345;0.00853368
61.7758;10.919;-0.00162991;-0.0817739;0.741378;2.5114;0.00799711;0.0111854
62.0946;10.919;0.00252884;-0.0837563;0.719799;100;0.00756024;0.0151288
-30.3456;10.6002;-0.00524684;-0.107684;0.943765;100;0.00148284;0.0023369
-30.0269;10.6002;-0.00522174;-0.109832;0.968557;100;0.0014391;0.00218901
-29.7081;10.6002;-0.00500006;-0.112159;0.970133;100;0.0014736;0.00203888
-29.3893;10.6002;-0.00441872;-0.112388;0.976187;100;0.0014844;0.00201984
-29.0706;10.6002;-0.00374094;-0.112727;0.978872;100;0.00157126;0.0021315
-28.7518;10.6002;-0.00297801;-0.113285;0.979989;100;0.00169054;0.00234903
-28.4331;10.6002;-0.00216333;-0.114225;0.978053;100;0.00181138;0.00272402
-28.1143;10.6002;-0.00126311;-0.115622;0.974188;100;0.00201609;0.0029475
-27.7955;10.6002;-0.000252863;-0.117454;0.967159;100;0.00238257;0.0034905
-27.4768;10.6002;0.00130889;-0.117967;0.953723;100;0.00325465;0.00451297
-27.158;10.6002;0.0034856;-0.117941;0.930877;100;0.00485799;0.00604411
-26.8393;10.6002;0.00690206;-0.117194;0.901132;100;0.00683715;0.00795334
-26.5205;10.6002;0.00826221;-0.11858;0.868593;100;0.00886083;0.0101558
-26.2017;10.6002;0.0138193;-0.115637;0.837712;100;0.0110256;0.0109255
-25.883;10.6002;0.0144715;-0.116283;0.808019;100;0.0123503;0.011265
-25.5642;10.6002;0.0147304;-0.1172;0.787802;100;0.0109464;0.0114582
-24.2892;10.6002;0.0204183;-0.119607;0.73715;100;0.0146511;0.0224389
-23.9704;10.6002;0.0224772;-0.120308;0.68097;100;0.0169128;0.0291168
-23.6517;10.6002;0.0248824;-0.119441;0.599893;100;0.020597;0.0340592
35;10.6002;0.034383;-0.125855;0.652263;2.33662;0.0112891;0.0103532
35.3188;10.6002;0.0365108;-0.124859;0.685696;100;0.00973033;0.0112862
35.6375;10.6002;0.0393837;-0.123458;0.734646;100;0.00986334;0.0106762
35.9563;10.6002;0.0429273;-0.121713;0.76185;100;0.0111198;0.00933257
36.2751;10.6002;0.0462048;-0.119816;0.755152;2.03455;0.0125058;0.00860427
37.2313;10.6002;0.0459917;-0.115187;0.771176;2.1887;0.00893093;0.00800826
37.5501;10.6002;0.0420465;-0.114851;0.784775;100;0.00747056;0.0073955
37.8689;10.6002;0.0377061;-0.115088;0.813422;100;0.00702351;0.00637448
38.1876;10.6002;0.0340046;-0.115791;0.841474;100;0.00704892;0.0058751
38.5064;10.6002;0.0312413;-0.116876;0.865378;100;0.00664439;0.00637757
38.8251;10.6002;0.0294877;-0.118352;0.869424;100;0.00566967;0.00658234
39.1439;10.6002;0.0289875;-0.12014;0.85126;100;0.00561437;0.00761399
39.4627;10.6002;0.0293211;-0.122095;0.832875;100;0.00587672;0.00904888
39.7814;10.6002;0.0295322;-0.120503;0.823987;100;0.00545671;0.00942574
40.1002;10.6002;0.0294399;-0.121472;0.827795;100;0.00501408;0.00851152
40.4189;10.6002;0.028644;-0.121642;0.842657;100;0.00496849;0.00691307
40.7377;10.6002;0.0270681;-0.120863;0.861601;100;0.00505475;0.00596359
41.0565;10.6002;0.0248458;-0.119267;0.877561;100;0.00559781;0.0056885
41.3752;10.6002;0.0222587;-0.117251;0.881283;100;0.00622333;0.00555353
41.694;10.6002;0.0197787;-0.115329;0.875646;100;0.0065021;0.00545352
42.0127;10.6002;0.0176581;-0.113859;0.876214;100;0.00626852;0.00535743
42.3315;10.6002;0.0159029;-0.11283;0.890102;100;0.00668506;0.00514487
42.6502;10.6002;0.0143696;-0.111846;0.905824;100;0.00644941;0.00602594
42.969;10.6002;0.0128966;-0.110366;0.912866;100;0.00655617;0.0072689
43.2878;10.6002;0.0113606;-0.108015;0.916171;100;0.00648733;0.00722586
43.6065;10.6002;0.00976052;-0.104785;0.914196;100;0.00629506;0.00655979
43.9253;10.6002;0.00819748;-0.101112;0.914561;100;0.00595502;0.00589776
44.244;10.6002;0.00675801;-0.0977045;0.917806;100;0.00525796;0.00541115
44.5628;10.6002;0.00545142;-0.0952313;0.915321;100;0.0050115;0.00535798
44.8816;10.6002;0.00430671;-0.0940576;0.90996;100;0.00485043;0.00534556
45.2003;10.6002;0.00336483;-0.0941324;0.909523;100;0.00403897;0.00499898
45.5191;10.6002;0.00265026;-0.0950753;0.91152;100;0.00327241;0.00420707
45.8378;10.6002;0.00214666;-0.0964163;0.91917;100;0.00293721;0.00362389
46.1566;10.6002;0.00179177;-0.0977848;0.919051;100;0.00317289;0.00375294
46.4754;10.6002;0.00149933;-0.0989664;0.914213;100;0.00375512;0.00426356
46.7941;10.6002;0.00122522;-0.0998616;0.909109;100;0.00413568;0.00439696
47.1129;10.6002;0.00097948;-0.100473;0.910768;100;0.00423268;0.00442639
47.4316;10.6002;0.000753692;-0.100857;0.915639;3.108;0.00409621;0.00396848
47.7504;10.6002;0.000439131;-0.10109;0.926107;100;0.00374876;0.00334869
48.0692;10.6002;-0.000149862;-0.101289;0.93628;100;0.00346465;0.00318492
48.3879;10.6002;-0.00118636;-0.101586;0.940168;100;0.00352808;0.00415901
48.7067;10.6002;-0.00271776;-0.101993;0.938915;100;0.00384241;0.00439606
49.0254;10.6002;-0.00458212;-0.102359;0.927562;100;0.00405583;0.00459207
49.3442;10.6002;-0.0064084;-0.102448;0.92262;100;0.00430289;0.00451651
49.6629;10.6002;-0.00692486;-0.101505;0.922102;100;0.00387982;0.00385615
49.9817;10.6002;-0.00718213;-0.100444;0.932695;100;0.00316681;0.00341147
50.3005;10.6002;-0.00677905;-0.0989992;0.941412;100;0.00273265;0.00328275
50.6192;10.6002;-0.0059124;-0.0974049;0.949594;100;0.00269449;0.00352599
50.938;10.6002;-0.0048857;-0.0958556;0.952875;100;0.00265504;0.00340221
51.2567;10.6002;-0.00394924;-0.0943595;0.953495;100;0.00258562;0.00313759
51.5755;10.6002;-0.00330126;-0.0929293;0.954294;100;0.0026145;0.00306493
51.8943;10.6002;-0.00294113;-0.09151;0.953132;100;0.00284797;0.00341689
52.213;10.6002;-0.00279302;-0.090135;0.953493;100;0.00327321;0.00380209
52.5318;10.6002;-0.00276625;-0.0889516;0.952193;100;0.00382881;0.00423206
52.8505;10.6002;-0.00277666;-0.0881293;0.953967;100;0.00381857;0.00452004
53.1693;10.6002;-0.00274573;-0.0877509;0.958223;100;0.00347241;0.00422657
53.4881;10.6002;-0.00261746;-0.0877479;0.961042;100;0.00303949;0.00404193
53.8068;10.6002;-0.00238811;-0.0879999;0.962991;100;0.00293521;0.00394475
54.1256;10.6002;-0.00214748;-0.0884304;0.962168;100;0.00307484;0.00388953
54.4443;10.6002;-0.00209457;-0.0890567;0.956828;100;0.0031354;0.00390162
54.7631;10.6002;-0.00247266;-0.08999;0.950174;2.66958;0.00333213;0.00417091
55.0819;10.6002;-0.00343108;-0.0913357;0.946292;2.22118;0.00366447;0.00460123
55.4006;10.6002;-0.00489752;-0.0930597;0.943387;100;0.00396418;0.00502537
55.7194;10.6002;-0.00658124;-0.0949477;0.943709;1.89151;0.00395407;0.00472522
56.0381;10.6002;-0.00810744;-0.0967148;0.945953;1.86546;0.00381044;0.00444022
56.3569;10.6002;-0.00914907;-0.0981346;0.945665;1.93128;0.00428684;0.00451398
56.6757;10.6002;-0.00957368;-0.0991128;0.94915;2.15842;0.00389978;0.00459195
56.9944;10.6002;-0.00950915;-0.099739;0.951295;100;0.00316954;0.0045713
57.3132;10.6002;-0.00926581;-0.100241;0.956343;100;0.0027007;0.00431882
57.6319;10.6002;-0.00916133;-0.100817;0.964993;100;0.0023871;0.00388686
57.9507;10.6002;-0.00935834;-0.1015;0.964017;100;0.00223877;0.00345929
58.2694;10.6002;-0.00981055;-0.102129;0.963922;1.86449;0.00222067;0.00353052
58.5882;10.6002;-0.010302;-0.10241;0.956066;100;0.00246846;0.00392336
58.907;10.6002;-0.0105716;-0.102021;0.954047;100;0.00307586;0.00475514
59.2257;10.6002;-0.0104806;-0.100775;0.947832;100;0.00355645;0.00489774
59.5445;10.6002;-0.0100542;-0.0987291;0.947991;100;0.00374392;0.00482466
59.8632;10.6002;-0.00936878;-0.0961347;0.947467;100;0.00392577;0.00459866
60.182;10.6002;-0.00844129;-0.0933417;0.941219;100;0.0044378;0.00446803
60.5008;10.6002;-0.0072346;-0.0906943;0.930604;100;0.00485439;0.00460613
60.8195;10.6002;-0.00577509;-0.088457;0.907959;100;0.0052959;0.00505938
61.1383;10.6002;-0.00433072;-0.0868394;0.88464;100;0.00584676;0.00594094
61.457;10.6002;-0.0028333;-0.0856964;0.861105;2.28429;0.00613788;0.00720188
61.7758;10.6002;-0.00139219;-0.08492;0.838967;2.46129;0.00601581;0.00878622
62.0946;10.6002;0.00150028;-0.0863413;0.811768;100;0.00585208;0.0120479
-30.3456;10.2814;-0.00502074;-0.106949;0.969603;100;0.00154471;0.00177486
-30.0269;10.2814;-0.00483991;-0.108472;0.971319;100;0.00147472;0.00165688
-29.7081;10.2814;-0.00434504;-0.109188;0.976067;100;0.00137429;0.00163902
-29.3893;10.2814;-0.00365856;-0.109265;0.978577;100;0.00134563;0.00174016
-29.0706;10.2814;-0.00286866;-0.10933;0.980469;100;0.00143231;0.0019382
-28.7518;10.2814;-0.00198264;-0.109491;0.980361;100;0.00160684;0.0022367
-28.4331;10.2814;-0.0010017;-0.109928;0.977222;100;0.00195232;0.002572
-28.1143;10.2814;0.000151799;-0.110782;0.971375;100;0.00238275;0.00303448
-27.7955;10.2814;0.00154111;-0.112135;0.964627;100;0.0027464;0.00354918
-27.4768;10.2814;0.00319887;-0.113824;0.955741;100;0.00312332;0.00426082
-27.158;10.2814;0.00550757;-0.11451;0.943611;100;0.00390111;0.00500884
-26.8393;10.2814;0.00863171;-0.114519;0.928549;100;0.00498534;0.00584517
-26.5205;10.2814;0.0103337;-0.115789;0.910965;100;0.0060887;0.00708098
-26.2017;10.2814;0.0145932;-0.113915;0.891973;100;0.00701465;0.00794313
-25.883;10.2814;0.0153642;-0.114477;0.877165;100;0.00773193;0.00802764
-25.5642;10.2814;0.0156731;-0.115227;0.871076;100;0.00747935;0.00834016
-25.2455;10.2814;0.0178951;-0.112923;0.874347;100;0.00692323;0.00877974
-24.9267;10.2814;0.0180471;-0.113934;0.87833;100;0.00741776;0.00896037
-24.6079;10.2814;0.0189471;-0.115073;0.87372;100;0.00864433;0.00967336
-24.2892;10.2814;0.0204337;-0.118085;0.854497;100;0.00968003;0.0124558
-23.9704;10.2814;0.0225115;-0.119119;0.818026;100;0.0108694;0.0161196
-23.6517;10.2814;0.024919;-0.118891;0.76168;100;0.0130105;0.0187243
-23.3329;10.2814;0.0282593;-0.119626;0.705031;100;0.0173042;0.0176153
-21.7391;10.2814;0.0308146;-0.136197;0.318798;1.15119;0.0231761;0.0139046
32.45;10.2814;0.0420094;-0.123528;0.768629;2.51147;0.00476167;0.00427509
32.7687;10.2814;0.0419492;-0.123929;0.778294;100;0.00505861;0.00525591
33.0875;10.2814;0.0413654;-0.124499;0.828328;2.45633;0.00529318;0.00522251
33.4062;10.2814;0.040364;-0.125367;0.851995;2.57318;0.00518651;0.00429135
33.725;10.2814;0.0391519;-0.126507;0.882427;100;0.00517888;0.0040634
34.0437;10.2814;0.0379075;-0.127728;0.874349;100;0.00579929;0.00455342
34.3625;10.2814;0.0369318;-0.128739;0.821449;100;0.00745061;0.00577352
34.6813;10.2814;0.0364013;-0.129278;0.760865;100;0.0098465;0.00723745
35;10.2814;0.0358017;-0.127258;0.74791;2.34077;0.0106752;0.00828068
35.3188;10.2814;0.0372844;-0.126491;0.782849;100;0.00937931;0.00893005
35.6375;10.2814;0.0393302;-0.12532;0.820938;100;0.00936384;0.00865873
35.9563;10.2814;0.0418558;-0.123777;0.841401;100;0.00976006;0.0077866
36.2751;10.2814;0.044121;-0.12201;0.851337;100;0.0102318;0.00750913
36.5938;10.2814;0.0422669;-0.121919;0.849585;100;0.0104129;0.00766666
36.9126;10.2814;0.0412477;-0.120356;0.845931;100;0.0098098;0.00757358
37.2313;10.2814;0.0426226;-0.117315;0.837701;2.01718;0.00851851;0.0074305
37.5501;10.2814;0.0390742;-0.116764;0.842167;2.19117;0.00710781;0.00721232
37.8689;10.2814;0.0352877;-0.116763;0.858029;2.25386;0.00634078;0.00682758
38.1876;10.2814;0.0321173;-0.117237;0.878745;100;0.0059983;0.0063642
38.5064;10.2814;0.0298524;-0.118124;0.884811;100;0.00576261;0.00705764
38.8251;10.2814;0.0285537;-0.119424;0.876357;100;0.0054338;0.00773137
39.1439;10.2814;0.0283524;-0.121055;0.860893;100;0.00552975;0.00836075
39.4627;10.2814;0.0288676;-0.122862;0.845333;100;0.00541334;0.00894605
39.7814;10.2814;0.0293633;-0.122277;0.844785;100;0.00542637;0.00944236
40.1002;10.2814;0.0294236;-0.123243;0.852674;100;0.0049167;0.00905548
40.4189;10.2814;0.0287057;-0.123348;0.873766;100;0.00451907;0.00725923
40.7377;10.2814;0.0270933;-0.122408;0.886525;100;0.00464876;0.00600233
41.0565;10.2814;0.0246875;-0.120517;0.896533;100;0.00508911;0.00566761
41.3752;10.2814;0.0217764;-0.118039;0.899982;100;0.00553537;0.0054534
41.694;10.2814;0.0188292;-0.115468;0.899634;100;0.0054518;0.00518644
42.0127;10.2814;0.0161634;-0.113196;0.900727;100;0.0054101;0.0048536
42.3315;10.2814;0.0138879;-0.111301;0.90837;100;0.00563337;0.00472645
42.6502;10.2814;0.0119676;-0.109534;0.914728;100;0.00535891;0.00548734
42.969;10.2814;0.0103154;-0.10753;0.923033;100;0.00559654;0.0063256
43.2878;10.2814;0.0088386;-0.105062;0.924363;100;0.00524976;0.00625209
43.6065;10.2814;0.00751399;-0.10219;0.925771;100;0.00479749;0.00588102
43.9253;10.2814;0.00637414;-0.0992983;0.925989;100;0.00442542;0.00560893
44.244;10.2814;0.00542008;-0.0969241;0.930702;100;0.00395815;0.00497981
44.5628;10.2814;0.00459208;-0.0954992;0.93078;100;0.00397048;0.00447409
44.8816;10.2814;0.0038621;-0.0951533;0.927281;100;0.00383382;0.0045892
45.2003;10.2814;0.00322745;-0.0956863;0.93042;100;0.00337288;0.00479678
45.5191;10.2814;0.00268597;-0.0966989;0.932451;100;0.00269168;0.00415949
45.8378;10.2814;0.00221825;-0.0978133;0.941354;100;0.00235989;0.00342432
46.1566;10.2814;0.00178961;-0.0988103;0.943307;100;0.00255034;0.00328044
46.4754;10.2814;0.00137476;-0.0996202;0.94332;100;0.00293217;0.00358765
46.7941;10.2814;0.000997744;-0.100233;0.937981;100;0.00354426;0.00376794
47.1129;10.2814;0.000710777;-0.100662;0.938137;100;0.00413652;0.00394085
47.4316;10.2814;0.000511608;-0.100917;0.936288;100;0.00401509;0.0042782
47.7504;10.2814;0.000265795;-0.101016;0.941474;100;0.00348149;0.00372033
48.0692;10.2814;-0.000250011;-0.101037;0.949089;100;0.00316393;0.00349693
48.3879;10.2814;-0.00123515;-0.101106;0.952065;100;0.0031581;0.00429228
48.7067;10.2814;-0.00274512;-0.101287;0.949429;100;0.00332516;0.0044627
49.0254;10.2814;-0.00462066;-0.101506;0.940952;100;0.00356201;0.00426501
