x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
-29.0706;11.5565;0.023583;-0.0103063;0.982237;3.12056;0.00111862;0.00108335
-28.7518;11.5565;0.0237682;-0.0105133;0.982728;100;0.00103251;0.00111366
-28.4331;11.5565;0.02396;-0.0107898;0.983199;100;0.00103343;0.00113371
-28.1143;11.5565;0.0241749;-0.0111706;0.981632;100;0.00108721;0.00118153
-27.7955;11.5565;0.0244473;-0.0116268;0.979868;100;0.00107278;0.00134518
-27.4768;11.5565;0.0250033;-0.0121071;0.979212;100;0.00108832;0.00154663
-27.158;11.5565;0.0256017;-0.0125808;0.979417;100;0.00114249;0.0016561
-26.8393;11.5565;0.0262859;-0.0128616;0.978491;2.19248;0.00121367;0.00164805
-26.5205;11.5565;0.0272943;-0.0124803;0.978199;2.05631;0.00135064;0.00179373
-26.2017;11.5565;0.0278713;-0.0118579;0.978186;2.00077;0.00146247;0.00183927
-25.883;11.5565;0.0282734;-0.0108622;0.974699;2.07639;0.00177181;0.00186275
-25.5642;11.5565;0.0286523;-0.00835559;0.961565;100;0.00252887;0.00210926
-25.2455;11.5565;0.0287938;-0.00696262;0.939968;100;0.00321284;0.00256329
-24.9267;11.5565;0.0289465;-0.00594645;0.935576;100;0.00315909;0.00305861
-30.0269;11.2377;0.0230085;-0.00933877;0.978558;100;0.00130645;0.00130258
-29.7081;11.2377;0.0231614;-0.00947795;0.978217;2.35108;0.00126714;0.00123386
-29.3893;11.2377;0.0233992;-0.00970575;0.979563;100;0.00121419;0.00115642
-29.0706;11.2377;0.0236446;-0.00992518;0.982202;100;0.00111635;0.00113085
-28.7518;11.2377;0.0238972;-0.0100764;0.984053;100;0.00104947;0.0011419
-28.4331;11.2377;0.024159;-0.0102903;0.984244;100;0.00105763;0.00112322
-28.1143;11.2377;0.0244387;-0.0106041;0.983059;100;0.00107619;0.00114109
-27.7955;11.2377;0.0247753;-0.0110024;0.982254;100;0.0010401;0.00126783
-27.4768;11.2377;0.0253254;-0.0114154;0.982502;100;0.00106721;0.00139861
-27.158;11.2377;0.0259662;-0.0118279;0.982688;100;0.00113913;0.00147208
-26.8393;11.2377;0.0266972;-0.012047;0.980986;2.39691;0.00125306;0.00153527
-26.5205;11.2377;0.027624;-0.0116693;0.980861;2.36005;0.00134838;0.00167177
-26.2017;11.2377;0.0282251;-0.0110182;0.977999;2.4207;0.00157586;0.00169489
-25.883;11.2377;0.0286636;-0.0100007;0.974396;2.48266;0.00187204;0.00175901
-25.5642;11.2377;0.0291189;-0.00790923;0.961525;2.49553;0.00248057;0.00213249
-25.2455;11.2377;0.0293683;-0.00667774;0.947217;2.6074;0.00287165;0.0029231
-24.9267;11.2377;0.0296382;-0.00585182;0.936673;2.62034;0.00262783;0.0038063
-24.6079;11.2377;0.0312009;-0.00500729;0.936987;100;0.00227871;0.00399493
-24.2892;11.2377;0.031734;-0.00538635;0.951701;100;0.00227791;0.0035862
-23.9704;11.2377;0.0322003;-0.0060435;0.958673;100;0.00220814;0.00292019
47.4316;11.2377;0.0352764;-0.0110246;0.950295;100;0.00462139;0.00293163
47.7504;11.2377;0.0343096;-0.00982011;0.956199;100;0.00308169;0.00236999
48.0692;11.2377;0.0337326;-0.0087109;0.958482;100;0.0033038;0.00226074
48.3879;11.2377;0.0336727;-0.00754975;0.961025;100;0.00368489;0.00236403
48.7067;11.2377;0.0340656;-0.0060856;0.955278;2.32007;0.00388046;0.00301277
49.0254;11.2377;0.034644;-0.00406684;0.957002;100;0.00390861;0.00342723
49.3442;11.2377;0.0352525;-0.00154139;0.959122;100;0.00337135;0.00382882
49.6629;11.2377;0.0357482;0.0012276;0.96099;100;0.00321451;0.00335177
49.9817;11.2377;0.036149;0.00379131;0.959109;100;0.00326963;0.00299992
50.3005;11.2377;0.0365743;0.00569315;0.959253;100;0.00282191;0.00259143
50.6192;11.2377;0.0370912;0.00664384;0.954043;100;0.00257588;0.00247279
50.938;11.2377;0.0375968;0.00663785;0.945493;100;0.00281511;0.00244143
51.2567;11.2377;0.0378617;0.00595271;0.945223;100;0.00290821;0.00244107
51.5755;11.2377;0.0376463;0.00495111;0.939853;100;0.002964;0.00241069
51.8943;11.2377;0.0368325;0.00392261;0.943778;100;0.00304423;0.00252227
52.213;11.2377;0.0354775;0.00302849;0.954195;100;0.00310242;0.00253321
52.5318;11.2377;0.0337673;0.00229408;0.963712;2.59956;0.003238;0.00248343
52.8505;11.2377;0.0319401;0.00167987;0.96807;2.47406;0.00346427;0.00242507
53.1693;11.2377;0.0302219;0.00114106;0.974185;2.60591;0.00319998;0.00241886
53.4881;11.2377;0.0287657;0.000658284;0.975047;2.88842;0.00281102;0.00254238
53.8068;11.2377;0.0276231;0.000184543;0.975407;2.94718;0.00226938;0.00266526
54.1256;11.2377;0.0267368;-0.000373377;0.977049;2.62034;0.00204839;0.00241444
54.4443;11.2377;0.0259865;-0.00110115;0.97745;2.11043;0.00206031;0.00247729
54.7631;11.2377;0.0252326;-0.00203786;0.974947;1.89805;0.00254235;0.00289211
55.0819;11.2377;0.0244069;-0.00312765;0.968995;100;0.00334358;0.00331676
55.4006;11.2377;0.0235999;-0.00420304;0.963527;2.10892;0.0035108;0.00291523
55.7194;11.2377;0.0230363;-0.00506467;0.962352;1.87751;0.00353225;0.0023873
56.0381;11.2377;0.0229465;-0.00560564;0.960826;1.76294;0.00414269;0.0022902
56.3569;11.2377;0.0234683;-0.00587739;0.960643;1.80285;0.00501224;0.00267048
56.6757;11.2377;0.0245582;-0.00605433;0.962797;1.97027;0.00477866;0.00343607
56.9944;11.2377;0.0259785;-0.00635752;0.965443;100;0.00396913;0.0039905
57.3132;11.2377;0.0273768;-0.00698257;0.971396;2.29061;0.00291169;0.00335202
57.6319;11.2377;0.0284442;-0.00800728;0.975466;2.48695;0.00203897;0.00249556
57.9507;11.2377;0.0290172;-0.00934608;0.97649;100;0.00173313;0.00236891
58.2694;11.2377;0.0291055;-0.0107677;0.974088;100;0.00188752;0.00235961
58.5882;11.2377;0.0288561;-0.0119494;0.97471;100;0.00228954;0.00250632
58.907;11.2377;0.0284776;-0.0125445;0.974653;100;0.00260712;0.00305474
59.2257;11.2377;0.028133;-0.0123046;0.971817;100;0.0026093;0.00346961
59.5445;11.2377;0.0279009;-0.011219;0.97085;100;0.00248958;0.00320719
59.8632;11.2377;0.0278071;-0.0095438;0.968023;2.44594;0.0025618;0.00313384
60.182;11.2377;0.0278771;-0.00769862;0.961826;100;0.00297924;0.00310869
60.5008;11.2377;0.0281452;-0.00609412;0.954127;100;0.00369046;0.00367933
60.8195;11.2377;0.0285845;-0.00503468;0.946005;100;0.00454197;0.00377694
61.1383;11.2377;0.0290736;-0.00452826;0.93062;100;0.00530223;0.00416679
61.457;11.2377;0.0296276;-0.004412;0.901877;100;0.00559832;0.00616618
61.7758;11.2377;0.0301961;-0.00449503;0.864011;100;0.00594485;0.00864649
-30.0269;10.919;0.0230249;-0.00920286;0.97818;100;0.00129311;0.00134377
-29.7081;10.919;0.0231876;-0.00932203;0.97435;2.7152;0.00127401;0.00130219
-29.3893;10.919;0.0234329;-0.00944841;0.977049;100;0.00122416;0.00126314
-29.0706;10.919;0.0237178;-0.00951019;0.980408;100;0.00113802;0.00125728
-28.7518;10.919;0.0240339;-0.00958753;0.983161;100;0.00110155;0.00125705
-28.4331;10.919;0.0243656;-0.00971061;0.983987;100;0.00107341;0.00122087
-28.1143;10.919;0.0247182;-0.00992363;0.983088;100;0.00106564;0.00119799
-27.7955;10.919;0.025133;-0.01023;0.982767;100;0.00105652;0.00124158
-27.4768;10.919;0.025673;-0.010598;0.983428;100;0.00109732;0.00129719
-27.158;10.919;0.0263642;-0.0109346;0.983562;100;0.00117823;0.00132758
-26.8393;10.919;0.0271429;-0.0110939;0.981963;100;0.00128587;0.00140144
-26.5205;10.919;0.0280118;-0.0107658;0.981288;100;0.00137639;0.00154726
-26.2017;10.919;0.028641;-0.0101363;0.978668;100;0.00166491;0.00155988
-25.883;10.919;0.0291184;-0.0091734;0.974685;100;0.00189734;0.00162428
-25.5642;10.919;0.0296075;-0.00754313;0.966344;2.93463;0.00218753;0.00201267
-25.2455;10.919;0.0299496;-0.00652541;0.957282;100;0.00214583;0.00277283
-24.9267;10.919;0.0303214;-0.00592115;0.956127;100;0.00194041;0.0034597
-24.6079;10.919;0.0315771;-0.00556489;0.958465;100;0.00194143;0.0035373
-24.2892;10.919;0.0320891;-0.00605845;0.96555;100;0.0021236;0.00340057
-23.9704;10.919;0.0325052;-0.00677625;0.971386;100;0.00208858;0.00295429
-23.6517;10.919;0.0336014;-0.00889781;0.976765;100;0.00197939;0.00250135
-23.3329;10.919;0.0337926;-0.00948515;0.981824;2.22652;0.00172622;0.00234067
39.1439;10.919;0.0456931;-0.0172965;0.925491;100;0.00322533;0.00522297
39.4627;10.919;0.0457297;-0.0176185;0.915911;100;0.00370887;0.00521224
39.7814;10.919;0.0459308;-0.0180936;0.908634;100;0.00374919;0.00418371
40.1002;10.919;0.0460147;-0.0185287;0.909315;100;0.00382328;0.00374775
40.4189;10.919;0.0457398;-0.0186855;0.91466;100;0.00387712;0.00417151
40.7377;10.919;0.0449942;-0.018441;0.923939;100;0.0036008;0.00411685
41.0565;10.919;0.0438062;-0.0179258;0.931348;100;0.00365682;0.00382393
41.3752;10.919;0.0423945;-0.0174498;0.929213;100;0.00472161;0.00388358
41.694;10.919;0.0410555;-0.0174024;0.9271;100;0.00579327;0.00410345
42.0127;10.919;0.0400051;-0.0180232;0.932892;2.73693;0.00531337;0.003989
42.3315;10.919;0.0393259;-0.0192395;0.940748;2.61201;0.0050658;0.003878
42.6502;10.919;0.0390116;-0.0207067;0.94739;2.9471;0.0046922;0.0043391
42.969;10.919;0.039021;-0.021987;0.95208;2.77936;0.00495526;0.0045968
43.2878;10.919;0.039298;-0.0227618;0.954269;100;0.00460707;0.00408141
43.6065;10.919;0.0398149;-0.0229266;0.956974;100;0.00443856;0.00367204
43.9253;10.919;0.0405252;-0.022603;0.957005;100;0.00447037;0.00377962
44.244;10.919;0.0412813;-0.0220296;0.953292;100;0.00403825;0.00373064
44.5628;10.919;0.0418089;-0.0214348;0.94945;100;0.00337711;0.0033594
44.8816;10.919;0.0418774;-0.020928;0.945569;100;0.0034082;0.00318967
45.2003;10.919;0.041401;-0.0204724;0.944379;100;0.00335035;0.00319404
45.5191;10.919;0.0404642;-0.019929;0.947687;100;0.00336841;0.00284055
45.8378;10.919;0.0392683;-0.0191447;0.947954;100;0.00417785;0.00312626
46.1566;10.919;0.0380087;-0.0180287;0.940663;100;0.00430359;0.00353089
46.4754;10.919;0.0367702;-0.0165648;0.933261;100;0.00383493;0.00337491
46.7941;10.919;0.0355415;-0.0148267;0.934291;100;0.00391997;0.00300652
47.1129;10.919;0.0343174;-0.0129909;0.941967;100;0.00374868;0.00279745
47.4316;10.919;0.0342272;-0.0108572;0.948584;100;0.00311416;0.00263066
47.7504;10.919;0.0333527;-0.00972725;0.954495;100;0.00261983;0.00232989
48.0692;10.919;0.0328658;-0.0087773;0.961246;100;0.00302563;0.00232361
48.3879;10.919;0.0328529;-0.0078584;0.961096;100;0.00319425;0.00245334
48.7067;10.919;0.0332321;-0.00671178;0.961838;100;0.00324127;0.00282692
49.0254;10.919;0.0337552;-0.00506386;0.9588;100;0.00349925;0.00326821
49.3442;10.919;0.0342664;-0.00288126;0.959039;100;0.00298976;0.00344251
49.6629;10.919;0.0346622;-0.000346659;0.961746;100;0.00270571;0.00297014
49.9817;10.919;0.0349918;0.00214882;0.963331;100;0.00248697;0.00289285
50.3005;10.919;0.0353898;0.004157;0.962643;100;0.00234007;0.0029459
50.6192;10.919;0.0359352;0.00535346;0.959367;100;0.00232106;0.00332585
50.938;10.919;0.0365441;0.00567227;0.95615;100;0.0024843;0.00323608
51.2567;10.919;0.0369969;0.00532738;0.955103;100;0.00260376;0.00277065
51.5755;10.919;0.0370397;0.00464637;0.953637;100;0.00274426;0.00256909
51.8943;10.919;0.0365166;0.00390819;0.955121;100;0.00301386;0.0026206
52.213;10.919;0.0354386;0.00327144;0.960289;100;0.00320804;0.0027354
52.5318;10.919;0.0339568;0.00276244;0.965572;2.28866;0.00331345;0.00275342
52.8505;10.919;0.0322984;0.002339;0.972142;2.14848;0.00337322;0.00268149
53.1693;10.919;0.0306999;0.00194924;0.977322;2.23523;0.00292947;0.00258135
53.4881;10.919;0.0293327;0.0015589;0.979869;2.52302;0.00244522;0.00272174
53.8068;10.919;0.0282583;0.00110443;0.980779;2.75288;0.00210267;0.00272381
54.1256;10.919;0.0274248;0.000477134;0.980291;2.77316;0.00186924;0.00257866
54.4443;10.919;0.0267169;-0.000421376;0.978261;2.67769;0.00190168;0.00232125
54.7631;10.919;0.0260067;-0.0016296;0.974355;2.49284;0.00220362;0.00233086
55.0819;10.919;0.0252372;-0.0030751;0.972886;2.10055;0.00268361;0.00261559
55.4006;10.919;0.0244984;-0.00455999;0.969432;2.13049;0.00297147;0.00278204
55.7194;10.919;0.0239994;-0.00584177;0.968039;2.00157;0.00318885;0.0024706
56.0381;10.919;0.0239447;-0.00676639;0.966782;2.02233;0.0037172;0.00229743
56.3569;10.919;0.0244448;-0.00734146;0.964556;2.16221;0.00437242;0.00253396
56.6757;10.919;0.025444;-0.00770577;0.966418;100;0.00398947;0.00282495
56.9944;10.919;0.0267149;-0.00805507;0.969154;100;0.00312638;0.00292426
57.3132;10.919;0.0279349;-0.00857207;0.974075;100;0.0024015;0.00249689
57.6319;10.919;0.0288266;-0.00934359;0.979495;100;0.00178417;0.00217136
57.9507;10.919;0.0292517;-0.0103202;0.9798;100;0.00153268;0.00213538
58.2694;10.919;0.0292343;-0.0113327;0.98032;100;0.0015763;0.00218278
58.5882;10.919;0.0289254;-0.0121351;0.973894;100;0.00181226;0.00259484
58.907;10.919;0.0285334;-0.0124565;0.974904;100;0.00207862;0.00317963
59.2257;10.919;0.0282245;-0.0121016;0.972908;100;0.00213936;0.00330198
59.5445;10.919;0.0280737;-0.0110723;0.976065;100;0.00205481;0.00312702
59.8632;10.919;0.0280908;-0.00959425;0.973139;100;0.00204339;0.00326543
60.182;10.919;0.0282689;-0.00802801;0.968067;100;0.00227001;0.00338748
60.5008;10.919;0.0286;-0.00672036;0.959722;100;0.00296993;0.00358756
60.8195;10.919;0.0290456;-0.0059094;0.948235;100;0.00361198;0.00327089
61.1383;10.919;0.0294899;-0.00557962;0.939868;2.54191;0.00410569;0.00364324
61.457;10.919;0.0299557;-0.00557936;0.923279;2.53304;0.00449351;0.00503599
61.7758;10.919;0.0304143;-0.00573369;0.902095;2.5662;0.00475909;0.00690177
62.0946;10.919;0.0320608;-0.0073675;0.875272;2.61149;0.00525045;0.00961766
-30.3456;10.6002;0.0229887;-0.00874289;0.981562;2.06216;0.00140899;0.00133307
-30.0269;10.6002;0.0230794;-0.00901199;0.978528;100;0.00153088;0.0012485
-29.7081;10.6002;0.0232482;-0.00911314;0.975068;100;0.00146782;0.00125905
-29.3893;10.6002;0.0234971;-0.00914268;0.976486;100;0.00124676;0.00130966
-29.0706;10.6002;0.0238078;-0.00915292;0.979084;100;0.00111008;0.00137058
-28.7518;10.6002;0.0241558;-0.00914646;0.982277;100;0.00103203;0.00139027
-28.4331;10.6002;0.0245253;-0.00915691;0.983389;100;0.00100863;0.00134957
-28.1143;10.6002;0.0249261;-0.00923982;0.982515;100;0.00104489;0.00131367
-27.7955;10.6002;0.0254028;-0.00942245;0.98165;100;0.00109596;0.00130039
-27.4768;10.6002;0.0260096;-0.00968663;0.981803;100;0.00115793;0.00129577
-27.158;10.6002;0.0267649;-0.00994603;0.98212;100;0.00121839;0.00128858
-26.8393;10.6002;0.0276028;-0.0100575;0.982171;100;0.00126707;0.00130062
-26.5205;10.6002;0.028401;-0.00987146;0.981699;100;0.00131337;0.00142927
-26.2017;10.6002;0.0290613;-0.00931901;0.979869;100;0.00143061;0.00146227
-25.883;10.6002;0.0295748;-0.00848931;0.974859;100;0.00178214;0.00153297
-25.5642;10.6002;0.0300696;-0.00731125;0.972341;100;0.0018174;0.00179964
-25.2455;10.6002;0.0304798;-0.00654702;0.971137;100;0.00181172;0.00218959
-24.9267;10.6002;0.0309275;-0.00617643;0.971291;100;0.00164662;0.00246786
-24.6079;10.6002;0.0319047;-0.00617575;0.973275;100;0.00167233;0.00266117
-24.2892;10.6002;0.0323997;-0.00673755;0.976406;100;0.00181222;0.00281959
-23.9704;10.6002;0.0327697;-0.00746427;0.977075;100;0.00194196;0.00281966
-23.6517;10.6002;0.0334927;-0.00905509;0.979904;100;0.00216907;0.00246591
-23.3329;10.6002;0.0335958;-0.00953318;0.979673;100;0.00204156;0.00226041
-23.0141;10.6002;0.0334922;-0.00991033;0.976808;100;0.00188972;0.00224812
-22.6954;10.6002;0.0337682;-0.0097235;0.972881;100;0.00214867;0.00223281
-22.3766;10.6002;0.0342779;-0.009521;0.955815;100;0.00272625;0.00287234
34.6813;10.6002;0.0450594;-0.0275234;0.813193;2.33715;0.00859406;0.00626409
35;10.6002;0.0455386;-0.0269642;0.780432;2.12305;0.00892631;0.00715758
35.3188;10.6002;0.0464127;-0.0261243;0.825854;100;0.0073364;0.00673318
35.6375;10.6002;0.0477427;-0.0250976;0.885628;2.71766;0.00617515;0.00594037
35.9563;10.6002;0.0494411;-0.024012;0.91664;2.53331;0.00589746;0.00469563
36.2751;10.6002;0.051304;-0.0229714;0.931364;2.06045;0.00605512;0.00401004
36.5938;10.6002;0.0528039;-0.022179;0.938436;100;0.00640228;0.00411949
36.9126;10.6002;0.0535199;-0.0217084;0.941929;1.74822;0.00568945;0.0047882
37.2313;10.6002;0.0532655;-0.0215383;0.943903;2.14806;0.0045288;0.00534817
37.5501;10.6002;0.0521236;-0.0215548;0.949236;2.71857;0.00389807;0.00499584
37.8689;10.6002;0.0503914;-0.0216116;0.954257;100;0.00359364;0.00428797
38.1876;10.6002;0.0484716;-0.0216101;0.955958;100;0.00342315;0.00408015
38.5064;10.6002;0.0467607;-0.0215648;0.950965;100;0.00317153;0.00455748
38.8251;10.6002;0.0455281;-0.021597;0.941561;100;0.00287381;0.00495484
39.1439;10.6002;0.04529;-0.0190481;0.928742;100;0.00281486;0.00522544
39.4627;10.6002;0.0452854;-0.01946;0.920184;100;0.00301628;0.00523796
39.7814;10.6002;0.0454842;-0.0200037;0.915465;3.41197;0.00322122;0.0047907
40.1002;10.6002;0.0456008;-0.020463;0.915373;100;0.00338962;0.00442247
40.4189;10.6002;0.0453876;-0.0205896;0.921099;100;0.00347836;0.00411637
40.7377;10.6002;0.0447196;-0.0202647;0.929308;100;0.00351601;0.00377215
41.0565;10.6002;0.043612;-0.0196215;0.935406;100;0.00387548;0.00360501
41.3752;10.6002;0.0422606;-0.0189818;0.940322;100;0.00409807;0.00353479
41.694;10.6002;0.0409467;-0.0187419;0.939902;100;0.00411394;0.00371353
42.0127;10.6002;0.0398874;-0.0191575;0.938052;100;0.00404694;0.0037844
42.3315;10.6002;0.0391773;-0.0201823;0.939354;100;0.00432196;0.00381739
42.6502;10.6002;0.038821;-0.0215048;0.942434;100;0.00413348;0.00449074
42.969;10.6002;0.038774;-0.0227241;0.945622;100;0.00440801;0.00514894
43.2878;10.6002;0.0389662;-0.0235372;0.947388;100;0.00419632;0.00485011
43.6065;10.6002;0.0393574;-0.0238168;0.946964;100;0.00386375;0.0040927
43.9253;10.6002;0.0399021;-0.0236267;0.944263;100;0.00371879;0.00394417
44.244;10.6002;0.0404738;-0.0231341;0.93945;100;0.00352442;0.00365001
44.5628;10.6002;0.0408416;-0.0224986;0.93364;100;0.00345599;0.00329266
44.8816;10.6002;0.0408132;-0.0217862;0.931944;100;0.00339189;0.00302455
45.2003;10.6002;0.040311;-0.0209628;0.93488;100;0.00328198;0.00288381
45.5191;10.6002;0.0393918;-0.0199436;0.941343;100;0.00266135;0.00292726
45.8378;10.6002;0.0382129;-0.0186673;0.945222;100;0.0027846;0.00326485
46.1566;10.6002;0.0369422;-0.0171491;0.942328;100;0.00299988;0.00374898
46.4754;10.6002;0.0356757;-0.0154625;0.937831;100;0.00299197;0.0037852
46.7941;10.6002;0.0344458;-0.0137182;0.939683;100;0.0028701;0.00330024
47.1129;10.6002;0.0332872;-0.0120654;0.947118;100;0.00266051;0.00303663
47.4316;10.6002;0.0330798;-0.010475;0.951943;100;0.00260783;0.00279664
47.7504;10.6002;0.0323359;-0.00954411;0.958228;100;0.00249935;0.00237165
48.0692;10.6002;0.0319556;-0.0088486;0.963674;100;0.00252204;0.002502
48.3879;10.6002;0.0319783;-0.00823186;0.963243;100;0.00238756;0.00270506
48.7067;10.6002;0.0323089;-0.00743641;0.962813;100;0.00261871;0.00282401
49.0254;10.6002;0.0327296;-0.00618273;0.959492;100;0.00296384;0.0030037
49.3442;10.6002;0.0331008;-0.00437521;0.960522;100;0.00279851;0.00299862
49.6629;10.6002;0.0333633;-0.00212536;0.961599;100;0.0025466;0.00268768
49.9817;10.6002;0.0335964;0.000238229;0.964526;100;0.00237021;0.00261852
50.3005;10.6002;0.0339456;0.0022945;0.964046;100;0.00231154;0.0034953
50.6192;10.6002;0.0344996;0.00370757;0.964324;100;0.00238963;0.0042764
50.938;10.6002;0.0351961;0.00436879;0.965077;100;0.00225667;0.00418632
51.2567;10.6002;0.0358323;0.00443233;0.966267;100;0.00226066;0.00319376
51.5755;10.6002;0.0361482;0.00417909;0.966195;100;0.00239615;0.00271952
51.8943;10.6002;0.0359542;0.00385595;0.965528;100;0.00272935;0.00282935
52.213;10.6002;0.0352119;0.00359497;0.967182;100;0.00303533;0.00284787
52.5318;10.6002;0.0340296;0.00340502;0.968736;100;0.00311127;0.00279958
52.8505;10.6002;0.0326128;0.0032326;0.973529;100;0.00297484;0.00266922
53.1693;10.6002;0.0311994;0.00301977;0.977928;100;0.00256073;0.00257887
53.4881;10.6002;0.0299743;0.00272571;0.98046;100;0.00218627;0.00268569
53.8068;10.6002;0.0290103;0.00228256;0.98165;100;0.00190618;0.00263317
54.1256;10.6002;0.0282652;0.00157757;0.981646;100;0.00191885;0.00237711
54.4443;10.6002;0.0276337;0.000505637;0.979892;100;0.00193938;0.00198056
54.7631;10.6002;0.0270015;-0.000971909;0.975955;100;0.00211233;0.00192521
55.0819;10.6002;0.0263193;-0.00277108;0.974385;2.21563;0.00248217;0.00230223
55.4006;10.6002;0.0256683;-0.00467032;0.971891;100;0.0026708;0.00272521
55.7194;10.6002;0.0252311;-0.00638913;0.971704;1.94257;0.00278217;0.00239424
56.0381;10.6002;0.0251798;-0.00772635;0.971913;1.90537;0.00295469;0.00212695
56.3569;10.6002;0.0255968;-0.0086408;0.971227;1.98549;0.00312131;0.00195741
56.6757;10.6002;0.0264204;-0.00922801;0.973616;100;0.00284391;0.00190111
56.9944;10.6002;0.0274461;-0.00964991;0.975484;100;0.00238849;0.00194702
57.3132;10.6002;0.0283959;-0.0100695;0.977157;100;0.00185299;0.00184695
57.6319;10.6002;0.0290393;-0.0105803;0.983018;100;0.00151724;0.00174069
57.9507;10.6002;0.0292755;-0.0111733;0.982342;100;0.00135379;0.00180178
58.2694;10.6002;0.0291488;-0.0117516;0.983716;1.85458;0.00135638;0.00198472
58.5882;10.6002;0.0288113;-0.0121609;0.977193;100;0.0014957;0.00251958
58.907;10.6002;0.0284606;-0.0122199;0.978016;100;0.00168698;0.00274102
59.2257;10.6002;0.0282497;-0.0117931;0.975652;100;0.00178788;0.00271244
59.5445;10.6002;0.0282339;-0.0108895;0.977835;100;0.00154956;0.00286454
59.8632;10.6002;0.0283927;-0.0096888;0.977802;100;0.0014765;0.0032418
60.182;10.6002;0.0286797;-0.00847287;0.974354;100;0.00174566;0.00337769
60.5008;10.6002;0.0290452;-0.00750932;0.969295;100;0.00212624;0.00318698
60.8195;10.6002;0.0294424;-0.00696785;0.960704;100;0.00275548;0.00278494
61.1383;10.6002;0.0297841;-0.00681363;0.955684;2.38369;0.0032976;0.0029971
61.457;10.6002;0.030104;-0.00691752;0.946287;2.35588;0.00364992;0.00376005
61.7758;10.6002;0.0304014;-0.0071296;0.935752;2.48466;0.00383373;0.00487648
62.0946;10.6002;0.0313504;-0.00842349;0.919756;100;0.00407309;0.00654456
-30.3456;10.2814;0.0231027;-0.00851274;0.982223;100;0.00139425;0.00110063
-30.0269;10.2814;0.0231947;-0.00875623;0.97827;100;0.00136177;0.0010716
-29.7081;10.2814;0.0233751;-0.00883251;0.976829;100;0.001308;0.00114667
-29.3893;10.2814;0.0236247;-0.00885503;0.976699;2.32401;0.00125431;0.00128138
-29.0706;10.2814;0.0239319;-0.00883287;0.979143;100;0.00111641;0.00139492
-28.7518;10.2814;0.0242724;-0.00875799;0.981871;100;0.00102066;0.00142782
-28.4331;10.2814;0.0246382;-0.00866723;0.982828;100;0.00102189;0.00138364
-28.1143;10.2814;0.0250523;-0.0086311;0.981712;100;0.00107585;0.00135111
-27.7955;10.2814;0.0255639;-0.00870194;0.980305;100;0.00114376;0.00132375
-27.4768;10.2814;0.0262185;-0.00887614;0.979955;100;0.00119629;0.00128303
