x,y,x-displacement,y-displacement
-28.7518,12.5128,-0.019715782352941177,-0.024457800000000002
-28.4331,12.5128,-0.019631282352941176,-0.025148700000000003
-28.1143,12.5128,-0.019561482352941174,-0.0260059
-29.3893,12.194,-0.018993082352941178,-0.018954699999999998
-29.0706,12.194,-0.018770382352941175,-0.0195715
-28.7518,12.194,-0.019224782352941176,-0.022618199999999998
-28.4331,12.194,-0.019058482352941174,-0.023363000000000002
-28.1143,12.194,-0.018908682352941176,-0.024299800000000003
-27.7955,12.194,-0.017860082352941176,-0.023785
-27.4768,12.194,-0.017551282352941178,-0.025143199999999997
-27.158,12.194,-0.017092082352941174,-0.026455399999999997
-26.8393,12.194,-0.016521982352941177,-0.027589000000000002
-29.7081,11.8752,-0.018876882352941177,-0.015461200000000001
-29.3893,11.8752,-0.018860282352941175,-0.017644899999999998
-29.0706,11.8752,-0.018564982352941177,-0.0181874
-28.7518,11.8752,-0.018725882352941176,-0.0205431
-28.4331,11.8752,-0.018456482352941176,-0.021304200000000002
-28.1143,11.8752,-0.018203182352941175,-0.0222754
-27.7955,11.8752,-0.017287182352941174,-0.0221429
-27.4768,11.8752,-0.016863282352941177,-0.023467099999999998
-27.158,11.8752,-0.016267982352941177,-0.024760699999999997
-26.8393,11.8752,-0.015541482352941175,-0.025876999999999997
-26.5205,11.8752,-0.013112182352941176,-0.0248665
-26.2017,11.8752,-0.012324682352941176,-0.025167799999999997
-25.883,11.8752,-0.011809582352941175,-0.0250337
-29.7081,11.5565,-0.018935882352941177,-0.014645400000000003
-29.3893,11.5565,-0.018766882352941175,-0.0162201
-29.0706,11.5565,-0.018395182352941176,-0.016670699999999997
-28.7518,11.5565,-0.018271982352941175,-0.018330899999999997
-28.4331,11.5565,-0.017878982352941174,-0.019055500000000003
-28.1143,11.5565,-0.017496582352941176,-0.019995199999999998
-27.7955,11.5565,-0.016678682352941177,-0.0202308
-27.4768,11.5565,-0.016117082352941178,-0.021475
-27.158,11.5565,-0.015371082352941177,-0.022704799999999997
-26.8393,11.5565,-0.014480282352941177,-0.023764300000000002
-26.5205,11.5565,-0.012393782352941175,-0.023093500000000003
-26.2017,11.5565,-0.011519482352941177,-0.023331200000000003
-25.883,11.5565,-0.010927282352941176,-0.0231467
-25.5642,11.5565,-0.009788082352941176,-0.020559300000000003
-25.2455,11.5565,-0.009952782352941177,-0.0197431
-24.9267,11.5565,-0.010263982352941178,-0.019044899999999997
-30.0269,11.2377,-0.019540482352941178,-0.0121922
-29.7081,11.2377,-0.019028682352941174,-0.013751899999999997
-29.3893,11.2377,-0.018734382352941177,-0.014759799999999997
-29.0706,11.2377,-0.018286382352941177,-0.0151038
-28.7518,11.2377,-0.017921082352941178,-0.016156999999999998
-28.4331,11.2377,-0.017393682352941177,-0.016783
-28.1143,11.2377,-0.016863282352941177,-0.017613499999999997
-27.7955,11.2377,-0.016072682352941178,-0.018104299999999997
-27.4768,11.2377,-0.015352382352941178,-0.019217199999999997
