x,y,x-displacement,y-displacement
-25.5642,10.6002,-0.0033213705882353013,-0.005052912076470588
-25.2455,10.6002,-0.0029111705882352984,-0.004288682076470589
-24.9267,10.6002,-0.0024634705882352996,-0.003918092076470588
-24.6079,10.6002,-0.0014862705882352986,-0.003917412076470589
-24.2892,10.6002,-0.0009912705882353032,-0.004479212076470588
-23.9704,10.6002,-0.0006212705882353009,-0.0052059320764705885
-23.6517,10.6002,0.00010172941176470052,-0.006796752076470588
-23.3329,10.6002,0.00020482941176470232,-0.007274842076470589
-23.0141,10.6002,0.00010122941176470002,-0.007651992076470588
-22.6954,10.6002,0.0003772294117646985,-0.007465162076470588
-22.3766,10.6002,0.0008869294117647003,-0.007262662076470588
34.6813,10.6002,0.0116684294117647,-0.025265062076470588
35.0,10.6002,0.012147629411764699,-0.02470586207647059
35.3188,10.6002,0.013021729411764701,-0.023865962076470588
35.6375,10.6002,0.0143517294117647,-0.02283926207647059
35.9563,10.6002,0.016050129411764702,-0.021753662076470587
36.2751,10.6002,0.017913029411764703,-0.020713062076470588
36.5938,10.6002,0.0194129294117647,-0.01992066207647059
36.9126,10.6002,0.020128929411764702,-0.019450062076470587
37.2313,10.6002,0.0198745294117647,-0.019279962076470588
37.5501,10.6002,0.0187326294117647,-0.019296462076470587
37.8689,10.6002,0.017000429411764703,-0.01935326207647059
38.1876,10.6002,0.015080629411764697,-0.01935176207647059
38.5064,10.6002,0.013369729411764703,-0.019306462076470587
38.8251,10.6002,0.012137129411764702,-0.01933866207647059
39.1439,10.6002,0.011899029411764697,-0.016789762076470587
39.4627,10.6002,0.011894429411764704,-0.01720166207647059
39.7814,10.6002,0.012093229411764703,-0.017745362076470587
40.1002,10.6002,0.012209829411764697,-0.018204662076470587
40.4189,10.6002,0.0119966294117647,-0.018331262076470588
40.7377,10.6002,0.011328629411764699,-0.018006362076470588
41.0565,10.6002,0.010221029411764698,-0.017363162076470588
41.3752,10.6002,0.008869629411764703,-0.016723462076470588
41.694,10.6002,0.007555729411764703,-0.016483562076470587
42.0127,10.6002,0.006496429411764704,-0.01689916207647059
42.3315,10.6002,0.0057863294117646985,-0.01792396207647059
42.6502,10.6002,0.005430029411764702,-0.01924646207647059
42.969,10.6002,0.005383029411764703,-0.02046576207647059
43.2878,10.6002,0.0055752294117647,-0.02127886207647059
43.6065,10.6002,0.005966429411764701,-0.021558462076470587
43.9253,10.6002,0.006511129411764703,-0.02136836207647059
44.244,10.6002,0.0070828294117646975,-0.02087576207647059
44.5628,10.6002,0.007450629411764699,-0.02024026207647059
44.8816,10.6002,0.007422229411764701,-0.019527862076470587
45.2003,10.6002,0.0069200294117647,-0.01870446207647059
45.5191,10.6002,0.006000829411764698,-0.017685262076470587
45.8378,10.6002,0.004821929411764701,-0.01640896207647059
46.1566,10.6002,0.0035512294117647017,-0.014890762076470589
46.4754,10.6002,0.002284729411764698,-0.013204162076470589
46.7941,10.6002,0.001054829411764699,-0.011459862076470588
47.1129,10.6002,-0.00010377058823529683,-0.009807062076470589
47.4316,10.6002,-0.00031117058823530025,-0.008216662076470588
47.7504,10.6002,-0.001055070588235299,-0.007285772076470588
48.0692,10.6002,-0.001435370588235299,-0.006590262076470588
48.3879,10.6002,-0.0014126705882352986,-0.005973522076470589
48.7067,10.6002,-0.0010820705882352982,-0.005178072076470589
49.0254,10.6002,-0.0006613705882353021,-0.003924392076470589
49.3442,10.6002,-0.00029017058823530006,-0.0021168720764705887
49.6629,10.6002,-2.767058823530122e-05,0.0001329779235294112
49.9817,10.6002,0.00020542941176469875,0.0024965669235294113
50.3005,10.6002,0.0005546294117646997,0.0045528379235294115
50.6192,10.6002,0.0011086294117646986,0.005965907923529411
50.938,10.6002,0.0018051294117647013,0.006627127923529411
51.2567,10.6002,0.0024413294117646978,0.006690667923529412
51.5755,10.6002,0.0027572294117646987,0.006437427923529412
51.8943,10.6002,0.002563229411764699,0.006114287923529411
52.213,10.6002,0.0018209294117646976,0.005853307923529411
52.5318,10.6002,0.0006386294117647004,0.005663357923529412
52.8505,10.6002,-0.0007781705882353024,0.005490937923529411
53.1693,10.6002,-0.002191570588235301,0.0052781079235294116
53.4881,10.6002,-0.003416670588235301,0.004984047923529411
53.8068,10.6002,-0.0043806705882353004,0.004540897923529411
54.1256,10.6002,-0.005125770588235299,0.0038359079235294113
54.4443,10.6002,-0.005757270588235299,0.0027639749235294116
54.7631,10.6002,-0.0063894705882352985,0.0012864289235294114
55.0819,10.6002,-0.007071670588235299,-0.0005127420764705886
55.4006,10.6002,-0.007722670588235298,-0.002411982076470589
55.7194,10.6002,-0.0081598705882353,-0.004130792076470588
56.0381,10.6002,-0.008211170588235301,-0.005468012076470588
56.3569,10.6002,-0.0077941705882353,-0.006382462076470589
56.6757,10.6002,-0.0069705705882353,-0.006969672076470588
56.9944,10.6002,-0.005944870588235299,-0.007391572076470588
57.3132,10.6002,-0.004995070588235298,-0.0078111620764705885
57.6319,10.6002,-0.004351670588235299,-0.008321962076470589
