x,y,x-displacement,y-displacement
-29.0706,12.5128,-0.004965023529411763,-0.00653438882352941
-28.7518,12.5128,-0.004876023529411765,-0.00660178882352941
-28.4331,12.5128,-0.004763723529411765,-0.00668524882352941
-28.1143,12.5128,-0.004608823529411766,-0.00679612882352941
-27.7955,12.5128,-0.004419923529411764,-0.00691612882352941
-29.3893,12.194,-0.005181323529411766,-0.00638669882352941
-29.0706,12.194,-0.004986323529411765,-0.00648687882352941
-28.7518,12.194,-0.004879623529411764,-0.006580718823529411
-28.4331,12.194,-0.004749623529411766,-0.00668818882352941
-28.1143,12.194,-0.004578623529411765,-0.00681524882352941
-27.7955,12.194,-0.004370323529411763,-0.00694173882352941
-27.4768,12.194,-0.003953723529411764,-0.00727741882352941
-27.158,12.194,-0.0035372235294117635,-0.00738616882352941
-26.8393,12.194,-0.0031036235294117642,-0.0074192288235294095
-29.7081,11.8752,-0.005323323529411766,-0.00603762882352941
-29.3893,11.8752,-0.005174023529411764,-0.00626588882352941
-29.0706,11.8752,-0.004993323529411765,-0.00640288882352941
-28.7518,11.8752,-0.0048604235294117636,-0.00652120882352941
-28.4331,11.8752,-0.0047066235294117645,-0.00664690882352941
-28.1143,11.8752,-0.004517223529411765,-0.0067793688235294105
-27.7955,11.8752,-0.004290623529411765,-0.00689793882352941
-27.4768,11.8752,-0.0038961235294117658,-0.00711079882352941
-27.158,11.8752,-0.003477223529411766,-0.00717141882352941
-26.8393,11.8752,-0.003032223529411765,-0.00714380882352941
-26.5205,11.8752,-0.002464823529411766,-0.00666588882352941
-26.2017,11.8752,-0.002088923529411764,-0.00616842882352941
-25.883,11.8752,-0.0018127235294117632,-0.00551800882352941
-29.7081,11.5565,-0.005327723529411764,-0.00590681882352941
-29.3893,11.5565,-0.005171923529411763,-0.00612424882352941
-29.0706,11.5565,-0.004988523529411763,-0.0062803388235294095
-28.7518,11.5565,-0.004819423529411764,-0.0064142388235294105
-28.4331,11.5565,-0.004632223529411766,-0.00654456882352941
-28.1143,11.5565,-0.004418123529411764,-0.00666451882352941
-27.7955,11.5565,-0.004170823529411765,-0.00675653882352941
-27.4768,11.5565,-0.0037927235294117657,-0.00686138882352941
-27.158,11.5565,-0.003373223529411766,-0.00686806882352941
-26.8393,11.5565,-0.002922223529411766,-0.00677791882352941
-26.5205,11.5565,-0.002393723529411765,-0.00627639882352941
-26.2017,11.5565,-0.0020285235294117653,-0.00572422882352941
-25.883,11.5565,-0.0017505235294117648,-0.00500774882352941
-25.5642,11.5565,-0.0016019235294117626,-0.00337314882352941
-25.2455,11.5565,-0.001388123529411766,-0.0025169288235294103
-24.9267,11.5565,-0.0011411235294117653,-0.0019339188235294102
-30.0269,11.2377,-0.005500423529411765,-0.00537098882352941
-29.7081,11.2377,-0.005355123529411764,-0.0057767488235294095
-29.3893,11.2377,-0.005181223529411763,-0.00597036882352941
-29.0706,11.2377,-0.0049755235294117635,-0.00612675882352941
-28.7518,11.2377,-0.004760923529411765,-0.00625903882352941
-28.4331,11.2377,-0.004531023529411763,-0.00637237882352941
-28.1143,11.2377,-0.004283223529411764,-0.00645690882352941
-27.7955,11.2377,-0.004008223529411763,-0.00650329882352941
-27.4768,11.2377,-0.0036362235294117654,-0.00652192882352941
-27.158,11.2377,-0.0032137235294117626,-0.0064766188235294096
-26.8393,11.2377,-0.002759823529411766,-0.00633374882352941
-26.5205,11.2377,-0.002268523529411766,-0.00584854882352941
-26.2017,11.2377,-0.0019147235294117645,-0.00526870882352941
-25.883,11.2377,-0.0016359235294117654,-0.00452071882352941
-25.5642,11.2377,-0.0014120235294117628,-0.0031395488235294103
-25.2455,11.2377,-0.0011427235294117627,-0.00235326882352941
-24.9267,11.2377,-0.0008270235294117641,-0.0018636788235294102
-24.6079,11.2377,0.00023427647058823706,-0.00122239882352941
-24.2892,11.2377,0.000718176470588236,-0.0015556488235294102
-23.9704,11.2377,0.0010946764705882343,-0.00209050882352941
47.4316,11.2377,0.0030904764705882333,-0.01318426882352941
47.7504,11.2377,0.002783876470588236,-0.01247951882352941
