x,y,x-displacement,y-displacement
-29.0706,12.194,-0.014599068750000003,-0.03706238125000001
-28.7518,12.194,-0.014881468750000001,-0.03765038125000002
-28.4331,12.194,-0.015217968750000001,-0.03835238125
-28.1143,12.194,-0.01565926875,-0.039155381249999996
-29.7081,11.8752,-0.012721068750000002,-0.030063381250000007
-29.3893,11.8752,-0.01285096875,-0.03067838125000001
-29.0706,11.8752,-0.01400596875,-0.03447238125
-28.7518,11.8752,-0.01424496875,-0.03511538125000001
-28.4331,11.8752,-0.01453476875,-0.035898381250000014
-28.1143,11.8752,-0.014928268750000001,-0.03680738125000001
-27.7955,11.8752,-0.014446268750000001,-0.03566338125
-27.4768,11.8752,-0.015176268750000003,-0.03700638125000001
-27.158,11.8752,-0.01622076875,-0.038313381250000014
-26.8393,11.8752,-0.017302868750000002,-0.039425381250000016
-30.0269,11.5565,-0.01214996875,-0.024851381250000013
-29.7081,11.5565,-0.012451268750000001,-0.027999381249999997
-29.3893,11.5565,-0.012547968750000003,-0.02855838125
-29.0706,11.5565,-0.01335876875,-0.03149038124999999
-28.7518,11.5565,-0.013548868750000002,-0.03215638124999999
-28.4331,11.5565,-0.013780068750000003,-0.03297938125000001
-28.1143,11.5565,-0.014099568750000003,-0.033945381250000004
-27.7955,11.5565,-0.01379686875,-0.03333838125000001
-27.4768,11.5565,-0.014411268750000001,-0.03470938124999999
-27.158,11.5565,-0.015358568749999999,-0.036084381250000006
-26.8393,11.5565,-0.016377968750000003,-0.03728938125000002
-26.5205,11.5565,-0.017206368750000003,-0.03639738125000001
-26.2017,11.5565,-0.01861736875,-0.03726238124999999
-25.883,11.5565,-0.019981168750000004,-0.03785738125
-30.0269,11.2377,-0.011876968750000001,-0.02333938125
-29.7081,11.2377,-0.01209206875,-0.025677381250000006
-29.3893,11.2377,-0.012154968750000002,-0.026168381249999997
-29.0706,11.2377,-0.01266866875,-0.02822538125
-28.7518,11.2377,-0.012808668750000002,-0.028866381250000003
-28.4331,11.2377,-0.012973268750000003,-0.029664381249999996
-28.1143,11.2377,-0.013194068750000003,-0.030617381250000006
-27.7955,11.2377,-0.013017068750000003,-0.03054738124999999
-27.4768,11.2377,-0.01346196875,-0.03188738125
-27.158,11.2377,-0.01423026875,-0.03327538125
-26.8393,11.2377,-0.015103868750000003,-0.03453138125000001
-26.5205,11.2377,-0.01574636875,-0.03408238125
-26.2017,11.2377,-0.017016668750000002,-0.03503438125000001
-25.883,11.2377,-0.018292468750000002,-0.03575238125000001
-30.3456,10.919,-0.011129768750000001,-0.01854938125000001
-30.0269,10.919,-0.01151036875,-0.021627381250000008
-29.7081,10.919,-0.011633168750000002,-0.02320238125
-29.3893,10.919,-0.011663468750000003,-0.02361838125
-29.0706,10.919,-0.01195246875,-0.024916381249999994
-28.7518,10.919,-0.012048168750000001,-0.025472381249999995
-28.4331,10.919,-0.01214636875,-0.026167381249999996
-28.1143,10.919,-0.01225396875,-0.027017381250000014
-27.7955,10.919,-0.012121768750000001,-0.027357381249999993
-27.4768,10.919,-0.012348868750000002,-0.028598381250000013
-27.158,10.919,-0.01285736875,-0.029930381250000013
-26.8393,10.919,-0.01350006875,-0.031179381250000013
-26.5205,10.919,-0.013998168750000001,-0.031215381249999993
-26.2017,10.919,-0.015071968750000001,-0.032215381249999994
-25.883,10.919,-0.01620386875,-0.03302338125
47.1129,10.919,-0.014507068750000001,-0.014776381250000012
47.4316,10.919,-0.015019768749999999,-0.013374381249999998
47.7504,10.919,-0.015347168750000004,-0.01176638125
48.0692,10.919,-0.015343268750000003,-0.010027381250000009
48.3879,10.919,-0.014995468750000001,-0.008211381249999997
48.7067,10.919,-0.014463268750000001,-0.006289381250000017
49.0254,10.919,-0.013894568750000003,-0.004309381250000008
49.3442,10.919,-0.013440768750000002,-0.002315381250000012
49.6629,10.919,-0.013110068750000002,-0.0004503812500000065
49.9817,10.919,-0.012800568750000001,0.0010496187499999948
50.3005,10.919,-0.012413068750000002,0.0019496187499999929
50.6192,10.919,-0.011954568750000002,0.0021396187500000025
50.938,10.919,-0.01154006875,0.0016826187499999895
51.2567,10.919,-0.011322968750000002,0.0007666187499999894
51.5755,10.919,-0.011409468750000002,-0.000390381250000002
51.8943,10.919,-0.011815568750000002,-0.0016063812499999969
52.213,10.919,-0.012505568750000001,-0.002753381250000006
52.5318,10.919,-0.013449468750000002,-0.003747381250000001
52.8505,10.919,-0.01463036875,-0.004531381250000008
53.1693,10.919,-0.01604056875,-0.00508838125000001
53.4881,10.919,-0.01763246875,-0.005473381250000006
53.8068,10.919,-0.01929836875,-0.005827381249999999
54.1256,10.919,-0.020904168750000004,-0.006300381250000001
54.4443,10.919,-0.022380468750000004,-0.006989381249999996
54.7631,10.919,-0.023754968750000004,-0.007871381250000017
55.0819,10.919,-0.02506466875,-0.008795381249999998
55.4006,10.919,-0.02626806875,-0.009543381249999996
55.7194,10.919,-0.02723366875,-0.00997238125000001
56.0381,10.919,-0.02775036875,-0.010054381250000008
56.3569,10.919,-0.02763526875,-0.009886381250000006
56.6757,10.919,-0.026872168749999998,-0.009631381250000001
56.9944,10.919,-0.025662968750000004,-0.009476381250000013
57.3132,10.919,-0.024363268750000003,-0.00955738125000001
57.6319,10.919,-0.02336056875,-0.009893381250000013
57.9507,10.919,-0.022920068749999998,-0.01040638125
58.2694,10.919,-0.02305526875,-0.010959381249999997
58.5882,10.919,-0.023534868750000004,-0.011386381250000008
58.907,10.919,-0.02404626875,-0.011574381250000002
59.2257,10.919,-0.024339568750000002,-0.011540381249999995
59.5445,10.919,-0.02425766875,-0.011364381250000014
59.8632,10.919,-0.02372996875,-0.011118381250000017
60.182,10.919,-0.022752068750000003,-0.010802381250000007
60.5008,10.919,-0.021306868750000003,-0.01032438125
60.8195,10.919,-0.01972336875,-0.009782381250000013
61.1383,10.919,-0.01811786875,-0.009123381249999993
61.457,10.919,-0.01655816875,-0.008357381250000004
61.7758,10.919,-0.015123168750000002,-0.007557381250000009
-30.3456,10.6002,-0.010780368750000002,-0.017615381249999992
-30.0269,10.6002,-0.01104466875,-0.01980638124999999
-29.7081,10.6002,-0.01108096875,-0.020771381250000012
-29.3893,10.6002,-0.01108156875,-0.021107381250000015
-29.0706,10.6002,-0.011125668750000001,-0.021475381249999995
-28.7518,10.6002,-0.011182268750000002,-0.021894381249999997
-28.4331,10.6002,-0.011217168750000003,-0.022420381249999996
-28.1143,10.6002,-0.011209068750000002,-0.02310038125000001
-27.7955,10.6002,-0.01115636875,-0.02397838125
-27.4768,10.6002,-0.011145368750000002,-0.025058381249999997
-27.158,10.6002,-0.011346468750000002,-0.026267381250000013
-26.8393,10.6002,-0.011700468750000002,-0.02744638125
-26.5205,10.6002,-0.01205756875,-0.027894381250000003
-26.2017,10.6002,-0.01288546875,-0.028886381249999996
