x,x_displacement,y_displacement
-2.93232,0.13093757647058824,-0.0027174388235294104
-2.61356,0.13074857647058824,-0.0035205488235294097
-2.2948,0.12960857647058824,-0.00452765882352941
-1.97604,0.12801157647058822,-0.00526055882352941
-1.65728,0.12666457647058824,-0.00543711882352941
-1.33852,0.12619957647058824,-0.00508007882352941
-1.01976,0.12707857647058823,-0.00463167882352941
-0.701004,0.12929457647058823,-0.00473608882352941
-0.382245,0.13248757647058823,-0.00592248882352941
-0.063486,0.13607857647058824,-0.00833237382352941
0.255273,0.13948957647058824,-0.01157293882352941
0.574032,0.14231957647058824,-0.01481774882352941
0.892792,0.14430857647058823,-0.01716543882352941
1.21155,0.14528857647058824,-0.01808783882352941
1.53031,0.14522157647058823,-0.01763284882352941
1.84907,0.14427557647058822,-0.01633545882352941
2.16783,0.14282657647058825,-0.01490341882352941
2.48659,0.14136057647058822,-0.013832338823529411
2.80535,0.14034457647058823,-0.013191128823529411
3.12411,0.13991257647058825,-0.012739638823529409
3.44287,0.13975257647058822,-0.01215446882352941
3.76162,0.13927757647058822,-0.01124649882352941
4.08038,0.13791857647058822,-0.01008896882352941
4.39914,0.13538657647058824,-0.00900312582352941
4.7179,0.13179257647058823,-0.00828429082352941
5.03666,0.12759557647058822,-0.00798899182352941
5.35542,0.12342557647058824,-0.00796018882352941
5.67418,0.11984357647058824,-0.00797521082352941
5.99294,0.11724557647058823,-0.00790898382352941
6.3117,0.11578457647058824,-0.00780738682352941
6.63046,0.11533157647058823,-0.00784128382352941
6.94922,0.11548857647058824,-0.00814984382352941
7.26798,0.11570157647058824,-0.00875951282352941
7.58673,0.11539057647058823,-0.00957790582352941
7.90549,0.11413757647058823,-0.01045527882352941
8.22425,0.11180857647058823,-0.01124208882352941
8.54301,0.10859457647058823,-0.01182922882352941
8.86177,0.10494057647058824,-0.01213361882352941
9.18053,0.10137357647058823,-0.01211632882352941
9.49929,0.09828857647058822,-0.01176940882352941
9.81805,0.09584657647058822,-0.011111138823529411
10.1368,0.09398857647058823,-0.01017449882352941
10.4556,0.09256457647058823,-0.00905505082352941
10.7743,0.09141657647058823,-0.00790000982352941
11.0931,0.09039457647058823,-0.00686797882352941
11.4118,0.08933857647058824,-0.00610776882352941
11.7306,0.08808357647058823,-0.00571266882352941
12.0494,0.08650057647058823,-0.0056850288235294096
12.3681,0.08456357647058824,-0.00594761882352941
12.6869,0.08236057647058823,-0.00636928882352941
13.0056,0.08006257647058823,-0.0068126688235294105
13.3244,0.07785357647058823,-0.00719683882352941
13.6432,0.07585957647058823,-0.00752402882352941
13.9619,0.07410357647058823,-0.00783344882352941
14.2807,0.07250057647058823,-0.00816595582352941
14.5994,0.07089657647058824,-0.00856416972352941
14.9182,0.06912787647058823,-0.00905031382352941
15.237,0.06706987647058824,-0.00959664882352941
15.5557,0.06467167647058823,-0.01013450882352941
15.8745,0.061986476470588234,-0.01058501882352941
16.1932,0.05918037647058823,-0.01087658882352941
16.512,0.056487676470588236,-0.01097455882352941
16.8308,0.05413767647058823,-0.01092028882352941
17.1495,0.05227887647058824,-0.01081420882352941
17.4683,0.05091537647058823,-0.01074901882352941
17.787,0.04987357647058824,-0.010761178823529411
18.1058,0.04888387647058823,-0.010817598823529409
18.4245,0.047705076470588234,-0.01081118882352941
18.7433,0.04623827647058823,-0.010594968823529411
19.0621,0.04456807647058823,-0.01006524882352941
19.3808,0.04291207647058823,-0.00922553882352941
19.6996,0.04147687647058823,-0.00818693182352941
20.0183,0.040323076470588234,-0.00711600882352941
20.3371,0.03934157647058824,-0.00617367882352941
20.6559,0.038344876470588235,-0.005470358823529409
20.9746,0.037176476470588235,-0.00503855882352941
21.2934,0.035793476470588226,-0.00484646882352941
21.6121,0.03428117647058823,-0.00483786882352941
21.9309,0.03279177647058823,-0.00495774882352941
22.2497,0.031444076470588236,-0.005156738823529411
22.5684,0.030261076470588236,-0.00539213882352941
22.8872,0.029170576470588235,-0.00561451882352941
23.2059,0.028073676470588237,-0.0057663688235294105
23.5247,0.026929676470588238,-0.00580524882352941
23.8435,0.025798176470588238,-0.0057294388235294095
24.1622,0.02480187647058824,-0.00558547882352941
24.481,0.024032276470588237,-0.00545035882352941
24.7997,0.023478676470588235,-0.00538259882352941
25.1185,0.023026776470588237,-0.00536036882352941
25.4372,0.022512476470588235,-0.00525558882352941
25.756,0.021801676470588238,-0.00488543882352941
26.0748,0.020841376470588233,-0.00410840882352941
26.3935,0.019664876470588236,-0.0029031788235294098
26.7123,0.018366176470588236,-0.00139839882352941
27.031,0.017052776470588237,0.00019049117647059084
27.3498,0.015790976470588237,0.0016722911764705892
27.6686,0.014577376470588235,0.0029586911764705893
27.9873,0.013363676470588236,0.00407469117647059
28.3061,0.012103276470588235,0.005095391176470589
28.6248,0.010773976470588236,0.00605109117647059
28.9436,0.009382576470588235,0.006873991176470589
29.2624,0.007959976470588239,0.007408491176470591
29.5811,0.0065389764705882335,0.00748349117647059
29.8999,0.005146776470588237,0.007001991176470591
30.2186,0.0038156764705882355,0.0059926911764705895
30.5374,0.0025856764705882336,0.004601491176470591
30.8562,0.0014987764705882353,0.0030354911764705894
31.1749,0.0005890764705882359,0.0014988911764705903
31.4937,-0.00012592352941176443,0.00014746117647058965
31.8124,-0.0006538235294117657,-0.0009407188235294097
32.1312,-0.0010255235294117648,-0.0017595488235294101
32.45,-0.0013009235294117634,-0.0023379888235294096
32.7687,-0.0015515235294117635,-0.0027158588235294103
33.0875,-0.0018214235294117635,-0.00292444882352941
33.4062,-0.0021087235294117643,-0.0029800688235294102
33.725,-0.0023772235294117657,-0.0028941788235294103
34.0437,-0.0025721235294117635,-0.00269165882352941
34.3625,-0.0026506235294117657,-0.00242088882352941
34.6813,-0.0026255235294117656,-0.00214103882352941
35.0,-0.0025699235294117627,-0.0018961588235294098
35.3188,-0.0025838235294117634,-0.0016938988235294097
35.6375,-0.0027488235294117654,-0.0015139888235294104
35.9563,-0.003089323529411766,-0.0013413788235294103
36.2751,-0.0035499235294117644,-0.0011918388235294102
36.5938,-0.004016323529411763,-0.00111284882352941
36.9126,-0.004373023529411765,-0.00116032882352941
37.2313,-0.004561523529411766,-0.0013692288235294097
37.5501,-0.004597223529411765,-0.0017355688235294103
37.8689,-0.004551723529411765,-0.00222266882352941
38.1876,-0.004505923529411763,-0.0027766088235294103
38.5064,-0.004516123529411765,-0.00333279882352941
38.8251,-0.004593423529411764,-0.00382633882352941
39.1439,-0.004706423529411766,-0.00421822882352941
39.4627,-0.004799423529411765,-0.00450518882352941
39.7814,-0.004818723529411765,-0.00470122882352941
40.1002,-0.004732223529411765,-0.00482091882352941
40.4189,-0.004539823529411763,-0.0048754588235294105
40.7377,-0.004273423529411763,-0.00486340882352941
41.0565,-0.0039902235294117655,-0.004774868823529409
41.3752,-0.0037535235294117626,-0.00461322882352941
41.694,-0.0036051235294117627,-0.00440410882352941
42.0127,-0.0035540235294117643,-0.00417758882352941
42.3315,-0.003575123529411764,-0.00394620882352941
42.6502,-0.003623623529411764,-0.0036968188235294097
42.969,-0.003665223529411763,-0.00339590882352941
43.2878,-0.003695023529411763,-0.00301517882352941
43.6065,-0.0037256235294117653,-0.00257843882352941
43.9253,-0.0037761235294117637,-0.00217130882352941
44.244,-0.003864423529411763,-0.0018946188235294103
44.5628,-0.0040003235294117645,-0.0018086088235294102
44.8816,-0.004176023529411765,-0.0019035988235294099
45.2003,-0.004378623529411763,-0.00210831882352941
45.5191,-0.004594123529411763,-0.0023331888235294104
45.8378,-0.0047989235294117645,-0.0025168988235294096
46.1566,-0.004962523529411764,-0.00265282882352941
46.4754,-0.005071023529411765,-0.00277245882352941
46.7941,-0.005134323529411764,-0.0028997388235294103
47.1129,-0.0051843235294117655,-0.0030235588235294096
47.4316,-0.005258923529411763,-0.0031019588235294097
47.7504,-0.0053745235294117635,-0.00309286882352941
48.0692,-0.005512923529411764,-0.0029874988235294104
48.3879,-0.005635723529411763,-0.00282238882352941
48.7067,-0.005723223529411764,-0.00266670882352941
49.0254,-0.005808223529411766,-0.0025788088235294097
49.3442,-0.005962423529411766,-0.0025678588235294097
49.6629,-0.006243123529411764,-0.00260110882352941
49.9817,-0.006653723529411765,-0.00263293882352941
50.3005,-0.007125123529411765,-0.00262531882352941
50.6192,-0.0075302235294117635,-0.00255537882352941
50.938,-0.007734423529411765,-0.0024270688235294097
51.2567,-0.0076613235294117656,-0.00226796882352941
51.5755,-0.007330123529411765,-0.00210205882352941
51.8943,-0.006841423529411764,-0.0019388988235294101
52.213,-0.006321723529411766,-0.0017799688235294103
52.5318,-0.0058649235294117655,-0.0016201388235294097
52.8505,-0.005511323529411763,-0.0014519688235294101
53.1693,-0.005267923529411765,-0.0012878888235294097
53.4881,-0.005124623529411763,-0.0011739888235294104
53.8068,-0.005073223529411763,-0.0011733488235294099
54.1256,-0.005117423529411764,-0.0013388788235294104
54.4443,-0.005255623529411765,-0.0016882188235294096
54.7631,-0.0054557235294117636,-0.00218036882352941
55.0819,-0.005660123529411764,-0.00271517882352941
55.4006,-0.005806523529411765,-0.00316719882352941
55.7194,-0.005840923529411766,-0.0034349488235294098
56.0381,-0.005747123529411764,-0.00347199882352941
56.3569,-0.005560923529411763,-0.00329059882352941
56.6757,-0.005341423529411766,-0.00293952882352941
56.9944,-0.005131623529411763,-0.0024704988235294103
57.3132,-0.004948423529411765,-0.0019224488235294098
57.6319,-0.004794623529411766,-0.0013285188235294104
57.9507,-0.004679023529411765,-0.0007282688235294103
58.2694,-0.0046289235294117645,-0.00016979882352941011
58.5882,-0.004686423529411763,0.0003004311764705902
58.907,-0.0048842235294117645,0.0006474911764705899
59.2257,-0.005231923529411764,0.0008618211764705903
59.5445,-0.005706723529411765,0.0009679211764705899
59.8632,-0.006253723529411764,0.0010176111764705897
60.182,-0.006805523529411765,0.0010749911764705907
60.5008,-0.007306323529411764,0.00120247117647059
60.8195,-0.007721423529411766,0.0014406911764705908
61.1383,-0.008022423529411765,0.0017163911764705893
61.457,-0.008235323529411764,0.0020251911764705907
61.7758,-0.008377123529411765,0.0023292911764705906
62.0946,-0.008466823529411763,0.0026052911764705908
