x,x_displacement,y_displacement
32.45,-0.013537960000000002,-0.00986332500000002
32.7687,-0.01447871,-0.009141225000000017
33.0875,-0.01548654,-0.008386225000000011
33.4062,-0.01635819,-0.00758312500000001
33.725,-0.01695025,-0.00677282500000001
34.0437,-0.01725163,-0.006051425000000013
34.3625,-0.01735832,-0.005528725000000012
34.6813,-0.01741391,-0.005290625000000007
35.0,-0.01754821,-0.0053830250000000135
35.3188,-0.017823870000000002,-0.005804525000000019
35.6375,-0.01821859,-0.006524325000000011
35.9563,-0.0186506,-0.007498325000000014
36.2751,-0.01903053,-0.008658125000000017
36.5938,-0.019297500000000002,-0.00990832500000001
36.9126,-0.01942914,-0.011137825000000018
37.2313,-0.019429850000000002,-0.012233925000000007
37.5501,-0.019315020000000002,-0.013115425000000014
37.8689,-0.019109750000000002,-0.013747325000000019
38.1876,-0.01883956,-0.014109425000000009
38.5064,-0.01853236,-0.014169725000000008
38.8251,-0.018227260000000002,-0.01388392500000002
39.1439,-0.01795973,-0.013217725000000013
39.4627,-0.01775562,-0.012191725000000014
39.7814,-0.01764267,-0.010923825000000012
40.1002,-0.01765666,-0.00960572500000001
40.4189,-0.017823600000000002,-0.008422825000000009
40.7377,-0.01813945,-0.007492425000000011
41.0565,-0.01855108,-0.006854325000000008
41.3752,-0.0189466,-0.006477625000000015
41.694,-0.01918777,-0.006294025000000009
42.0127,-0.01918579,-0.006246925000000014
42.3315,-0.01895219,-0.006303825000000013
42.6502,-0.01858991,-0.006435225000000017
42.969,-0.01824646,-0.006601325000000019
43.2878,-0.01807173,-0.00675192500000002
43.6065,-0.01816313,-0.006846925000000018
43.9253,-0.01851643,-0.006876025000000008
44.244,-0.01903627,-0.006850925000000008
44.5628,-0.0195859,-0.00679102500000002
44.8816,-0.02003149,-0.006708025000000006
45.2003,-0.020280100000000002,-0.006612625000000011
45.5191,-0.02032093,-0.006547625000000015
45.8378,-0.02022597,-0.006606425000000013
46.1566,-0.02010037,-0.006903025000000007
46.4754,-0.020050150000000003,-0.00749672500000001
46.7941,-0.02017876,-0.008336425000000008
47.1129,-0.02055104,-0.009256125000000018
47.4316,-0.021159119,-0.010021225000000009
47.7504,-0.021931045200000002,-0.010424525000000018
48.0692,-0.022773847,-0.010375425000000008
48.3879,-0.02361096,-0.009932725000000017
48.7067,-0.02440903,-0.009269125000000017
49.0254,-0.02518429,-0.008585425000000008
49.3442,-0.0259793,-0.008027225000000013
49.6629,-0.02681383,-0.007653625000000011
49.9817,-0.02765511,-0.007461325000000019
50.3005,-0.02843189,-0.007428525000000019
50.6192,-0.029068530000000002,-0.00754742500000001
50.938,-0.0295102,-0.007843625000000007
51.2567,-0.02974154,-0.008378525000000012
51.5755,-0.02979568,-0.009225625000000015
51.8943,-0.02973365,-0.010416425000000007
52.213,-0.029599920000000002,-0.011897425000000017
52.5318,-0.02941076,-0.013514825000000008
52.8505,-0.02917853,-0.015033725000000012
53.1693,-0.02889912,-0.016186825000000016
53.4881,-0.028544570000000002,-0.016763025000000015
53.8068,-0.02808601,-0.016695925000000014
54.1256,-0.02752358,-0.01609392500000001
54.4443,-0.02688388,-0.015180325000000008
54.7631,-0.02622864,-0.014186325000000014
55.0819,-0.02566175,-0.013260325000000017
55.4006,-0.025280030000000002,-0.012446025000000013
