"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          69,      -6.001843986,      -3.770635542,      -4.247682264,    -0.03250964517
          0,           0,          70,      -6.000201416,      -3.781708302,      -4.255644212,    -0.03035760738
          0,           0,          71,      -6.012126997,      -3.811030445,      -4.275092078,    -0.04215679283
          0,           0,          72,      -6.031722785,      -3.845077263,      -4.311954977,    -0.06175015289
          0,           0,          73,      -6.048238661,      -3.875679113,      -4.349026609,    -0.07823595079
          0,           0,          74,      -6.061750901,      -3.901343898,      -4.378683226,    -0.09162259336
          0,           0,          75,      -6.074354818,      -3.925228383,      -4.400382875,     -0.1040737579
          0,           0,          76,      -6.088440659,      -3.949503337,      -4.419124947,     -0.1180054155
          0,           0,          77,      -6.104857371,      -3.974739437,      -4.438762196,     -0.1342821313
          0,           0,          78,       -6.12355394,      -4.000226882,      -4.460575111,      -0.152852633
          0,           0,          79,       -6.16953931,      -4.090808498,      -4.440511811,     -0.1993134744
          0,           0,          80,      -6.217523348,      -4.057999445,      -4.650351989,     -0.2474080335
          0,           0,          81,      -6.221965229,      -4.130454672,      -4.556964792,     -0.2517716592
          0,           0,          82,       -6.24749287,      -4.081064428,      -4.713144217,     -0.2770269584
          0,           0,          83,       -6.24463733,      -4.144657137,      -4.568917269,     -0.2740326574
          0,           0,          84,      -6.279136185,      -4.108576683,      -4.719799657,     -0.3083763937
          0,           0,          85,      -6.285307026,      -4.167326908,      -4.604432785,     -0.3145228835
          0,           0,          86,      -6.322676969,      -4.131318114,      -4.763946517,     -0.3517830054
          0,           0,          87,      -6.334984521,      -4.184025984,      -4.658795063,     -0.3641382928
          0,           0,          88,      -6.368739346,      -4.147126792,         -4.813953,     -0.3977604883
          0,           0,          89,      -6.385864759,      -4.194653597,      -4.711552776,      -0.415015427
          0,           0,          90,      -6.414430876,      -4.159520667,      -4.859982158,     -0.4434326869
          0,           0,          91,      -6.437666805,      -4.203854457,      -4.764312762,     -0.4669072584
          0,           0,          92,      -6.459457802,       -4.17198072,      -4.907180238,     -0.4885305778
          0,           0,          93,       -6.48948009,      -4.214993457,      -4.818508072,     -0.5189288281
          0,           0,          94,      -6.502350532,      -4.186210386,      -4.953921054,     -0.5315681314
          0,           0,          95,       -6.53872326,      -4.228853498,      -4.870797552,     -0.5684593872
          0,           0,          96,      -6.540954338,      -4.202567544,      -4.997315676,     -0.5703488694
          0,           0,          97,      -6.581700362,      -4.245001489,      -4.917033598,     -0.6117358726
          0,           0,          98,      -6.572502052,      -4.220762287,      -5.034817127,     -0.6020326706
          0,           0,          99,      -6.613757736,      -4.263495078,      -4.951582619,     -0.6439685722
          0,           0,         100,      -6.594651235,      -4.241461063,      -5.063110073,      -0.624199345
          0,           0,         101,      -6.631758379,       -4.28514819,      -4.970536754,     -0.6618932679
          0,           0,         102,      -6.606832847,      -4.265511566,      -5.080608441,     -0.6362297816
          0,           0,         103,      -6.636049996,       -4.31071184,      -4.974699231,     -0.6658460695
          0,           0,         104,       -6.61034831,      -4.293707131,      -5.088463519,     -0.6394550092
          0,           0,         105,      -6.629808328,      -4.340727217,      -4.968369626,     -0.6591124757
          0,           0,         106,      -6.607511026,      -4.326046827,      -5.088940779,     -0.6362449478
          0,           0,         107,       -6.55353471,      -4.319306418,      -4.981766611,     -0.5815996197
          0,           0,         108,      -6.532209322,      -4.334928818,      -4.922803275,     -0.5600340312
          0,           0,         109,      -6.525391079,      -4.367073558,      -4.901799052,     -0.5530655574
          0,           0,         110,      -6.526232447,      -4.402551102,      -4.907404049,     -0.5537870186
          0,           0,         111,      -6.525387263,      -4.434016169,      -4.913161301,     -0.5528354921
          0,           0,         112,      -6.522876594,      -4.462104177,      -4.912999902,     -0.5502353019
          0,           0,         113,      -6.519891427,      -4.488965915,      -4.908739214,     -0.5471796633
          0,           0,         114,      -6.518053991,      -4.515226724,      -4.904934189,      -0.545289799
          0,           0,         115,      -6.517915879,      -4.540104364,      -4.903333073,     -0.5451158826
          0,           0,         116,      -6.519530952,      -4.562571711,      -4.904047573,     -0.5467100686
          0,           0,         117,      -6.522746236,      -4.582375727,      -4.906560887,     -0.5499155119
          0,           0,         118,      -6.527514464,      -4.599727742,      -4.910590503,     -0.5546821637
          0,           0,         119,      -6.533853986,      -4.614783524,      -4.916182388,     -0.5610275148
          0,           0,         120,      -6.541823953,      -4.627655527,      -4.923475386,     -0.5690089444
          0,           0,         121,      -6.551486295,      -4.638459265,      -4.932549837,     -0.5786867043
          0,           0,         122,      -6.562908312,      -4.647302085,      -4.943518777,      -0.590128208
          0,           0,         123,      -6.576152706,      -4.654494267,      -4.956482685,     -0.6033960559
          0,           0,         124,        -6.5912781,      -4.660376839,      -4.971537851,     -0.6185477701
          0,           0,         125,      -6.608329938,      -4.665249296,      -4.988766888,     -0.6356287057
          0,           0,         126,      -6.627350476,      -4.669497319,      -5.008239238,      -0.654680546
          0,           0,         127,      -6.648373061,      -4.673434943,      -5.030021263,     -0.6757363488
          0,           0,         128,      -6.671425182,      -4.677415757,      -5.054178308,       -0.69882458
          0,           0,         129,        -6.6965122,      -4.681720635,      -5.080783991,     -0.7239512115
          0,           0,         130,      -6.723608344,      -4.686569159,      -5.109900172,     -0.7510907865
          0,           0,         131,      -6.752637928,      -4.692093564,      -5.141576435,     -0.7801677697
          0,           0,         132,      -6.783446991,      -4.698409694,      -5.175825342,     -0.8110288139
          0,           0,         133,      -6.815776845,      -4.705602308,      -5.212572925,      -0.843415302
          0,           0,         134,      -6.849214782,      -4.713726108,      -5.251608124,     -0.8769144137
          0,           0,         135,      -6.883135554,      -4.722775655,      -5.292474227,      -0.910899528
          0,           0,         136,      -6.916659786,       -4.73274683,      -5.334365179,     -0.9444890126
          0,           0,         137,      -7.016108007,      -4.803590991,      -5.344083587,       -1.04478837
          0,           0,         138,      -7.024668854,      -4.776300293,      -5.508639513,      -1.053052893
          0,           0,         139,      -7.098270414,      -4.829405586,      -5.481556298,      -1.127538703
          0,           0,         140,      -7.067630209,      -4.791294114,      -5.557114798,      -1.096154933
          0,           0,         141,      -7.132753563,      -4.839603739,      -5.496676743,       -1.16215034
          0,           0,         142,      -7.092273864,        -4.8108567,      -5.561979216,      -1.120818699
          0,           0,         143,      -7.151159141,      -4.859361472,       -5.51064367,        -1.1805039
          0,           0,         144,      -7.100757446,      -4.833396594,      -5.579814027,      -1.129214487
          0,           0,         145,      -7.142086666,      -4.881200789,      -5.502794629,      -1.171092945
          0,           0,         146,      -7.092171929,       -4.85586887,      -5.578368695,      -1.120440362
          0,           0,         147,      -7.114638073,      -4.903363952,      -5.470095534,      -1.143210848
          0,           0,         148,       -7.07448877,      -4.878894612,      -5.562071888,      -1.102555601
          0,           0,         149,      -7.082055308,      -4.926531015,      -5.431931993,      -1.110265982
          0,           0,         150,      -7.054047137,      -4.902034653,      -5.541800689,      -1.081944391
          0,           0,         151,      -7.050998049,      -4.950003165,      -5.396687488,      -1.078946478
          0,           0,         152,      -7.034662661,      -4.924533446,      -5.522173685,      -1.062432295
          0,           0,         153,      -6.964211258,      -4.909604384,      -5.389605745,     -0.9917254994
          0,           0,         154,      -6.941847778,      -4.912747437,      -5.338518182,     -0.9693026594
          0,           0,         155,      -6.935845186,      -4.930187205,      -5.316725429,     -0.9632778733
          0,           0,         156,      -6.939510459,      -4.949441887,      -5.322603657,     -0.9669399583
          0,           0,         157,      -6.940838206,      -4.963583578,      -5.327408033,     -0.9682645905
          0,           0,         158,      -6.940554481,      -4.973572016,      -5.327340736,      -0.967977253
          0,           0,         159,      -6.940309509,      -4.982713562,      -5.324333714,     -0.9677294871
          0,           0,         160,      -6.942117075,      -4.992386468,      -5.323120392,     -0.9695366162
          0,           0,         161,      -6.946472143,      -5.002144227,      -5.325344241,     -0.9738940181
          0,           0,         162,      -6.953248886,      -5.011192405,      -5.330867208,      -0.980675305
          0,           0,         163,      -6.962124242,      -5.019440001,      -5.338910078,     -0.9895568792
          0,           0,         164,      -6.972919472,      -5.027163708,      -5.349036903,      -1.000359332
          0,           0,         165,      -6.985577693,      -5.034737833,      -5.361184992,      -1.013025793
          0,           0,         166,      -7.000104667,      -5.042323435,      -5.375431749,       -1.02756247
          0,           0,         167,      -7.016518355,      -5.049907429,      -5.391836393,      -1.043987149
          0,           0,         168,      -7.034849397,       -5.05742733,      -5.410424838,      -1.062330561
          0,           0,         169,      -7.055143231,       -5.06497106,      -5.431251655,      -1.082638583
          0,           0,         170,      -7.077434016,      -5.072566901,      -5.454417385,      -1.104945491
          0,           0,         171,      -7.101737944,      -5.080368948,      -5.480025539,      -1.129268134
          0,           0,         172,      -7.128035389,      -5.088390623,      -5.508149326,       -1.15558706
          0,           0,         173,      -7.156272039,      -5.096730431,      -5.538835502,      -1.183848228
          0,           0,         174,      -7.186342139,      -5.105445919,      -5.572091184,      -1.213946007
          0,           0,         175,      -7.218056308,      -5.114574278,      -5.607893773,      -1.245691406
          0,           0,         176,      -7.251116137,      -5.124187697,      -5.646137192,      -1.278786091
          0,           0,         177,      -7.285058161,      -5.134319524,      -5.686575272,      -1.312765295
          0,           0,         178,      -7.319191453,      -5.145033624,      -5.728713478,      -1.346938347
          0,           0,         179,        -7.3525424,      -5.156286012,      -5.771649444,      -1.380327798
          0,           0,         180,      -7.453326648,      -5.224508896,      -5.782248701,      -1.481937486
          0,           0,         181,      -7.458790655,      -5.199029672,      -5.941849044,      -1.487071075
          0,           0,         182,      -7.534702276,      -5.252443216,      -5.917607343,      -1.563845696
          0,           0,         183,      -7.500494778,      -5.216630388,       -5.99172425,      -1.528871716
          0,           0,         184,      -7.566949745,      -5.265453936,      -5.931601146,      -1.596165968
          0,           0,         185,      -7.522409509,        -5.2375867,      -5.995988791,      -1.550777183
          0,           0,         186,      -7.580484046,      -5.286404215,      -5.940344625,      -1.609593867
          0,           0,         187,      -7.527600034,      -5.260862785,      -6.010214098,      -1.555873069
          0,           0,         188,       -7.56711103,      -5.309294342,       -5.92725657,      -1.595888288
          0,           0,         189,      -7.516642252,       -5.28393916,      -6.005758373,      -1.544752303
          0,           0,         190,       -7.53721888,      -5.332263397,      -5.891896644,      -1.565613198
          0,           0,         191,      -7.497547224,       -5.30710327,      -5.987376144,      -1.525492061
          0,           0,         192,      -7.503551836,      -5.355857037,      -5.852684187,      -1.531638981
          0,           0,         193,      -7.476488489,      -5.330029206,      -5.965767507,      -1.504299206
          0,           0,         194,      -7.472327897,      -5.379497819,      -5.817390371,      -1.500197531
          0,           0,         195,      -7.457042135,      -5.352101582,      -5.945586409,      -1.484754719
          0,           0,         196,      -7.386656451,      -5.339036515,      -5.810649049,       -1.41414619
          0,           0,         197,      -7.364611774,      -5.339834754,      -5.761070656,      -1.392045606
          0,           0,         198,      -7.358876892,      -5.356229324,      -5.739275443,       -1.38629648
          0,           0,         199,      -7.363027491,       -5.37546184,      -5.745477949,      -1.390451802
          0,           0,         200,      -7.364792574,        -5.3897433,      -5.750773003,      -1.392218879
          0,           0,         201,      -7.364912707,         -5.399447,      -5.751294044,      -1.392338462
          0,           0,         202,      -7.365024718,      -5.407901389,      -5.748717631,      -1.392449322
          0,           0,         203,      -7.367199846,      -5.416845656,      -5.747875333,      -1.394625481
          0,           0,         204,      -7.371950666,       -5.42601796,      -5.750480197,      -1.399379738
          0,           0,         205,      -7.379159433,      -5.434664374,      -5.756456407,      -1.406594008
          0,           0,         206,       -7.38849462,      -5.442588503,      -5.765011277,      -1.415936153
          0,           0,         207,      -7.399771582,      -5.450050336,      -5.775681108,      -1.427220985
          0,           0,         208,      -7.412933189,      -5.457422307,      -5.788378252,      -1.440391259
          0,           0,         209,      -7.427981012,      -5.464890618,      -5.803192365,      -1.455448736
          0,           0,         210,      -7.444930601,      -5.472422265,      -5.820181246,      -1.472408893
          0,           0,         211,      -7.463813511,      -5.480011944,       -5.83937504,      -1.491303645
          0,           0,         212,      -7.484673598,      -5.487690818,       -5.86083424,      -1.512177021
          0,           0,         213,      -7.507543878,      -5.495520814,      -5.884664196,      -1.535062496
          0,           0,         214,      -7.532435168,      -5.503567143,      -5.910965381,      -1.559971061
          0,           0,         215,      -7.559320393,      -5.511915733,      -5.939806857,      -1.586875952
          0,           0,         216,      -7.588128784,       -5.52057359,        -5.9712375,      -1.615706282
          0,           0,         217,      -7.618737275,      -5.529709937,      -6.005254607,      -1.646339954
          0,           0,         218,      -7.650934444,       -5.53928821,      -6.041809981,      -1.678565152
          0,           0,         219,      -7.684379461,      -5.549334716,      -6.080770877,      -1.712040634
          0,           0,         220,      -7.718557463,      -5.559924779,      -6.121838693,      -1.746250541
          0,           0,         221,       -7.75270636,      -5.571094483,      -6.164444685,       -1.78043205
          0,           0,         222,      -7.785782947,      -5.582834447,      -6.207552786,      -1.813538821
          0,           0,         223,      -7.887804429,      -5.650528353,      -6.218423647,      -1.916387894
          0,           0,         224,      -7.890610302,      -5.625690485,      -6.374044461,       -1.91883336
          0,           0,         225,      -7.967644768,      -5.678847278,      -6.351935044,      -1.996719923
          0,           0,         226,      -7.930768105,      -5.644603375,      -6.422510748,      -1.959067457
          0,           0,         227,      -7.996902688,      -5.693054039,      -6.363379609,      -2.026003513
          0,           0,         228,       -7.95008881,      -5.666379985,       -6.42533766,      -1.978354867
          0,           0,         229,      -8.005768783,      -5.714636551,      -6.367140974,      -2.034712501
          0,           0,         230,      -7.952441827,      -5.690181685,       -6.43654484,      -1.980598474
          0,           0,         231,      -7.988822995,      -5.738000008,      -6.349685075,      -2.017424808
          0,           0,         232,      -7.939644142,      -5.713746605,      -6.429825275,      -1.967642001
          0,           0,         233,       -7.95745521,      -5.761455246,      -6.312713897,      -1.985699931
          0,           0,         234,      -7.919735945,      -5.737359675,      -6.410444459,       -1.94758389
          0,           0,         235,      -7.923624905,       -5.78535327,      -6.273367952,      -1.951594371
          0,           0,         236,      -7.898574802,      -5.760523804,       -6.38850689,      -1.926305461
          0,           0,         237,      -7.892924314,      -5.809113339,      -6.238576001,       -1.92070375
          0,           0,         238,      -7.879483848,      -5.782637405,        -6.3684434,      -1.907132059
          0,           0,         239,      -7.809040959,      -5.768442548,      -6.232707987,      -1.836487973
          0,           0,         240,      -7.787622244,      -5.769912539,      -6.183266982,      -1.815024328
          0,           0,         241,      -7.782598196,      -5.786654609,      -6.162326998,      -1.809987985
          0,           0,         242,      -7.787453918,       -5.80571048,       -6.16944809,      -1.814850294
          0,           0,         243,      -7.789784001,      -5.819430437,       -6.17543794,      -1.817185718
          0,           0,         244,      -7.790391184,      -5.828655233,      -6.176443978,      -1.817796448
          0,           0,         245,      -7.790979291,      -5.836841715,      -6.174334754,      -1.818387016
          0,           0,         246,      -7.793653997,      -5.845615642,      -6.174024625,      -1.821065387
          0,           0,         247,      -7.798929335,      -5.854629288,      -6.177219731,      -1.826346314
          0,           0,         248,      -7.806668855,      -5.863066646,      -6.183800134,      -1.834093248
          0,           0,         249,      -7.816537182,      -5.870731916,      -6.192939541,      -1.843970152
          0,           0,         250,      -7.828352611,      -5.877991826,      -6.204185536,      -1.855795046
          0,           0,         251,      -7.842059809,      -5.885229924,      -6.217473859,        -1.8695125
          0,           0,         252,      -7.857658988,      -5.892579556,      -6.232892913,      -1.885122764
          0,           0,         253,      -7.875165348,      -5.900034405,      -6.250503902,      -1.902641146
          0,           0,         254,      -7.894608705,      -5.907566921,      -6.270337738,      -1.922097789
          0,           0,         255,      -7.916031261,      -5.915229089,      -6.292455807,      -1.943535285
          0,           0,         256,      -7.939468919,       -5.92310513,      -6.316957124,      -1.966989812
          0,           0,         257,      -7.964919845,      -5.931208663,      -6.343945424,      -1.992459721
          0,           0,         258,      -7.992355118,      -5.939646247,      -6.373493167,      -2.019916529
          0,           0,         259,      -8.021686212,      -5.948448776,       -6.40564267,      -2.049271663
          0,           0,         260,      -8.052765427,      -5.957639372,      -6.440376716,      -2.080377415
          0,           0,         261,      -8.085350587,      -5.967329464,      -6.477618186,      -2.112992292
          0,           0,         262,      -8.119063262,      -5.977564775,      -6.517195476,      -2.146737385
          0,           0,         263,      -8.153307611,       -5.98829037,      -6.558751084,      -2.181015057
          0,           0,         264,      -8.187263987,      -5.999572507,      -6.601581654,      -2.215004785
          0,           0,         265,      -8.219791515,       -6.01140953,      -6.644504126,      -2.247561826
          0,           0,         266,       -8.32297902,      -6.078977665,      -6.655139479,      -2.351608422
          0,           0,         267,      -8.322712358,      -6.054469294,      -6.806080122,      -2.350954359
          0,           0,         268,      -8.400475882,      -6.107832528,      -6.784323164,      -2.429594842
          0,           0,         269,      -8.360814436,      -6.073839899,      -6.852708391,      -2.389127427
          0,           0,         270,      -8.425880279,      -6.122478799,      -6.791929492,      -2.454991485
          0,           0,         271,      -8.377032389,       -6.09570512,      -6.853394908,      -2.405297486
          0,           0,         272,      -8.429676448,      -6.144184333,      -6.790095841,       -2.45858945
          0,           0,         273,       -8.37635305,      -6.119446476,       -6.86118096,      -2.404497346
          0,           0,         274,      -8.409316386,       -6.16760329,      -6.768666587,      -2.437873618
          0,           0,         275,      -8.361759544,      -6.142934957,      -6.852252256,      -2.389743642
          0,           0,         276,      -8.376771249,      -6.191069279,      -6.730703193,      -2.404979493
          0,           0,         277,      -8.341166856,      -6.166315423,      -6.831990235,      -2.369003748
          0,           0,         278,      -8.343062009,      -6.214882047,      -6.691776392,      -2.371007487
          0,           0,         279,      -8.320068396,      -6.189199317,       -6.80995237,      -2.347792765
          0,           0,         280,      -8.313143546,      -6.238499066,       -6.65797288,       -2.34090997
          0,           0,         281,      -8.301493702,      -6.210931258,      -6.790313156,      -2.329139654
          0,           0,         282,       -8.23137861,      -6.197004166,      -6.653387147,      -2.258828587
          0,           0,         283,      -8.210605889,      -6.197561221,      -6.605036082,      -2.238009552
          0,           0,         284,      -8.206269993,      -6.214152644,      -6.584739778,      -2.233662213
          0,           0,         285,       -8.21189484,      -6.233395445,      -6.592790779,      -2.239294746
          0,           0,         286,      -8.214869924,      -6.247235905,      -6.599612719,      -2.242276307
          0,           0,         287,      -8.216058483,      -6.256322326,      -6.601368138,       -2.24346904
          0,           0,         288,      -8.217191403,      -6.264251166,      -6.599904078,      -2.244604631
          0,           0,         289,      -8.220416251,      -6.272775777,      -6.600217995,      -2.247833075
          0,           0,         290,      -8.226252177,      -6.281630263,      -6.604040139,      -2.253674527
          0,           0,         291,      -8.234567575,      -6.289993872,      -6.611261973,      -2.261997372
          0,           0,         292,      -8.245020811,      -6.297658462,      -6.621059311,      -2.272459458
          0,           0,         293,      -8.257426677,      -6.304924265,      -6.632968494,      -2.284875043
          0,           0,         294,      -8.271725425,      -6.312161284,      -6.646918195,      -2.299184272
          0,           0,         295,      -8.287921611,      -6.319536669,      -6.663006819,      -2.315391786
          0,           0,         296,      -8.306026967,      -6.327052825,      -6.681297576,      -2.333509579
          0,           0,         297,      -8.326074075,      -6.334678301,       -6.70182523,      -2.353570361
          0,           0,         298,      -8.348098412,      -6.342451337,      -6.724652419,      -2.375609958
          0,           0,         299,      -8.372139039,      -6.350444184,      -6.749880344,       -2.39966788
          0,           0,         300,      -8.398190143,      -6.358702807,       -6.77761689,      -2.425738468
          0,           0,         301,      -8.426204683,      -6.367305592,      -6.807932364,      -2.453775042
          0,           0,         302,       -8.45608611,      -6.376299912,      -6.840849442,      -2.483681304
          0,           0,         303,      -8.487656355,      -6.385722921,      -6.876345671,       -2.51527921
          0,           0,         304,       -8.52063142,      -6.395612137,      -6.914314671,      -2.548284466
          0,           0,         305,       -8.55457602,      -6.406018251,      -6.954533305,      -2.582261478
          0,           0,         306,      -8.588858644,       -6.41695435,      -6.996559276,      -2.616577451
          0,           0,         307,      -8.622544708,       -6.42843241,      -7.039578745,      -2.650295501
          0,           0,         308,      -8.722457615,      -6.496443509,      -7.050288261,       -2.75099615
          0,           0,         309,       -8.72985991,      -6.470730506,      -7.212434581,      -2.758075475
          0,           0,         310,      -8.805075579,       -6.52424793,      -7.188283519,      -2.834116587
          0,           0,         311,      -8.772791619,      -6.488806467,      -7.263709498,        -2.8010985
          0,           0,         312,      -8.839637934,      -6.537529262,      -7.204896427,      -2.868756885
          0,           0,         313,      -8.796659264,       -6.51012054,      -7.269499319,      -2.824955647
          0,           0,         314,      -8.856448751,      -6.558692092,      -7.217433684,      -2.885482431
          0,           0,         315,       -8.80386004,      -6.533678538,      -7.286159253,      -2.832066326
          0,           0,         316,      -8.845605568,      -6.581827733,      -7.207376643,      -2.874327301
          0,           0,         317,      -8.794243427,      -6.557068018,      -7.283460794,      -2.822294062
          0,           0,         318,      -8.816767576,      -6.605103882,      -7.173005639,      -2.845117781
          0,           0,         319,      -8.775752612,      -6.580653074,      -7.265845809,      -2.803645996
          0,           0,         320,      -8.783162839,      -6.628997824,      -7.133606482,      -2.811212007
          0,           0,         321,       -8.75472588,      -6.603982513,      -7.244361485,      -2.782492605
          0,           0,         322,      -8.751473852,      -6.652955705,       -7.09759213,      -2.779310566
          0,           0,         323,      -8.734968137,      -6.626430672,      -7.223890012,      -2.762643492
          0,           0,         324,      -8.664314425,      -6.613666568,      -7.089832179,      -2.691778985
          0,           0,         325,      -8.641845852,      -6.614864743,      -7.039505661,      -2.669257461
          0,           0,         326,      -8.635670566,      -6.631166362,      -7.017292201,      -2.663066384
          0,           0,         327,      -8.639315622,      -6.650183072,      -7.022785938,      -2.666716146
          0,           0,         328,      -8.640653455,      -6.664371485,      -7.027476313,      -2.668058558
          0,           0,         329,       -8.64039349,       -6.67416914,      -7.027471938,      -2.667801548
          0,           0,         330,      -8.640149877,      -6.682760523,      -7.024466734,      -2.667559697
          0,           0,         331,      -8.641959465,      -6.691771288,      -7.023201432,      -2.669372145
          0,           0,         332,      -8.646339563,      -6.700967274,      -7.025370634,      -2.673756997
          0,           0,         333,      -8.653173145,      -6.709617121,      -7.030899955,      -2.680597221
          0,           0,         334,      -8.662133295,      -6.717494928,      -7.039013171,      -2.689565268
          0,           0,         335,      -8.673036363,       -6.72492249,      -7.049252196,      -2.700477125
