x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
-25.883;11.5565;0.0249144;-0.0410197;0.911095;1.83426;0.00380532;0.00440294
-25.5642;11.5565;0.0260536;-0.0384323;0.841865;100;0.00650173;0.0056049
-25.2455;11.5565;0.0258889;-0.0376161;0.770167;100;0.00887214;0.00671831
-24.9267;11.5565;0.0255777;-0.0369179;0.681164;100;0.0091652;0.00699782
-30.0269;11.2377;0.0163012;-0.0300652;0.975999;100;0.00137116;0.00165604
-29.7081;11.2377;0.016813;-0.0316249;0.977087;2.31886;0.00129223;0.00147502
-29.3893;11.2377;0.0171073;-0.0326328;0.978376;100;0.00121974;0.00131514
-29.0706;11.2377;0.0175553;-0.0329768;0.980431;100;0.00118406;0.00123538
-28.7518;11.2377;0.0179206;-0.03403;0.982025;100;0.00110913;0.00125103
-28.4331;11.2377;0.018448;-0.034656;0.982351;100;0.0011063;0.00126346
-28.1143;11.2377;0.0189784;-0.0354865;0.981506;100;0.00117006;0.00130275
-27.7955;11.2377;0.019769;-0.0359773;0.981222;100;0.00116997;0.00140569
-27.4768;11.2377;0.0204893;-0.0370902;0.981667;100;0.00123062;0.00149687
-27.158;11.2377;0.0213964;-0.0382096;0.981226;100;0.00138846;0.00165875
-26.8393;11.2377;0.0224494;-0.0391759;0.978111;100;0.00153291;0.00201683
-26.5205;11.2377;0.0242397;-0.0388685;0.973898;2.18214;0.00163697;0.00225738
-26.2017;11.2377;0.0252104;-0.0390464;0.962062;2.18808;0.00202423;0.00259172
-25.883;11.2377;0.0259008;-0.0388311;0.939791;2.1811;0.0031541;0.00325405
-25.5642;11.2377;0.0269547;-0.0367857;0.909635;2.36704;0.00497263;0.00415084
-25.2455;11.2377;0.0269902;-0.0361358;0.87427;2.58367;0.00610927;0.00507598
-24.9267;11.2377;0.0268823;-0.0356634;0.85267;100;0.00596981;0.00558473
-24.6079;11.2377;0.0288395;-0.0337275;0.840562;100;0.00537318;0.00570434
-24.2892;11.2377;0.0291436;-0.0339079;0.831616;100;0.00498798;0.00544681
-23.9704;11.2377;0.0296211;-0.0341968;0.814598;100;0.00516221;0.00570557
47.4316;11.2377;0.0252448;-0.0197474;0.953974;100;0.0055179;0.00323062
47.7504;11.2377;0.0252609;-0.0196126;0.956206;100;0.0041831;0.0031346
48.0692;11.2377;0.0258359;-0.019741;0.956594;100;0.00443691;0.0032313
48.3879;11.2377;0.0269079;-0.0200006;0.95573;2.504;0.00414956;0.0033252
48.7067;11.2377;0.028271;-0.0201525;0.949054;2.36149;0.00451948;0.00341727
49.0254;11.2377;0.0296112;-0.0199251;0.947542;100;0.00508196;0.00373156
49.3442;11.2377;0.0307501;-0.019188;0.946377;100;0.00510318;0.00407036
49.6629;11.2377;0.0315334;-0.0180349;0.947317;100;0.00481335;0.00387643
49.9817;11.2377;0.0319799;-0.0168084;0.946932;100;0.00453577;0.00367667
50.3005;11.2377;0.0322102;-0.0159265;0.947308;100;0.00400202;0.00301264
50.6192;11.2377;0.0323078;-0.0156973;0.94377;100;0.00364506;0.00270288
50.938;11.2377;0.032213;-0.0161414;0.937198;100;0.00378873;0.00305208
51.2567;11.2377;0.0317729;-0.0169801;0.93854;100;0.00403921;0.0031142
51.5755;11.2377;0.0308461;-0.0178273;0.935469;100;0.00425189;0.00305121
51.8943;11.2377;0.029426;-0.0183811;0.936677;100;0.00414474;0.00339009
52.213;11.2377;0.0276712;-0.0185145;0.941527;100;0.00389446;0.00395787
52.5318;11.2377;0.0258339;-0.0182799;0.949619;2.6983;0.00424721;0.00400599
52.8505;11.2377;0.0241601;-0.0178023;0.956537;2.60625;0.00423516;0.00330427
53.1693;11.2377;0.0228306;-0.0171809;0.964894;2.77037;0.00380461;0.00288799
53.4881;11.2377;0.0219269;-0.0164441;0.967756;100;0.00326135;0.00266897
53.8068;11.2377;0.0214373;-0.0156471;0.969989;2.98144;0.00275634;0.00259998
54.1256;11.2377;0.0212497;-0.0149405;0.97147;2.57319;0.00255191;0.00278483
54.4443;11.2377;0.021187;-0.0145624;0.969492;2.10278;0.00284972;0.0032334
54.7631;11.2377;0.0210358;-0.0147824;0.963051;100;0.00360181;0.00384066
55.0819;11.2377;0.0206571;-0.015777;0.952665;100;0.00472481;0.00470209
55.4006;11.2377;0.0200929;-0.0175029;0.941938;1.75075;0.00494748;0.00444791
55.7194;11.2377;0.0195746;-0.0196772;0.939639;1.86155;0.0047716;0.00368018
56.0381;11.2377;0.0193939;-0.0219137;0.939541;1.77126;0.00559228;0.0035702
56.3569;11.2377;0.0197721;-0.0238758;0.941321;1.80079;0.00679076;0.00407653
56.6757;11.2377;0.0207221;-0.0253903;0.946665;1.93085;0.00626747;0.00457693
56.9944;11.2377;0.0219954;-0.0265065;0.954789;2.09839;0.0050507;0.00514833
57.3132;11.2377;0.0231634;-0.0274539;0.96634;2.28849;0.00340337;0.00427241
57.6319;11.2377;0.0238142;-0.028475;0.973514;2.50137;0.00222044;0.00291941
57.9507;11.2377;0.0237229;-0.0296379;0.974831;100;0.00194073;0.0027322
58.2694;11.2377;0.0229319;-0.0307878;0.969932;100;0.00228024;0.0026978
58.5882;11.2377;0.0217017;-0.0316139;0.969539;100;0.0028496;0.00277702
58.907;11.2377;0.020397;-0.0317424;0.967985;100;0.00351832;0.00388708
59.2257;11.2377;0.0193287;-0.0309073;0.962207;100;0.00398737;0.00411903
59.5445;11.2377;0.018682;-0.0290944;0.957891;2.20348;0.00430308;0.00343622
59.8632;11.2377;0.0185401;-0.0265398;0.953437;2.57051;0.00439329;0.00311527
60.182;11.2377;0.0189447;-0.0236538;0.948094;100;0.00444076;0.00306114
60.5008;11.2377;0.0198988;-0.0208986;0.9391;100;0.00494974;0.00346035
60.8195;11.2377;0.0212643;-0.0187054;0.921088;100;0.00581022;0.00405862
61.1383;11.2377;0.0226808;-0.0171884;0.880798;100;0.00707091;0.0056216
61.457;11.2377;0.0241189;-0.0162462;0.823451;100;0.00778505;0.00806153
61.7758;11.2377;0.0254567;-0.0157255;0.760955;100;0.00811866;0.0108019
-30.0269;10.919;0.0162446;-0.0296504;0.976932;100;0.00149306;0.00168173
-29.7081;10.919;0.0167096;-0.0306941;0.973376;2.64228;0.0014038;0.0015341
-29.3893;10.919;0.017088;-0.031254;0.977084;100;0.00127963;0.00140047
-29.0706;10.919;0.0176;-0.0314872;0.980145;100;0.0011048;0.00134284
-28.7518;10.919;0.0182043;-0.031822;0.982111;100;0.0010529;0.0013654
-28.4331;10.919;0.0188679;-0.0322976;0.981928;100;0.00113041;0.00137467
-28.1143;10.919;0.0195591;-0.0329552;0.980632;100;0.00118086;0.00145787
-27.7955;10.919;0.0203125;-0.033768;0.980796;100;0.00119035;0.00144662
-27.4768;10.919;0.0212012;-0.0347044;0.982138;100;0.00124987;0.00139796
-27.158;10.919;0.0222676;-0.0356788;0.982001;100;0.00139043;0.001534
-26.8393;10.919;0.0234657;-0.0365323;0.979835;100;0.00157804;0.00182963
-26.5205;10.919;0.0250434;-0.0365449;0.977335;100;0.00169323;0.00197507
-26.2017;10.919;0.0261072;-0.0366843;0.970421;100;0.00183143;0.00224783
-25.883;10.919;0.0269039;-0.0364726;0.958418;100;0.00240217;0.00265824
-25.5642;10.919;0.0278598;-0.0350395;0.944123;100;0.00329456;0.00329168
-25.2455;10.919;0.0280978;-0.0345768;0.932316;100;0.00366421;0.00403832
-24.9267;10.919;0.0282008;-0.0343413;0.927108;100;0.00355174;0.00438416
-24.6079;10.919;0.0297303;-0.0332235;0.919322;100;0.00347284;0.00476909
-24.2892;10.919;0.0300821;-0.0336432;0.91681;100;0.00370152;0.00595585
-23.9704;10.919;0.0305686;-0.0341525;0.914198;100;0.00417248;0.00595018
-23.6517;10.919;0.033118;-0.0355275;0.917255;100;0.00481922;0.00523944
-23.3329;10.919;0.0339311;-0.0361955;0.917017;100;0.00579084;0.00472954
39.1439;10.919;0.0489937;-0.0411486;0.921469;100;0.00467563;0.00585881
39.4627;10.919;0.0488198;-0.0418687;0.910148;100;0.00498701;0.00604882
39.7814;10.919;0.0488542;-0.0425369;0.89981;100;0.00466833;0.00511906
40.1002;10.919;0.0486968;-0.0429354;0.89595;100;0.00473424;0.004978
40.4189;10.919;0.0480391;-0.0428377;0.900642;100;0.00466104;0.00515939
40.7377;10.919;0.0467566;-0.0421862;0.909552;100;0.00434693;0.00504887
41.0565;10.919;0.0449418;-0.0412456;0.916966;100;0.00435703;0.00478843
41.3752;10.919;0.0428878;-0.040475;0.916498;100;0.00546785;0.00497701
41.694;10.919;0.0409546;-0.0403908;0.914059;100;0.00655835;0.00507614
42.0127;10.919;0.0394002;-0.0413033;0.918215;100;0.00612756;0.0049253
42.3315;10.919;0.0383197;-0.043112;0.927793;2.61315;0.00631653;0.00477622
42.6502;10.919;0.0377026;-0.0453332;0.93452;2.90521;0.00666371;0.00529064
42.969;10.919;0.0375007;-0.0472861;0.936992;2.6156;0.00719997;0.00583445
43.2878;10.919;0.037649;-0.0483641;0.937468;100;0.0071222;0.00534837
43.6065;10.919;0.0380706;-0.0482202;0.939499;100;0.00666786;0.00486173
43.9253;10.919;0.0385991;-0.046849;0.938594;100;0.00624074;0.00505901
44.244;10.919;0.0389486;-0.0444974;0.933807;100;0.00536665;0.00500065
44.5628;10.919;0.0387533;-0.0415283;0.928574;100;0.00433286;0.00446186
44.8816;10.919;0.0377464;-0.0382831;0.921224;100;0.00432598;0.0044143
45.2003;10.919;0.0359012;-0.0350267;0.92196;100;0.00437723;0.00430409
45.5191;10.919;0.0334662;-0.0319598;0.931877;100;0.00471422;0.00405457
45.8378;10.919;0.0308493;-0.02927;0.940202;100;0.00530588;0.00386393
46.1566;10.919;0.0284429;-0.0271162;0.941706;100;0.00538237;0.0038209
46.4754;10.919;0.0265143;-0.0255647;0.935507;100;0.00529591;0.00351761
46.7941;10.919;0.025191;-0.024564;0.930779;100;0.00532623;0.00367223
47.1129;10.919;0.0244875;-0.0239956;0.935152;100;0.00476957;0.00354251
47.4316;10.919;0.0247942;-0.021468;0.940909;100;0.00401229;0.00311287
47.7504;10.919;0.0250139;-0.0215045;0.947839;100;0.00348033;0.00287066
48.0692;10.919;0.0256847;-0.0216955;0.953238;100;0.00346675;0.00305612
48.3879;10.919;0.0267082;-0.0219318;0.954167;100;0.00334762;0.00318054
48.7067;10.919;0.027888;-0.0220051;0.954006;100;0.00389427;0.00339225
49.0254;10.919;0.028965;-0.0216523;0.949703;100;0.00467379;0.00368516
49.3442;10.919;0.0298093;-0.0207154;0.948086;100;0.00468231;0.00358404
49.6629;10.919;0.0303488;-0.0192553;0.949888;100;0.00418004;0.00325026
49.9817;10.919;0.030653;-0.017603;0.95169;100;0.0035461;0.00343364
50.3005;10.919;0.0308531;-0.0162148;0.95249;100;0.00306126;0.0034816
50.6192;10.919;0.0310185;-0.0154779;0.950697;100;0.00297616;0.00359217
50.938;10.919;0.031074;-0.0155139;0.94942;100;0.00319714;0.00338208
51.2567;10.919;0.0308414;-0.0161292;0.949973;100;0.00330287;0.0029328
51.5755;10.919;0.0301399;-0.0169684;0.950669;100;0.00340754;0.00274948
51.8943;10.919;0.0289202;-0.0177066;0.951497;100;0.00385233;0.0032128
52.213;10.919;0.0273102;-0.0181591;0.95347;100;0.00413761;0.00391405
52.5318;10.919;0.0255561;-0.0183048;0.956387;2.26973;0.00428277;0.00408365
52.8505;10.919;0.0239276;-0.0182069;0.963902;2.15427;0.00416435;0.00352079
53.1693;10.919;0.0226474;-0.0179239;0.97092;2.24328;0.00369084;0.00313173
53.4881;10.919;0.0218359;-0.0174748;0.974561;2.48246;0.00300541;0.00293675
53.8068;10.919;0.0214958;-0.0169221;0.97555;2.64633;0.00266103;0.00308841
54.1256;10.919;0.0215129;-0.0164352;0.974111;2.71102;0.00226312;0.00315657
54.4443;10.919;0.0216937;-0.01627;0.968842;2.67587;0.00247337;0.00331969
54.7631;10.919;0.0218011;-0.0166982;0.961587;2.50733;0.00323854;0.00363168
55.0819;10.919;0.0216649;-0.0178791;0.9572;2.11888;0.00375839;0.00406136
55.4006;10.919;0.0212898;-0.019738;0.952862;2.1288;0.00401637;0.00403542
55.7194;10.919;0.0208684;-0.0219573;0.952311;2.0172;0.00418185;0.00368264
56.0381;10.919;0.0206641;-0.0241238;0.952361;2.04768;0.00496431;0.00362106
56.3569;10.919;0.0208887;-0.0258917;0.951742;2.13674;0.00613532;0.00401055
56.6757;10.919;0.0215727;-0.0270998;0.954993;2.27206;0.00536385;0.00409301
56.9944;10.919;0.0225134;-0.0278255;0.960358;2.37189;0.00382425;0.00402499
57.3132;10.919;0.0233451;-0.0283382;0.968479;2.18748;0.00266317;0.00354745
57.6319;10.919;0.0237171;-0.0289285;0.975562;1.98672;0.00196318;0.00269677
57.9507;10.919;0.0234532;-0.0297222;0.975039;100;0.00179664;0.00259506
58.2694;10.919;0.0226233;-0.0306235;0.974623;100;0.00198202;0.00259845
58.5882;10.919;0.0214886;-0.0313691;0.968429;100;0.00230152;0.00273809
58.907;10.919;0.0203842;-0.0316142;0.968312;100;0.00276686;0.00357912
59.2257;10.919;0.0195713;-0.0310928;0.96336;100;0.0032482;0.00371513
59.5445;10.919;0.019171;-0.029759;0.964568;100;0.00373917;0.00351107
59.8632;10.919;0.0192019;-0.0277918;0.960388;100;0.00390601;0.00344622
60.182;10.919;0.0196588;-0.0255254;0.955963;100;0.00383701;0.00332242
60.5008;10.919;0.0205302;-0.0233384;0.94635;100;0.00421641;0.00342297
60.8195;10.919;0.0217335;-0.0215694;0.9257;100;0.00479864;0.00391424
61.1383;10.919;0.022953;-0.0203407;0.898085;100;0.0053478;0.00506106
61.457;10.919;0.0241968;-0.0195582;0.863162;2.52579;0.00581846;0.00694168
61.7758;10.919;0.0253701;-0.0191006;0.826483;2.55239;0.00615637;0.00923972
62.0946;10.919;0.0279361;-0.0234675;0.790948;2.55074;0.0067983;0.0119941
-30.3456;10.6002;0.0159311;-0.0283867;0.981353;2.04478;0.00161316;0.00163982
-30.0269;10.6002;0.0162457;-0.0291636;0.977097;100;0.00161202;0.00165283
-29.7081;10.6002;0.016644;-0.0297891;0.974851;100;0.00149829;0.0015069
-29.3893;10.6002;0.0170794;-0.0298776;0.977592;100;0.00132144;0.00145231
-29.0706;10.6002;0.0176397;-0.0300042;0.98029;100;0.00108359;0.00141583
-28.7518;10.6002;0.0183176;-0.0301786;0.982007;100;0.00102993;0.00142695
-28.4331;10.6002;0.0190787;-0.0304398;0.981087;100;0.00108137;0.00149723
-28.1143;10.6002;0.0199005;-0.0308436;0.979057;100;0.00123461;0.00163885
-27.7955;10.6002;0.0208164;-0.0314107;0.978483;100;0.00127267;0.00162172
-27.4768;10.6002;0.0218793;-0.0321396;0.979426;100;0.00130207;0.00154755
-27.158;10.6002;0.0231072;-0.0329572;0.979716;100;0.0014152;0.00168968
-26.8393;10.6002;0.0244428;-0.0337054;0.978763;100;0.00160235;0.00174294
-26.5205;10.6002;0.0257585;-0.0342058;0.976632;100;0.00172424;0.00189564
-26.2017;10.6002;0.0268969;-0.0343475;0.972867;100;0.00181262;0.00206025
-25.883;10.6002;0.0277879;-0.0341848;0.965566;100;0.00197196;0.00246973
-25.5642;10.6002;0.028668;-0.0333173;0.961392;100;0.00228569;0.00306725
-25.2455;10.6002;0.0290896;-0.0330412;0.960555;100;0.00237244;0.00346211
-24.9267;10.6002;0.0293915;-0.0330196;0.960195;100;0.0023422;0.00333309
-24.6079;10.6002;0.030537;-0.032595;0.958121;100;0.00247923;0.00393286
-24.2892;10.6002;0.0309524;-0.0331987;0.95494;100;0.00284767;0.00534606
-23.9704;10.6002;0.0314565;-0.0338843;0.951683;100;0.00336786;0.00538204
-23.6517;10.6002;0.033321;-0.0350253;0.953049;100;0.00411887;0.00472738
-23.3329;10.6002;0.0340162;-0.0357227;0.94715;100;0.0050498;0.00418739
-23.0141;10.6002;0.035368;-0.0363152;0.921251;100;0.00615114;0.00392623
-22.6954;10.6002;0.0362006;-0.0368716;0.856984;100;0.00855054;0.00428602
-22.3766;10.6002;0.0370395;-0.0374909;0.6971;100;0.011857;0.00514556
35;10.6002;0.0525051;-0.0498947;0.62827;2.05523;0.0104714;0.00887002
35.3188;10.6002;0.0536888;-0.0491776;0.664961;2.56055;0.00902091;0.00922622
35.6375;10.6002;0.0554503;-0.0480839;0.744033;100;0.00844237;0.0084938
35.9563;10.6002;0.0578593;-0.0466166;0.795391;100;0.00877986;0.00715036
36.2751;10.6002;0.0603133;-0.0449702;0.834247;1.95322;0.00926216;0.00626386
37.2313;10.6002;0.0615843;-0.0415091;0.902964;2.05831;0.00635097;0.00687763
37.5501;10.6002;0.0590797;-0.0415947;0.916756;2.59523;0.00533761;0.00618662
37.8689;10.6002;0.0559677;-0.0421243;0.929246;100;0.00503336;0.00516562
38.1876;10.6002;0.0529465;-0.0428636;0.936555;100;0.0048826;0.00494461
38.5064;10.6002;0.0503228;-0.0436926;0.934854;100;0.00467698;0.00563454
38.8251;10.6002;0.0483082;-0.04464;0.926447;100;0.00437972;0.00593453
39.1439;10.6002;0.0482115;-0.042844;0.911694;100;0.00438319;0.00615367
39.4627;10.6002;0.0480621;-0.0437238;0.898941;100;0.00453022;0.00628086
39.7814;10.6002;0.0481871;-0.0445342;0.891893;3.22267;0.00452163;0.00602876
40.1002;10.6002;0.0481699;-0.045031;0.891148;100;0.00467935;0.00600934
40.4189;10.6002;0.0476754;-0.0449741;0.898717;100;0.00456521;0.00568203
40.7377;10.6002;0.0465487;-0.0443052;0.910268;100;0.00423181;0.00514168
41.0565;10.6002;0.0448522;-0.0432777;0.918684;100;0.00435807;0.00480615
41.3752;10.6002;0.0428522;-0.0423439;0.924525;100;0.0046096;0.00465541
41.694;10.6002;0.0408987;-0.0420079;0.924764;100;0.00486177;0.00469817
42.0127;10.6002;0.0392581;-0.042582;0.925026;100;0.00489349;0.0047487
42.3315;10.6002;0.0380459;-0.0439879;0.927704;100;0.00538953;0.0046282
42.6502;10.6002;0.0372692;-0.0457798;0.929919;100;0.00566728;0.00544666
42.969;10.6002;0.036883;-0.0473306;0.931407;100;0.00648169;0.00651785
43.2878;10.6002;0.0368115;-0.0480792;0.932986;100;0.00647548;0.00619994
43.6065;10.6002;0.0369641;-0.0476941;0.933478;100;0.00587385;0.00518622
43.9253;10.6002;0.0371757;-0.0461494;0.931906;100;0.00517301;0.0046
44.244;10.6002;0.0371905;-0.0436607;0.92719;100;0.00445374;0.0042376
44.5628;10.6002;0.036702;-0.0405641;0.919498;100;0.00407654;0.00389356
44.8816;10.6002;0.0355136;-0.0371971;0.914663;100;0.00404544;0.00395178
45.2003;10.6002;0.03365;-0.033852;0.91905;100;0.00416981;0.0042016
45.5191;10.6002;0.0313649;-0.0307835;0.928807;100;0.00456337;0.00407306
45.8378;10.6002;0.0290259;-0.0282303;0.937446;100;0.00477399;0.00346627
46.1566;10.6002;0.0269682;-0.026375;0.93992;100;0.00486245;0.00353104
46.4754;10.6002;0.0254086;-0.0252664;0.937159;100;0.00461591;0.00350099
46.7941;10.6002;0.0244399;-0.0247913;0.933712;2.73468;0.00438705;0.0034003
47.1129;10.6002;0.0240478;-0.0247384;0.936321;100;0.00410281;0.00339638
47.4316;10.6002;0.024464;-0.0232845;0.939948;100;0.00352136;0.00331098
47.7504;10.6002;0.02485;-0.0235263;0.947955;100;0.00295937;0.00287609
48.0692;10.6002;0.0255489;-0.0237924;0.95472;100;0.0028057;0.00282438
48.3879;10.6002;0.0264381;-0.0240029;0.955925;100;0.00297014;0.00305075
48.7067;10.6002;0.0273458;-0.0239921;0.955387;100;0.0035297;0.00332671
49.0254;10.6002;0.0280808;-0.0235201;0.951293;100;0.00413105;0.00360281
49.3442;10.6002;0.0285724;-0.0224133;0.952504;100;0.00406891;0.00348329
49.6629;10.6002;0.0288285;-0.0207025;0.953364;100;0.00361178;0.00281649
49.9817;10.6002;0.0289642;-0.0186945;0.956737;100;0.00310337;0.00298917
50.3005;10.6002;0.0291184;-0.0168563;0.956768;100;0.00272608;0.00411942
50.6192;10.6002;0.0293486;-0.01562;0.958504;100;0.00265967;0.0047611
50.938;10.6002;0.0295707;-0.0151827;0.961293;100;0.00266732;0.00446908
51.2567;10.6002;0.0295904;-0.0154326;0.9636;100;0.00269563;0.00328507
51.5755;10.6002;0.0291932;-0.0160684;0.965123;100;0.00278768;0.00255852
51.8943;10.6002;0.0282815;-0.0167845;0.96467;100;0.00330424;0.00294964
52.213;10.6002;0.0269363;-0.0173885;0.965065;100;0.00386545;0.00370822
52.5318;10.6002;0.025377;-0.0178266;0.964429;100;0.00402694;0.0039181
52.8505;10.6002;0.0238787;-0.0181179;0.967849;100;0.00407469;0.00372572
53.1693;10.6002;0.0226939;-0.0182738;0.972236;100;0.00354092;0.0032229
53.4881;10.6002;0.0219802;-0.018275;0.974549;100;0.00281666;0.00324481
53.8068;10.6002;0.0217632;-0.0181512;0.975082;100;0.00262969;0.00333666
54.1256;10.6002;0.021938;-0.0180482;0.974086;100;0.00260461;0.00326696
54.4443;10.6002;0.0223081;-0.0182077;0.970577;100;0.00254449;0.00319682
54.7631;10.6002;0.0226247;-0.018887;0.96477;100;0.00267982;0.00345963
55.0819;10.6002;0.0226966;-0.0202281;0.962193;2.24481;0.0031361;0.00371993
55.4006;10.6002;0.0224953;-0.0221388;0.96079;100;0.00343043;0.00395641
55.7194;10.6002;0.0221711;-0.0242902;0.961477;1.93508;0.00363075;0.00370478
56.0381;10.6002;0.0219515;-0.0262688;0.96325;1.86162;0.00389011;0.00329766
56.3569;10.6002;0.0220275;-0.027743;0.963546;1.9391;0.00453481;0.00325597
56.6757;10.6002;0.0224387;-0.0285795;0.966762;2.15679;0.00396548;0.00320816
56.9944;10.6002;0.0230253;-0.0288889;0.968716;100;0.0028768;0.00314308
57.3132;10.6002;0.0234906;-0.0289741;0.970926;100;0.00229537;0.00304984
57.6319;10.6002;0.0235568;-0.0291624;0.976955;100;0.00183406;0.00256482
57.9507;10.6002;0.0231079;-0.0296247;0.975677;100;0.00174498;0.00250921
58.2694;10.6002;0.0222474;-0.0303151;0.97716;1.83062;0.00177819;0.00249175
58.5882;10.6002;0.0212352;-0.0310141;0.971297;100;0.00192966;0.00256463
58.907;10.6002;0.0203667;-0.0314078;0.971651;100;0.00226416;0.00306644
59.2257;10.6002;0.0198404;-0.0312321;0.96734;100;0.00262389;0.00332089
59.5445;10.6002;0.0197023;-0.0304097;0.967919;100;0.00284867;0.00352239
59.8632;10.6002;0.0198992;-0.0290621;0.967042;100;0.00301255;0.00362723
60.182;10.6002;0.0203737;-0.0274453;0.964152;100;0.00309017;0.00333196
60.5008;10.6002;0.0210991;-0.0258536;0.957958;100;0.0033987;0.00341419
60.8195;10.6002;0.0220472;-0.0245359;0.943529;100;0.00365448;0.00388477
61.1383;10.6002;0.0229779;-0.0236156;0.928309;100;0.0040397;0.00461364
61.457;10.6002;0.0239365;-0.0230109;0.909161;2.40412;0.00444256;0.00563479
61.7758;10.6002;0.0248636;-0.0226323;0.889133;2.52856;0.00491779;0.0071237
62.0946;10.6002;0.0264785;-0.0256562;0.86744;100;0.00594127;0.00920257
-30.3456;10.2814;0.0161468;-0.0279945;0.980953;100;0.00152573;0.00143431
-30.0269;10.2814;0.0163483;-0.0285932;0.977327;100;0.00168187;0.00144844
-29.7081;10.2814;0.0166802;-0.0288379;0.977047;100;0.00149983;0.00150564
-29.3893;10.2814;0.0171113;-0.0289075;0.978372;100;0.00122581;0.00139868
-29.0706;10.2814;0.0176809;-0.0289623;0.980933;100;0.00107669;0.00136582
-28.7518;10.2814;0.0183817;-0.0289917;0.981822;100;0.00100372;0.00138872
-28.4331;10.2814;0.0191814;-0.0290362;0.980291;100;0.00107878;0.00153697
-28.1143;10.2814;0.0200747;-0.0291776;0.977665;100;0.00119023;0.00170607
-27.7955;10.2814;0.0210954;-0.0294923;0.976328;100;0.00124353;0.00172641
-27.4768;10.2814;0.0222745;-0.0300148;0.976709;2.81835;0.00125563;0.00165303
-27.158;10.2814;0.0236031;-0.0306915;0.977464;100;0.00136153;0.00176924
-26.8393;10.2814;0.0250127;-0.0313695;0.977498;100;0.00154097;0.00173871
-26.5205;10.2814;0.0263792;-0.031862;0.976396;100;0.00166739;0.00180496
-26.2017;10.2814;0.0275715;-0.0320538;0.973641;100;0.00176088;0.00195528
-25.883;10.2814;0.0285319;-0.0319808;0.970502;100;0.0019011;0.00215583
