"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          46,      -5.499469191,       -3.12230632,      -3.582055495,      0.4950910953
          0,           0,          47,      -5.510300343,      -3.134440879,      -3.592295335,      0.4841950086
          0,           0,          48,      -5.519964503,      -3.145097058,      -3.603060002,       0.474501066
          0,           0,          49,      -5.528526068,       -3.15446327,       -3.61426087,      0.4659664192
          0,           0,          50,      -5.536338835,      -3.163272113,      -3.625874697,      0.4582418752
          0,           0,          51,      -5.544028152,      -3.172818843,       -3.63818464,      0.4506529086
          0,           0,          52,      -5.552213114,      -3.183938728,      -3.651773638,      0.4425787276
          0,           0,          53,      -5.561208452,      -3.196552716,      -3.666552408,      0.4336888002
          0,           0,          54,      -5.571059872,      -3.210454181,      -3.682769479,      0.4239515353
          0,           0,          55,      -5.582275705,      -3.226796263,      -3.700711189,      0.4127885513
          0,           0,          56,       -5.59491557,      -3.245276051,      -3.720652534,       0.400163375
          0,           0,          57,      -5.609289339,      -3.266465073,      -3.742482043,      0.3858645811
          0,           0,          58,      -5.625398249,      -3.290282356,      -3.766310928,      0.3697964474
          0,           0,          59,      -5.643109437,      -3.316791081,      -3.792630453,      0.3520398383
          0,           0,          60,      -5.662098194,      -3.345105564,      -3.820567125,      0.3330624269
          0,           0,          61,      -5.682171718,       -3.37528412,      -3.850468732,      0.3129993553
          0,           0,          62,      -5.703039661,      -3.406857923,      -3.882323679,      0.2920939123
          0,           0,          63,      -5.724129072,       -3.43854502,      -3.915296716,      0.2709651528
          0,           0,          64,      -5.745278364,      -3.470514098,      -3.949030204,      0.2497828364
          0,           0,          65,      -5.766287134,      -3.502217564,      -3.982909927,      0.2287234502
          0,           0,          66,      -5.787131203,      -3.533880504,      -4.017118634,       0.207864763
          0,           0,          67,      -5.807547858,      -3.564322963,      -4.050894731,      0.1874526456
          0,           0,          68,      -5.827785878,      -3.594272765,      -4.084059382,      0.1672295101
          0,           0,          69,      -5.847980392,      -3.623666453,      -4.116338153,      0.1470392344
          0,           0,          70,      -5.868203154,      -3.652312731,      -4.148011907,      0.1268279724
          0,           0,          71,      -5.888656176,      -3.680527799,      -4.178759176,      0.1063745094
          0,           0,          72,        -5.9095366,      -3.708412237,      -4.209011301,     0.08547503319
          0,           0,          73,        -5.9310838,       -3.73658982,      -4.238584172,     0.06389219363
          0,           0,          74,      -5.953360973,      -3.764597395,      -4.268390587,     0.04158424161
          0,           0,          75,      -5.976482467,      -3.792571586,      -4.298098425,     0.01843193627
          0,           0,          76,      -6.000458082,      -3.820405732,      -4.327810118,   -0.005568951971
          0,           0,          77,      -6.025297412,      -3.847902667,      -4.357724823,    -0.03043938796
          0,           0,          78,      -6.051091936,      -3.875391632,      -4.387731209,    -0.05626223045
          0,           0,          79,      -6.077823888,      -3.902628933,       -4.41808509,    -0.08301724434
          0,           0,          80,      -6.105452787,      -3.929624506,      -4.448582777,     -0.1106624331
          0,           0,          81,        -6.1339218,      -3.956440736,      -4.479424767,     -0.1391619719
          0,           0,          82,      -6.163124423,      -3.982829549,      -4.510411392,     -0.1683859318
          0,           0,          83,      -6.193011944,      -4.009256552,      -4.541513977,     -0.1983019791
          0,           0,          84,      -6.223376438,      -4.035435297,      -4.573063311,     -0.2286924559
          0,           0,          85,      -6.253922545,      -4.060981015,      -4.604755642,     -0.2592667877
          0,           0,          86,      -6.284310231,      -4.085942603,      -4.636508522,     -0.2896827748
          0,           0,          87,       -6.31404093,      -4.109826259,       -4.66827757,     -0.3194423859
          0,           0,          88,      -6.342581863,      -4.132697287,       -4.69958498,     -0.3479999651
          0,           0,          89,      -6.369235304,      -4.154112523,      -4.729898595,     -0.3746529662
          0,           0,          90,      -6.393291526,      -4.173707693,      -4.758583541,     -0.3986885463
          0,           0,          91,      -6.414137478,      -4.191492146,      -4.785110416,     -0.4194951129
          0,           0,          92,       -6.43131259,       -4.20742034,      -4.808648234,     -0.4366074282
          0,           0,          93,      -6.444634102,      -4.221612254,      -4.828676693,     -0.4498487583
          0,           0,          94,      -6.454183586,      -4.234194118,      -4.844908013,      -0.459303013
          0,           0,          95,      -6.460382121,      -4.245586271,      -4.857378032,     -0.4654005586
          0,           0,          96,      -6.463819395,      -4.255837798,      -4.866536837,     -0.4687370121
          0,           0,          97,      -6.465221761,       -4.26540226,      -4.872960422,     -0.4700446056
          0,           0,          98,      -6.465317642,      -4.274485511,      -4.877321591,     -0.4700600906
          0,           0,          99,      -6.464782842,      -4.283527298,      -4.880332853,     -0.4694607688
          0,           0,         100,      -6.464115754,      -4.292294118,      -4.882607158,     -0.4687432454
          0,           0,         101,      -6.463754821,      -4.301040356,      -4.884582013,      -0.468345961
          0,           0,         102,      -6.464042757,      -4.310032988,      -4.886610152,     -0.4686137829
          0,           0,         103,      -6.465215807,      -4.319402851,      -4.888955368,     -0.4697834652
          0,           0,         104,      -6.467408193,      -4.329002171,      -4.891857301,     -0.4719840707
          0,           0,         105,      -6.470712756,      -4.338831502,      -4.895423043,     -0.4753100307
          0,           0,         106,      -6.475186433,      -4.348870962,      -4.899647275,     -0.4798179065
          0,           0,         107,      -6.480858983,      -4.359091453,      -4.904602741,     -0.4855354967
          0,           0,         108,      -6.487736301,      -4.369420526,      -4.910302687,     -0.4924710067
          0,           0,         109,      -6.495810824,       -4.37977612,      -4.916760236,     -0.5006160615
          0,           0,         110,      -6.505066217,      -4.390093994,      -4.923971208,     -0.5099538903
          0,           0,         111,      -6.515480865,      -4.400309373,      -4.931907008,     -0.5204641912
          0,           0,         112,      -6.527024797,      -4.410349166,      -4.940539926,     -0.5321168744
          0,           0,         113,      -6.539667255,      -4.420183011,      -4.949828725,     -0.5448825154
          0,           0,         114,      -6.553370138,      -4.429802361,      -4.959698269,     -0.5587241098
          0,           0,         115,      -6.568086584,      -4.439178704,      -4.970081519,     -0.5735960226
          0,           0,         116,      -6.583756676,      -4.448301867,      -4.980885319,      -0.589439126
          0,           0,         117,      -6.600305101,      -4.457204771,      -4.992010112,     -0.6061784633
          0,           0,         118,      -6.617634729,      -4.465904495,      -5.003369332,     -0.6237180149
          0,           0,         119,      -6.635623877,      -4.474398869,      -5.014873574,     -0.6419359943
          0,           0,         120,      -6.654122057,      -4.482697471,      -5.026416348,     -0.6606801768
          0,           0,         121,       -6.67294916,      -4.490833183,      -5.037931033,     -0.6797680513
          0,           0,         122,      -6.691895088,      -4.498866947,      -5.049349684,     -0.6989860277
          0,           0,         123,      -6.710710987,      -4.506790227,       -5.06060262,     -0.7180780185
          0,           0,         124,      -6.729124895,      -4.514676109,      -5.071617653,     -0.7367636636
          0,           0,         125,      -6.746843978,      -4.522535126,       -5.08235203,     -0.7547387268
          0,           0,         126,      -6.763571877,      -4.530426423,      -5.092757246,     -0.7716976082
          0,           0,         127,      -6.779036741,      -4.538415134,      -5.102771036,     -0.7873536099
          0,           0,         128,      -6.792993962,      -4.546542017,      -5.112378514,     -0.8014492202
          0,           0,         129,      -6.805244486,      -4.554789833,      -5.121582221,     -0.8137729246
          0,           0,         130,      -6.815671685,      -4.563192704,      -5.130426897,     -0.8242083984
          0,           0,         131,      -6.824257795,      -4.571761304,       -5.13887993,     -0.8327344512
          0,           0,         132,      -6.831070451,      -4.580495078,      -5.146992706,     -0.8394208451
          0,           0,         133,      -6.836270856,      -4.589438463,      -5.154798784,      -0.844435823
          0,           0,         134,      -6.840093668,       -4.59866078,      -5.162338062,      -0.848029569
          0,           0,         135,      -6.842810844,       -4.60820893,      -5.169695654,     -0.8504858613
          0,           0,         136,      -6.844713887,      -4.618096435,      -5.176948461,     -0.8521065693
          0,           0,         137,      -6.846085342,      -4.628273574,      -5.184181716,     -0.8531844497
          0,           0,         138,      -6.847206633,      -4.638775099,      -5.191480405,     -0.8540082246
          0,           0,         139,      -6.848356236,      -4.649720917,      -5.198886635,     -0.8548646933
          0,           0,         140,      -6.849751301,      -4.661073219,      -5.206523268,     -0.8559823753
          0,           0,         141,      -6.851584662,       -4.67286138,      -5.214471944,     -0.8575555166
          0,           0,         142,      -6.854021735,      -4.685056843,      -5.222837523,     -0.8597558673
          0,           0,         143,      -6.857218192,      -4.697776407,      -5.231696383,     -0.8627327974
          0,           0,         144,      -6.861276055,      -4.710922443,      -5.241119927,     -0.8665882151
          0,           0,         145,      -6.866291725,      -4.724467591,      -5.251153507,     -0.8714192665
          0,           0,         146,      -6.872353267,       -4.73847617,      -5.261860037,     -0.8773139534
          0,           0,         147,      -6.879530098,       -4.75296397,      -5.273323397,     -0.8843417741
          0,           0,         148,      -6.887880516,      -4.767853408,      -5.285600035,     -0.8925518226
          0,           0,         149,      -6.897450597,       -4.78314671,      -5.298641547,     -0.9020066486
          0,           0,         150,      -6.908300053,       -4.79894157,      -5.312686873,     -0.9127527671
          0,           0,         151,      -6.920469877,      -4.815201234,      -5.327603986,     -0.9248310388
          0,           0,         152,       -6.93400627,      -4.831996438,      -5.343472746,     -0.9382881713
          0,           0,         153,       -6.94895022,      -4.849271938,      -5.360367682,     -0.9531610023
          0,           0,         154,      -6.965341474,      -4.867089778,      -5.378329709,     -0.9694930256
          0,           0,         155,       -6.98322352,      -4.885498154,      -5.397425433,     -0.9873252685
          0,           0,         156,      -7.002640898,       -4.90456868,      -5.417731538,      -1.006703402
          0,           0,         157,      -7.023614537,      -4.924203661,      -5.439309713,      -1.027646649
          0,           0,         158,      -7.046183749,      -4.944481027,       -5.46218294,      -1.050194616
          0,           0,         159,      -7.070370622,      -4.965400369,      -5.486435888,      -1.074368131
          0,           0,         160,      -7.096190639,      -4.987053229,      -5.512110572,      -1.100182559
          0,           0,         161,      -7.123640161,       -5.00940884,      -5.539247962,      -1.127633228
          0,           0,         162,      -7.152691228,      -5.032555259,      -5.567890628,      -1.156691648
          0,           0,         163,       -7.18326565,       -5.05644504,      -5.598076404,      -1.187277459
          0,           0,         164,      -7.215227191,      -5.081094929,      -5.629810359,      -1.219251994
          0,           0,         165,      -7.248351963,      -5.106513322,      -5.663078661,      -1.252387988
          0,           0,         166,      -7.282298921,      -5.132726673,      -5.697821751,       -1.28633961
          0,           0,         167,      -7.316560658,      -5.159693182,      -5.733901435,      -1.320592108
          0,           0,         168,      -7.350426689,      -5.187422044,      -5.771095983,      -1.354425719
          0,           0,         169,      -7.382948764,      -5.215821363,      -5.809031109,      -1.386881711
          0,           0,         170,      -7.412988285,      -5.244869804,      -5.847239548,       -1.41680915
          0,           0,         171,      -7.439271677,      -5.274520064,      -5.884929734,      -1.442924901
          0,           0,         172,      -7.460580084,      -5.304672777,      -5.921062601,      -1.464014184
          0,           0,         173,      -7.476020558,      -5.335283461,      -5.954422036,      -1.479195998
          0,           0,         174,      -7.485211107,      -5.366022409,      -5.983814272,      -1.488105175
          0,           0,         175,      -7.488440676,       -5.39669041,      -6.007608844,      -1.491055125
          0,           0,         176,      -7.486571556,      -5.427024888,      -6.025074077,      -1.488933245
          0,           0,         177,       -7.48080707,      -5.456687328,      -6.035885682,       -1.48295572
          0,           0,         178,      -7.472440326,      -5.485368951,      -6.040416284,      -1.474419223
          0,           0,         179,      -7.462650388,      -5.512668098,      -6.039695725,      -1.464500831
          0,           0,         180,      -7.452414567,      -5.538155117,      -6.035103443,      -1.454172236
          0,           0,         181,      -7.442478363,       -5.56142217,      -6.028057448,       -1.44417226
          0,           0,         182,      -7.433386912,      -5.582155614,      -6.019771241,      -1.435039661
          0,           0,         183,      -7.425514246,      -5.600124301,      -6.011228092,      -1.427142778
          0,           0,         184,      -7.419115374,      -5.615263045,      -6.003173139,      -1.420732153
          0,           0,         185,      -7.414349005,      -5.627626313,      -5.996131749,      -1.415962997
          0,           0,         186,      -7.411318575,      -5.637433863,      -5.990462025,      -1.412936498
          0,           0,         187,      -7.410082146,      -5.645015751,      -5.986403187,      -1.411708574
          0,           0,         188,      -7.410671507,      -5.650770717,      -5.984102457,      -1.412309725
          0,           0,         189,      -7.413103261,      -5.655141071,      -5.983650562,      -1.414755733
          0,           0,         190,      -7.417383524,      -5.658548885,      -5.985106965,       -1.41905211
          0,           0,         191,      -7.423514983,       -5.66139676,      -5.988502333,      -1.425201104
          0,           0,         192,      -7.431499426,      -5.664035985,      -5.993853645,      -1.433204224
          0,           0,         193,      -7.441338808,       -5.66675695,      -6.001173535,      -1.443063286
          0,           0,         194,      -7.453040801,      -5.669806019,      -6.010471567,      -1.454785914
          0,           0,         195,       -7.46661058,       -5.67337009,      -6.021758402,       -1.46837729
          0,           0,         196,      -7.482063755,      -5.677603505,      -6.035047584,      -1.483853108
          0,           0,         197,      -7.499409412,      -5.682599341,      -6.050356221,      -1.501222556
          0,           0,         198,      -7.518669594,      -5.688462818,      -6.067707775,      -1.520507916
          0,           0,         199,      -7.539853146,      -5.695233136,      -6.087128234,      -1.541718255
          0,           0,         200,      -7.562971395,      -5.702941978,      -6.108644043,      -1.564865179
          0,           0,         201,      -7.588024958,      -5.711593327,      -6.132276322,      -1.589949588
          0,           0,         202,      -7.614981459,      -5.721165854,      -6.158041846,      -1.616939403
          0,           0,         203,      -7.643792779,      -5.731651235,      -6.185939438,       -1.64578686
          0,           0,         204,      -7.674348442,      -5.743009512,      -6.215935203,      -1.676381745
          0,           0,         205,      -7.706452246,      -5.755184964,      -6.247939307,      -1.708527949
          0,           0,         206,      -7.739791221,      -5.768110689,      -6.281774004,      -1.741912277
          0,           0,         207,      -7.773884835,      -5.781708633,      -6.317125333,       -1.77605341
          0,           0,         208,      -7.808033937,      -5.795886422,      -6.353475563,      -1.810250509
          0,           0,         209,      -7.841224188,      -5.810517818,        -6.3900208,      -1.843486114
          0,           0,         210,      -7.872200765,      -5.825487397,      -6.425589656,      -1.874500928
          0,           0,         211,      -7.899432843,      -5.840640743,       -6.45860319,        -1.9017583
          0,           0,         212,      -7.921377674,       -5.85582377,      -6.487154085,      -1.923709816
          0,           0,         213,      -7.936784311,      -5.870863422,      -6.509281732,      -1.939101042
          0,           0,         214,      -7.945043674,      -5.885573764,      -6.523455204,      -1.947323591
          0,           0,         215,      -7.946333373,      -5.899773478,      -6.529072561,      -1.948560342
          0,           0,         216,      -7.941672494,      -5.913303244,      -6.526684283,       -1.94383835
          0,           0,         217,       -7.93247997,      -5.925992134,      -6.517789932,       -1.93458419
          0,           0,         218,      -7.920325949,      -5.937704637,      -6.504337951,      -1.922373588
          0,           0,         219,      -7.906640892,      -5.948349165,      -6.488245878,      -1.908640013
          0,           0,         220,      -7.892536035,      -5.957860074,      -6.471100224,      -1.894495528
          0,           0,         221,      -7.878857791,       -5.96622615,      -6.454089878,      -1.880786169
          0,           0,         222,      -7.866202064,      -5.973490957,      -6.438026404,      -1.868106857
          0,           0,         223,      -7.854952702,      -5.979726164,      -6.423436444,      -1.856840283
          0,           0,         224,      -7.845356244,       -5.98505159,      -6.410637476,      -1.847231878
          0,           0,         225,      -7.837556141,       -5.98961114,      -6.399806913,      -1.839424116
          0,           0,         226,      -7.831632183,      -5.993571042,      -6.391033065,      -1.833496006
          0,           0,         227,      -7.827623847,      -5.997105837,      -6.384348349,      -1.829486395
          0,           0,         228,      -7.825536962,      -6.000386654,      -6.379752178,      -1.827400619
          0,           0,         229,      -7.825372107,      -6.003587736,      -6.377225953,      -1.827238887
          0,           0,         230,      -7.827117041,      -6.006867327,      -6.376743007,      -1.828988678
          0,           0,         231,       -7.83075454,      -6.010370021,      -6.378274677,      -1.832632568
          0,           0,         232,      -7.836271829,      -6.014222002,      -6.381794048,      -1.838157636
          0,           0,         233,      -7.843657917,      -6.018536586,      -6.387278935,      -1.845552799
          0,           0,         234,      -7.852905576,      -6.023412048,      -6.394713283,      -1.854810791
          0,           0,         235,      -7.864013554,      -6.028929147,      -6.404087866,      -1.865930346
          0,           0,         236,       -7.87698217,      -6.035151801,      -6.415400573,      -1.878911801
          0,           0,         237,      -7.891818753,      -6.042134483,      -6.428657137,      -1.893762539
          0,           0,         238,      -7.908538583,      -6.049923873,      -6.443870884,      -1.910497926
          0,           0,         239,       -7.92715329,      -6.058547305,      -6.461061933,      -1.929129691
          0,           0,         240,      -7.947675984,      -6.068026435,      -6.480256458,      -1.949671071
          0,           0,         241,      -7.970122914,      -6.078378097,      -6.501485402,      -1.972138471
          0,           0,         242,      -7.994495232,      -6.089602378,      -6.524781084,      -1.996533179
          0,           0,         243,      -8.020774111,      -6.101686453,      -6.550173383,      -2.022836506
          0,           0,         244,      -8.048944318,      -6.114632871,      -6.577677165,      -2.051033378
          0,           0,         245,      -8.078911375,      -6.128398862,      -6.607299162,      -2.081029295
          0,           0,         246,      -8.110518605,       -6.14294084,      -6.639008735,      -2.112667386
          0,           0,         247,       -8.14354107,      -6.158225954,      -6.672701825,      -2.145722307
          0,           0,         248,      -8.177582099,      -6.174184073,      -6.708180593,      -2.179796392
          0,           0,         249,      -8.212032939,      -6.190725082,      -6.745091876,      -2.214279081
          0,           0,         250,      -8.246021545,       -6.20774353,       -6.78285177,      -2.248295473
          0,           0,         251,      -8.278532669,      -6.225185119,      -6.820557809,      -2.280826839
          0,           0,         252,      -8.308004989,      -6.242846984,      -6.856900738,      -2.310306576
          0,           0,         253,      -8.332903128,      -6.260589477,      -6.890139371,      -2.335194743
          0,           0,         254,      -8.351823263,      -6.278257963,      -6.918231236,      -2.354085018
          0,           0,         255,      -8.363764924,      -6.295650818,      -6.939183199,      -2.365977968
          0,           0,         256,      -8.368546817,      -6.312576954,      -6.951602331,      -2.370697704
          0,           0,         257,      -8.366777545,      -6.328818097,      -6.955192219,      -2.368860668
          0,           0,         258,       -8.35972971,      -6.344177637,      -6.950863829,      -2.361747279
          0,           0,         259,      -8.348923418,      -6.358452534,      -6.940396525,      -2.350882956
          0,           0,         260,      -8.335962116,      -6.371543249,      -6.925870574,      -2.337873965
          0,           0,         261,      -8.322030423,      -6.383277945,      -6.909200682,      -2.323905107
          0,           0,         262,      -8.308188559,      -6.393654583,       -6.89190429,      -2.310035803
          0,           0,         263,      -8.295062027,      -6.402604524,      -6.875075153,      -2.296889941
          0,           0,         264,      -8.283210443,      -6.410255793,      -6.859436547,      -2.285025688
          0,           0,         265,       -8.27291123,      -6.416691806,      -6.845442211,      -2.274719071
          0,           0,         266,      -8.264347465,      -6.422055937,      -6.833356391,      -2.266152036
          0,           0,         267,      -8.257629174,      -6.426531179,      -6.823319493,       -2.25943371
          0,           0,         268,      -8.252810471,      -6.430319129,      -6.815394353,      -2.254617526
          0,           0,         269,      -8.249924142,      -6.433638404,       -6.80959695,      -2.251735779
          0,           0,         270,      -8.248960968,      -6.436678868,      -6.805915101,      -2.250778859
          0,           0,         271,       -8.24992196,      -6.439647594,      -6.804323318,      -2.251747529
          0,           0,         272,      -8.252781093,      -6.442699866,      -6.804791397,      -2.254615558
          0,           0,         273,      -8.257532417,      -6.446001589,       -6.80728917,      -2.259376879
          0,           0,         274,      -8.264161608,      -6.449694394,      -6.811790285,       -2.26601711
          0,           0,         275,      -8.272658757,       -6.45389062,      -6.818272978,      -2.274526309
          0,           0,         276,      -8.283019223,      -6.458686682,      -6.826723048,      -2.284899846
          0,           0,         277,       -8.29524799,      -6.464168383,      -6.837133098,      -2.297142751
          0,           0,         278,      -8.309343531,       -6.47039162,      -6.849504663,      -2.311253557
          0,           0,         279,      -8.325323938,      -6.477418078,      -6.863845817,      -2.327250467
          0,           0,         280,      -8.343182784,      -6.485262681,      -6.880171506,      -2.345127136
          0,           0,         281,      -8.362964202,       -6.49398501,      -6.898504369,      -2.364927902
          0,           0,         282,       -8.38465252,      -6.503569215,      -6.918872977,      -2.386637203
          0,           0,         283,      -8.408306827,      -6.514074051,      -6.941307255,      -2.410314423
          0,           0,         284,      -8.433859871,      -6.525433827,      -6.965836875,      -2.435892366
          0,           0,         285,      -8.461266115,      -6.537620726,      -6.992482201,      -2.463325585
          0,           0,         286,      -8.490584785,      -6.550711711,      -7.021252086,      -2.492673713
          0,           0,         287,      -8.521583184,      -6.564578779,      -7.052121943,       -2.52370377
          0,           0,         288,      -8.554087869,      -6.579200839,      -7.085014751,      -2.556242116
          0,           0,         289,      -8.587775844,      -6.594521659,      -7.119768096,      -2.589965109
          0,           0,         290,      -8.622118711,      -6.610453112,      -7.156083598,      -2.624342979
          0,           0,         291,      -8.656394262,      -6.626923584,      -7.193462605,      -2.658651345
          0,           0,         292,      -8.689514538,      -6.643799002,      -7.231104152,      -2.691798665
          0,           0,         293,      -8.720238058,      -6.660980348,      -7.267833912,      -2.722539092
          0,           0,         294,      -8.746987158,      -6.678302072,      -7.302065382,      -2.749289834
          0,           0,         295,      -8.768191834,      -6.695583553,      -7.331825556,       -2.77047679
          0,           0,         296,      -8.782673214,       -6.71264683,      -7.355073755,      -2.784920259
          0,           0,         297,      -8.789982791,      -6.729313639,      -7.370172497,      -2.792175338
          0,           0,         298,      -8.790385789,      -6.745350746,       -7.37644852,       -2.79251402
          0,           0,         299,      -8.785165631,      -6.760663611,      -7.374444791,       -2.78722835
          0,           0,         300,      -8.775437907,      -6.774877466,      -7.365710327,      -2.777439522
          0,           0,         301,      -8.763078357,      -6.788008134,      -7.352268382,      -2.765027935
          0,           0,         302,      -8.749336654,       -6.79986534,      -7.336110539,      -2.751244347
          0,           0,         303,       -8.73533506,      -6.810396616,      -7.318886517,      -2.737210718
          0,           0,         304,      -8.721864591,      -6.819576496,      -7.301813358,      -2.723716849
          0,           0,         305,      -8.709522597,      -6.827489453,      -7.285726006,       -2.71135868
          0,           0,         306,      -8.698573271,      -6.834125235,       -7.27115107,      -2.700398871
          0,           0,         307,      -8.689349935,      -6.839730718,      -7.258406184,      -2.691169706
          0,           0,         308,       -8.68193864,      -6.844426443,      -7.247668488,      -2.683756222
          0,           0,         309,      -8.676385883,       -6.84836565,      -7.239021434,      -2.678204121
          0,           0,         310,      -8.672782126,      -6.851825834,       -7.23249362,      -2.674603374
          0,           0,         311,      -8.671100159,      -6.854962067,      -7.228081683,      -2.672926301
          0,           0,         312,      -8.671349249,      -6.857986844,      -7.225764053,      -2.673181879
          0,           0,         313,      -8.673484455,      -6.861028483,      -7.225511558,      -2.675324898
          0,           0,         314,      -8.677529542,      -6.864301068,      -7.227295073,      -2.679379024
          0,           0,         315,       -8.68345437,       -6.86792216,      -7.231084758,      -2.685314006
          0,           0,         316,      -8.691247123,      -6.872011731,      -7.236858849,      -2.693117977
          0,           0,         317,      -8.700897834,       -6.87666507,      -7.244598151,      -2.702780948
          0,           0,         318,      -8.712429192,      -6.881995801,       -7.25429458,      -2.714325673
          0,           0,         319,      -8.725807826,      -6.888028311,      -7.265945613,      -2.727718776
          0,           0,         320,      -8.741078896,      -6.894859771,      -7.279557321,      -2.743005561
          0,           0,         321,      -8.758229922,      -6.902503746,      -7.295144318,      -2.760173616
          0,           0,         322,      -8.777255217,      -6.910967855,      -7.312727763,       -2.77921734
          0,           0,         323,      -8.798241267,      -6.920350827,      -7.332332805,      -2.800223509
          0,           0,         324,      -8.821142222,      -6.930602983,      -7.353989674,      -2.823146353
          0,           0,         325,      -8.845944415,      -6.941712638,      -7.377728379,      -2.847972335
          0,           0,         326,      -8.872599509,      -6.953641716,      -7.403574233,      -2.874653176
          0,           0,         327,      -8.901245098,      -6.966526425,      -7.431546467,      -2.903327048
          0,           0,         328,      -8.931655325,      -6.980221704,      -7.461631139,      -2.933767865
          0,           0,         329,       -8.96361685,      -6.994655145,      -7.493782479,      -2.965761974
          0,           0,         330,      -8.996941346,      -7.009838501,      -7.527868474,      -2.999120776
          0,           0,         331,      -9.031054554,      -7.025614946,      -7.563656294,      -3.033268481
          0,           0,         332,      -9.065448105,      -7.041984675,      -7.600723738,      -3.067695241
          0,           0,         333,      -9.099176396,      -7.058825426,      -7.638419731,      -3.101452471
          0,           0,         334,      -9.131141236,      -7.076072052,      -7.675725498,      -3.133438203
          0,           0,         335,       -9.15956655,      -7.093442741,      -7.711213974,      -3.161870332
