x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
59.8632;11.2377;0.0214634;0.000800408;0.974196;2.4601;0.00201434;0.00214707
60.182;11.2377;0.0214085;0.00153409;0.970454;100;0.00236219;0.00222798
60.5008;11.2377;0.0215005;0.00224859;0.967206;100;0.00287475;0.00273389
60.8195;11.2377;0.021788;0.00278378;0.963671;100;0.00364041;0.00267547
61.1383;11.2377;0.0221929;0.00307279;0.951387;100;0.00427747;0.00329178
61.457;11.2377;0.02275;0.00321403;0.926801;100;0.00485476;0.00499452
61.7758;11.2377;0.0233926;0.00329185;0.897318;100;0.00589146;0.00673515
-30.0269;10.919;0.0240052;0.00322573;0.978849;100;0.0014677;0.00129069
-29.7081;10.919;0.0241756;0.00292904;0.976238;2.71375;0.00135421;0.0012323
-29.3893;10.919;0.0243711;0.0027641;0.979837;100;0.00109188;0.00114738
-29.0706;10.919;0.0246039;0.00263103;0.98356;100;0.000967075;0.00104159
-28.7518;10.919;0.0248677;0.00251918;0.985928;100;0.000907372;0.00100398
-28.4331;10.919;0.0251451;0.00244613;0.986357;100;0.000933455;0.0010537
-28.1143;10.919;0.0254358;0.00241812;0.985581;100;0.000990826;0.00111088
-27.7955;10.919;0.0257511;0.0024306;0.98563;100;0.000975813;0.00113787
-27.4768;10.919;0.0261195;0.0024733;0.986506;100;0.000966229;0.00112888
-27.158;10.919;0.0265536;0.00255827;0.98669;100;0.00102069;0.00109883
-26.8393;10.919;0.0270132;0.00273034;0.985238;100;0.0011163;0.0010963
-26.5205;10.919;0.0274742;0.00316348;0.984795;100;0.00118968;0.00107787
-26.2017;10.919;0.0278189;0.00372999;0.982529;100;0.00125565;0.00106684
-25.883;10.919;0.0280976;0.0044584;0.979501;100;0.00154309;0.00113562
-25.5642;10.919;0.0283653;0.00556216;0.97323;2.99015;0.00169726;0.0014181
-25.2455;10.919;0.0286735;0.00624806;0.966175;100;0.00175796;0.00218733
-24.9267;10.919;0.0290387;0.00663024;0.965895;100;0.00162336;0.00275785
-24.6079;10.919;0.0299019;0.00690827;0.968558;100;0.00156971;0.00278706
-24.2892;10.919;0.0303445;0.00651969;0.97544;100;0.00167248;0.00235401
-23.9704;10.919;0.0306611;0.00595902;0.981127;100;0.00159905;0.00184796
-23.6517;10.919;0.0309984;0.00445257;0.985767;100;0.00156057;0.00149009
-23.3329;10.919;0.0310019;0.00395952;0.989447;2.33059;0.00146983;0.00150766
39.1439;10.919;0.038268;-0.00707504;0.940515;100;0.00268343;0.00364565
39.4627;10.919;0.0382787;-0.00728333;0.938739;100;0.00318864;0.00350993
39.7814;10.919;0.0384927;-0.0076884;0.937126;100;0.00332486;0.00265327
40.1002;10.919;0.0386952;-0.00808115;0.941182;100;0.00341401;0.00247666
40.4189;10.919;0.0386719;-0.00821917;0.948184;100;0.00344086;0.00254842
40.7377;10.919;0.0382914;-0.00797785;0.955635;100;0.00303778;0.0024306
41.0565;10.919;0.0375144;-0.00746939;0.960761;100;0.00285588;0.00237762
41.3752;10.919;0.0364815;-0.00696375;0.957578;100;0.00341815;0.00267604
41.694;10.919;0.0354395;-0.00678811;0.95446;100;0.00412989;0.00275607
42.0127;10.919;0.0345909;-0.00711871;0.956292;2.63833;0.00399861;0.00250953
42.3315;10.919;0.034028;-0.00785364;0.960624;2.61366;0.00396606;0.00267759
42.6502;10.919;0.0337624;-0.00867382;0.965014;100;0.00363363;0.00310094
42.969;10.919;0.0337555;-0.00923883;0.968601;2.86065;0.00348306;0.00336045
43.2878;10.919;0.0339192;-0.00935375;0.970338;100;0.00321024;0.00301031
43.6065;10.919;0.0341982;-0.0090331;0.972297;100;0.00318842;0.00273599
43.9253;10.919;0.0345815;-0.00847305;0.971075;100;0.00329745;0.00287107
44.244;10.919;0.0350223;-0.00793216;0.967058;100;0.00291876;0.00310299
44.5628;10.919;0.0353975;-0.00760608;0.961931;100;0.00254446;0.00280699
44.8816;10.919;0.0355953;-0.00755019;0.958808;100;0.0024065;0.00250459
45.2003;10.919;0.0355641;-0.00767358;0.95875;100;0.00221204;0.00213633
45.5191;10.919;0.0353134;-0.00780633;0.963595;100;0.00216195;0.00185578
45.8378;10.919;0.0349086;-0.00779965;0.96507;100;0.00279958;0.00201824
46.1566;10.919;0.0344245;-0.00757265;0.962052;100;0.00298217;0.00237815
46.4754;10.919;0.0338725;-0.00707938;0.958844;100;0.00250588;0.00243967
46.7941;10.919;0.0332264;-0.00631366;0.958683;100;0.00230722;0.00260219
47.1129;10.919;0.032499;-0.0053283;0.959793;100;0.00253383;0.00255123
47.4316;10.919;0.032058;-0.00415657;0.957801;100;0.00251009;0.00235828
47.7504;10.919;0.0316793;-0.0033145;0.958889;100;0.00244396;0.00207244
48.0692;10.919;0.0315951;-0.00242797;0.963091;100;0.00278607;0.00179165
48.3879;10.919;0.0318198;-0.00140902;0.965431;100;0.00280945;0.00173255
48.7067;10.919;0.0322175;-8.75795e-05;0.969662;100;0.00288707;0.00179554
49.0254;10.919;0.0325439;0.00170994;0.969579;100;0.00268812;0.0019568
49.3442;10.919;0.0326096;0.00399105;0.969018;100;0.0023735;0.00225825
49.6629;10.919;0.0323667;0.00656247;0.969131;100;0.00214569;0.0026279
49.9817;10.919;0.0319558;0.00905078;0.968795;100;0.00195138;0.00279854
50.3005;10.919;0.0316194;0.0110293;0.96848;100;0.00183945;0.002625
50.6192;10.919;0.0315511;0.0121917;0.967348;100;0.00178054;0.00252816
50.938;10.919;0.0317824;0.0125023;0.965992;100;0.00184087;0.00235753
51.2567;10.919;0.0321765;0.0122068;0.966554;100;0.00196546;0.00202264
51.5755;10.919;0.0325029;0.0116855;0.966483;100;0.00217507;0.00203043
51.8943;10.919;0.0325595;0.0112653;0.966963;100;0.00246565;0.00218382
52.213;10.919;0.0322411;0.0111067;0.969043;100;0.00265249;0.00229402
52.5318;10.919;0.0315473;0.011181;0.971348;100;0.00264952;0.00230172
52.8505;10.919;0.0305614;0.0113515;0.977022;2.17566;0.00243944;0.00208937
53.1693;10.919;0.0294309;0.0114766;0.982082;2.31008;0.00205335;0.00170061
53.4881;10.919;0.0283104;0.0114751;0.984508;2.68146;0.00173628;0.00150255
53.8068;10.919;0.0272945;0.0112976;0.984337;2.87705;0.00163436;0.00152409
54.1256;10.919;0.0263832;0.0108891;0.981816;100;0.00166947;0.00170178
