x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
53.8068;10.919;0.0297701;-0.0519349;0.905499;2.51546;0.00206045;0.00244963
54.1256;10.919;0.0291388;-0.0513406;0.907809;2.38644;0.00208275;0.00264637
54.4443;10.919;0.0282611;-0.0513625;0.904509;1.8848;0.00264572;0.00359739
54.7631;10.919;0.0271218;-0.052095;0.898502;100;0.00368761;0.00440145
55.0819;10.919;0.0258822;-0.0534384;0.894504;1.93209;0.00405165;0.00432414
55.4006;10.919;0.0248458;-0.0551027;0.892347;1.77484;0.00376205;0.00350817
55.7194;10.919;0.0243207;-0.0567393;0.887433;1.66892;0.00398349;0.00295219
56.0381;10.919;0.0245107;-0.0580659;0.884607;1.71405;0.00478707;0.00291071
56.3569;10.919;0.0254125;-0.0589453;0.89435;1.8786;0.00451549;0.00323089
56.6757;10.919;0.0267928;-0.0594125;0.905754;100;0.00368285;0.00376133
56.9944;10.919;0.0282702;-0.059657;0.919132;100;0.00279852;0.00324162
57.3132;10.919;0.0294783;-0.0599123;0.928717;2.33765;0.00177923;0.00206307
57.6319;10.919;0.0302049;-0.0603262;0.931474;100;0.00150174;0.00176652
57.9507;10.919;0.0304382;-0.0608941;0.931735;100;0.00171869;0.00181135
58.2694;10.919;0.0303261;-0.0614785;0.930465;100;0.00204263;0.00205257
58.5882;10.919;0.0300776;-0.0618523;0.929047;100;0.00284793;0.00264826
58.907;10.919;0.0298503;-0.0617993;0.923302;100;0.00333312;0.00321542
59.2257;10.919;0.0297194;-0.06122;0.912637;100;0.00341063;0.00315199
59.5445;10.919;0.0297101;-0.0601732;0.90008;2.47858;0.00338678;0.00305102
59.8632;10.919;0.0298942;-0.058834;0.888757;100;0.00336478;0.00295564
60.182;10.919;0.0303475;-0.0574082;0.890167;100;0.00335377;0.00306789
60.5008;10.919;0.0311784;-0.056044;0.902887;100;0.00382087;0.00355442
60.8195;10.919;0.0321928;-0.0549216;0.898815;100;0.0046424;0.00404922
61.1383;10.919;0.0313398;-0.0512676;0.883894;100;0.00529381;0.00544394
61.457;10.919;0.0344835;-0.0533392;0.846159;100;0.00592233;0.00802743
61.7758;10.919;0.0355813;-0.0527832;0.765046;100;0.00670781;0.0114283
-30.3456;10.6002;0.0262984;-0.0735968;0.94156;100;0.00208422;0.00359973
-30.0269;10.6002;0.0224944;-0.078135;0.937164;100;0.00225329;0.0038582
-29.7081;10.6002;0.0211591;-0.0791937;0.931288;100;0.00269923;0.00442344
-29.3893;10.6002;0.0203526;-0.0792387;0.927241;100;0.00306421;0.00509409
-29.0706;10.6002;0.0192105;-0.0795766;0.920747;100;0.00355106;0.00596961
-28.7518;10.6002;0.0176328;-0.0805732;0.907703;100;0.00445158;0.00718668
-28.4331;10.6002;0.0157672;-0.0823776;0.886026;100;0.00584828;0.00816099
-28.1143;10.6002;0.014123;-0.0847424;0.856914;100;0.00701929;0.00957145
-27.7955;10.6002;0.0133505;-0.0870051;0.839618;100;0.00836853;0.0106778
-27.4768;10.6002;0.0137889;-0.088435;0.833741;100;0.0100134;0.0109551
-27.158;10.6002;0.0154963;-0.0884118;0.829875;100;0.01204;0.0119794
-26.8393;10.6002;0.0179774;-0.0868886;0.811495;100;0.0151441;0.0151706
-26.5205;10.6002;0.0217431;-0.0820403;0.77615;2.12691;0.018763;0.0177406
-26.2017;10.6002;0.0205234;-0.0825148;0.743925;2.14631;0.0211328;0.0185438
-25.883;10.6002;0.0219061;-0.0804551;0.729761;2.07039;0.0202592;0.0198045
-25.5642;10.6002;0.0411674;-0.062428;0.73844;100;0.0169363;0.0190353
-25.2455;10.6002;0.0408161;-0.0643185;0.75159;100;0.0129536;0.0179948
-24.9267;10.6002;0.0409232;-0.0675522;0.773202;100;0.0118249;0.0178927
-24.6079;10.6002;0.0418405;-0.0713974;0.770812;100;0.0126424;0.0167047
-24.2892;10.6002;0.0432744;-0.0751549;0.762005;100;0.0134667;0.0155848
-23.9704;10.6002;0.0451094;-0.0785028;0.735977;100;0.0148202;0.0155087
-23.6517;10.6002;0.0471217;-0.0810318;0.68232;100;0.018034;0.0149267
-23.3329;10.6002;0.0489335;-0.0827584;0.60495;100;0.0211661;0.013216
38.1876;10.6002;0.0534501;-0.0707117;0.841745;100;0.00317194;0.00398346
38.5064;10.6002;0.0522841;-0.0707717;0.845526;100;0.00279973;0.00393294
38.8251;10.6002;0.0515844;-0.0709904;0.824414;100;0.00279133;0.00426
39.1439;10.6002;0.0513283;-0.0714563;0.796751;100;0.00327719;0.00447777
39.4627;10.6002;0.0513417;-0.0721546;0.802596;100;0.0036896;0.00426789
39.7814;10.6002;0.051319;-0.0728719;0.813908;100;0.00393865;0.00453598
40.1002;10.6002;0.050945;-0.0733975;0.831737;100;0.00436203;0.00512883
40.4189;10.6002;0.0500387;-0.0734959;0.851982;100;0.00443742;0.0050626
40.7377;10.6002;0.0486283;-0.0731672;0.860753;100;0.004501;0.00454518
41.0565;10.6002;0.0469174;-0.0727121;0.861472;100;0.00491316;0.00432415
41.3752;10.6002;0.0452005;-0.0725809;0.869155;100;0.00593643;0.00457034
41.694;10.6002;0.0437523;-0.0731339;0.879214;100;0.00565967;0.00440889
42.0127;10.6002;0.0427263;-0.0744136;0.895317;2.66087;0.00559363;0.00397299
42.3315;10.6002;0.0421224;-0.0760781;0.911877;100;0.00576718;0.00433833
42.6502;10.6002;0.0418712;-0.0775565;0.914225;2.92679;0.0060751;0.00504984
42.969;10.6002;0.0418814;-0.0782908;0.910972;100;0.00629297;0.00466966
43.2878;10.6002;0.0420387;-0.077942;0.914544;100;0.00572727;0.00378073
43.6065;10.6002;0.0422127;-0.0765031;0.916175;100;0.00507741;0.00342583
43.9253;10.6002;0.0422374;-0.0742485;0.916833;100;0.00448284;0.0034235
44.244;10.6002;0.0419132;-0.0715808;0.908248;100;0.00375138;0.00337632
44.5628;10.6002;0.0410848;-0.0688464;0.900377;100;0.00380785;0.00322755
44.8816;10.6002;0.0405502;-0.066409;0.895305;100;0.0037311;0.00290685
45.2003;10.6002;0.0391753;-0.0644249;0.901139;100;0.00310052;0.00247911
45.5191;10.6002;0.0378571;-0.0625355;0.907088;100;0.00283785;0.00245492
45.8378;10.6002;0.0367766;-0.0607448;0.908888;100;0.00292403;0.00245671
46.1566;10.6002;0.0360045;-0.0590635;0.905457;2.68707;0.00289753;0.00243096
46.4754;10.6002;0.0354778;-0.0574624;0.905636;100;0.00276746;0.00248331
46.7941;10.6002;0.0351453;-0.0559771;0.908763;100;0.00262733;0.00252495
47.1129;10.6002;0.0349752;-0.0546337;0.907581;100;0.00263682;0.00271157
47.4316;10.6002;0.0350322;-0.0535043;0.914706;100;0.00279816;0.00261269
47.7504;10.6002;0.0354059;-0.0526863;0.925242;100;0.00277727;0.00238807
48.0692;10.6002;0.0361117;-0.0522368;0.93351;100;0.00255244;0.00265924
48.3879;10.6002;0.0370149;-0.0520865;0.940147;100;0.00277078;0.00285697
48.7067;10.6002;0.0378814;-0.0520142;0.937603;100;0.00356243;0.00316094
49.0254;10.6002;0.038498;-0.0517492;0.935896;100;0.00369929;0.00312642
49.3442;10.6002;0.0388053;-0.0511444;0.935962;100;0.00329597;0.0027942
49.6629;10.6002;0.0388988;-0.0502848;0.937969;100;0.00279889;0.00272348
49.9817;10.6002;0.0389095;-0.0494813;0.941238;100;0.00228804;0.00314367
50.3005;10.6002;0.0389101;-0.0491312;0.943283;100;0.00214403;0.00373624
50.6192;10.6002;0.0388557;-0.0494999;0.942393;100;0.00263456;0.00372222
50.938;10.6002;0.0385974;-0.0505586;0.938671;100;0.0029844;0.00294117
51.2567;10.6002;0.037976;-0.0520202;0.936087;100;0.00297134;0.0024084
51.5755;10.6002;0.0369287;-0.0534999;0.934911;100;0.0031038;0.00246629
51.8943;10.6002;0.0355622;-0.0546714;0.937662;100;0.00313045;0.00280801
52.213;10.6002;0.0340819;-0.055353;0.940163;100;0.0030691;0.00316948
52.5318;10.6002;0.0327024;-0.0555187;0.944185;2.32214;0.00328032;0.00307809
52.8505;10.6002;0.03159;-0.0552241;0.947997;2.42075;0.0031211;0.00287655
53.1693;10.6002;0.0307952;-0.0545575;0.950082;2.61959;0.00267942;0.00286132
53.4881;10.6002;0.030256;-0.0536666;0.955029;100;0.00238774;0.00276478
53.8068;10.6002;0.0298353;-0.0528011;0.951159;100;0.00206933;0.00269706
54.1256;10.6002;0.0293745;-0.0522573;0.946803;2.89488;0.0021127;0.00285413
54.4443;10.6002;0.028734;-0.0522952;0.942367;2.56663;0.00261648;0.00335774
54.7631;10.6002;0.0278641;-0.0530423;0.943766;2.23565;0.00339211;0.00378898
55.0819;10.6002;0.0268762;-0.0544216;0.943182;1.91993;0.00374186;0.00387183
55.4006;10.6002;0.0260172;-0.0561517;0.941591;1.95593;0.00362153;0.00350939
55.7194;10.6002;0.0255532;-0.0578735;0.940299;1.98744;0.00365801;0.00296469
56.0381;10.6002;0.0256687;-0.0592833;0.935491;2.07751;0.00425042;0.00275049
56.3569;10.6002;0.0263723;-0.0602171;0.937664;100;0.0039079;0.00272329
56.6757;10.6002;0.0274748;-0.0606837;0.938317;100;0.00272458;0.00263947
56.9944;10.6002;0.0286585;-0.0608539;0.948293;2.36836;0.00199519;0.00206821
57.3132;10.6002;0.0296162;-0.0609599;0.958993;100;0.00150041;0.0017674
57.6319;10.6002;0.0301735;-0.0611711;0.964516;100;0.00138314;0.00168479
57.9507;10.6002;0.030334;-0.0615261;0.964444;100;0.00140871;0.00179766
58.2694;10.6002;0.0302387;-0.0619391;0.958332;100;0.00171102;0.00209958
58.5882;10.6002;0.0300721;-0.0622326;0.955563;100;0.0020815;0.00264331
58.907;10.6002;0.0299627;-0.0622207;0.953016;100;0.00256716;0.00304853
59.2257;10.6002;0.0299548;-0.0618084;0.951942;100;0.00271193;0.00313865
59.5445;10.6002;0.030044;-0.0610307;0.949628;100;0.00281605;0.00310813
59.8632;10.6002;0.0302662;-0.0600133;0.944448;100;0.00281719;0.00292847
60.182;10.6002;0.0306759;-0.0589011;0.938961;100;0.00280881;0.00292495
60.5008;10.6002;0.0313706;-0.0577923;0.936816;100;0.00315719;0.00312681
60.8195;10.6002;0.0322223;-0.0568223;0.931181;100;0.00363155;0.00343056
61.1383;10.6002;0.0319216;-0.0539678;0.914642;2.55224;0.00411971;0.00457915
61.457;10.6002;0.0341509;-0.0553333;0.885402;2.60642;0.00454762;0.00646114
61.7758;10.6002;0.0350966;-0.0547639;0.827289;2.81543;0.00506026;0.00964651
-30.6644;10.2814;0.0288343;-0.0692294;0.942118;100;0.00150698;0.00214961
-30.3456;10.2814;0.0271886;-0.0722199;0.964661;100;0.00152265;0.00205624
-30.0269;10.2814;0.0250125;-0.0749022;0.9663;100;0.00157993;0.00239274
-29.7081;10.2814;0.024637;-0.074952;0.965078;100;0.00168074;0.00274561
-29.3893;10.2814;0.0241145;-0.0749965;0.961373;100;0.00178122;0.00330322
-29.0706;10.2814;0.0233527;-0.0752575;0.956833;100;0.00215391;0.00406822
-28.7518;10.2814;0.022291;-0.075998;0.948161;100;0.00283286;0.0049961
-28.4331;10.2814;0.0211256;-0.0772949;0.932626;100;0.00390048;0.00584899
-28.1143;10.2814;0.0203295;-0.078906;0.910175;100;0.00503293;0.00696314
-27.7955;10.2814;0.0204298;-0.0802688;0.892926;100;0.00627201;0.008056
-27.4768;10.2814;0.0216176;-0.0808453;0.879793;100;0.00789364;0.00853317
-27.158;10.2814;0.0238499;-0.0801649;0.861525;100;0.00985125;0.0090805
-26.8393;10.2814;0.0266067;-0.0781681;0.828689;100;0.0123123;0.0118864
-26.5205;10.2814;0.0291557;-0.0753671;0.78498;100;0.0152173;0.0164105
-26.2017;10.2814;0.0278466;-0.0757507;0.746148;100;0.0167993;0.0184603
-25.883;10.2814;0.0287868;-0.074002;0.740033;100;0.0155704;0.0183652
-25.5642;10.2814;0.0412517;-0.0614298;0.767371;100;0.0125043;0.0169051
-25.2455;10.2814;0.0408847;-0.0632781;0.804485;2.09144;0.00983414;0.0151595
-24.9267;10.2814;0.0410154;-0.0663819;0.83752;100;0.00955342;0.0142853
-24.6079;10.2814;0.0419526;-0.0700351;0.85013;100;0.00983403;0.0135304
-24.2892;10.2814;0.0434564;-0.0736039;0.84975;100;0.00972572;0.013135
-23.9704;10.2814;0.0454015;-0.0767549;0.838529;100;0.0107516;0.0129874
-23.6517;10.2814;0.0475262;-0.0790741;0.814662;100;0.0132893;0.0125975
-23.3329;10.2814;0.0494136;-0.080585;0.782832;100;0.0163082;0.0113966
-23.0141;10.2814;0.0527576;-0.0786587;0.708796;100;0.0195674;0.0109151
-22.6954;10.2814;0.0536344;-0.0791675;0.617305;100;0.0218102;0.0108541
-22.3766;10.2814;0.0536515;-0.0797022;0.402242;100;0.0194922;0.0102828
34.0437;10.2814;0.0537644;-0.0823735;0.81697;100;0.00484007;0.00491441
34.3625;10.2814;0.053689;-0.0824085;0.738142;100;0.00655765;0.00645299
34.6813;10.2814;0.0538485;-0.082039;0.694409;2.1222;0.00824239;0.00775864
35;10.2814;0.05444;-0.0811599;0.717282;100;0.00781027;0.0075445
35.3188;10.2814;0.0556004;-0.0798018;0.768415;100;0.00700073;0.00668845
35.6375;10.2814;0.0573001;-0.0780966;0.816613;2.67029;0.00689636;0.00573097
35.9563;10.2814;0.0591886;-0.0763033;0.850248;100;0.00695687;0.00503809
36.2751;10.2814;0.0607633;-0.0746942;0.874849;100;0.00689781;0.00485528
36.5938;10.2814;0.0615478;-0.0734909;0.887896;100;0.00611672;0.00536725
36.9126;10.2814;0.0612992;-0.0727979;0.890183;1.8477;0.00475858;0.00597035
37.2313;10.2814;0.0600787;-0.0725705;0.891099;2.24495;0.00396307;0.0059568
37.5501;10.2814;0.0581681;-0.0726776;0.89578;2.66747;0.00373081;0.00525658
37.8689;10.2814;0.0559596;-0.0729849;0.902779;100;0.00382244;0.0047994
38.1876;10.2814;0.0532487;-0.071811;0.909261;100;0.00377136;0.00471105
38.5064;10.2814;0.0520356;-0.0720086;0.906946;100;0.00322077;0.00480516
38.8251;10.2814;0.0513097;-0.0724022;0.892528;100;0.00302739;0.0048137
39.1439;10.2814;0.051058;-0.0730466;0.874525;100;0.00318262;0.00480711
39.4627;10.2814;0.051105;-0.0738882;0.865927;3.42819;0.00352578;0.00481135
39.7814;10.2814;0.0511368;-0.0746999;0.865602;100;0.00364307;0.00523583
40.1002;10.2814;0.0508291;-0.0752462;0.876221;100;0.00393024;0.00518288
40.4189;10.2814;0.0499856;-0.0753081;0.891073;100;0.00410174;0.00454076
40.7377;10.2814;0.0486108;-0.0749003;0.907648;100;0.00442736;0.00406178
41.0565;10.2814;0.0468944;-0.0743169;0.919163;100;0.00437982;0.00384733
41.3752;10.2814;0.0451308;-0.0739851;0.921692;100;0.00440417;0.00393149
41.694;10.2814;0.0436009;-0.0742501;0.919342;100;0.00426054;0.00405267
42.0127;10.2814;0.0424661;-0.0751638;0.919576;100;0.00464488;0.00398331
42.3315;10.2814;0.0417369;-0.0764208;0.923405;100;0.00471141;0.00458253
42.6502;10.2814;0.041343;-0.0775046;0.929057;100;0.00496017;0.00567204
42.969;10.2814;0.0411806;-0.0779105;0.929019;100;0.00507535;0.00563432
43.2878;10.2814;0.0411252;-0.0773264;0.929687;100;0.00469519;0.00452581
43.6065;10.2814;0.0410532;-0.0757337;0.930107;100;0.00417184;0.00365017
43.9253;10.2814;0.0408281;-0.0733766;0.926031;100;0.00368554;0.0031195
44.244;10.2814;0.0403029;-0.0706289;0.921918;100;0.00339093;0.00284073
44.5628;10.2814;0.0393804;-0.0678233;0.917588;100;0.00318467;0.00278649
44.8816;10.2814;0.0388385;-0.0654261;0.921665;100;0.00303696;0.00273364
45.2003;10.2814;0.0375179;-0.0632926;0.932051;100;0.00261173;0.00247787
45.5191;10.2814;0.0362906;-0.0613795;0.940189;100;0.00247179;0.00235633
45.8378;10.2814;0.035309;-0.0597219;0.942674;100;0.00273902;0.00235852
46.1566;10.2814;0.0346342;-0.0583364;0.940957;100;0.00292281;0.00250083
46.4754;10.2814;0.0342273;-0.0571798;0.938117;100;0.00281486;0.00240344
46.7941;10.2814;0.0340507;-0.0562171;0.941652;100;0.00262669;0.00240324
47.1129;10.2814;0.0340765;-0.0554004;0.941336;100;0.00254222;0.0028777
47.4316;10.2814;0.0343327;-0.0547367;0.947265;100;0.00246326;0.00298266
47.7504;10.2814;0.0348478;-0.054285;0.954161;100;0.00232234;0.0025106
48.0692;10.2814;0.0355862;-0.054088;0.957474;100;0.00225466;0.00262679
48.3879;10.2814;0.0364085;-0.0540812;0.959274;100;0.00265372;0.00290621
48.7067;10.2814;0.0371168;-0.0540554;0.954489;100;0.00344924;0.00312358
49.0254;10.2814;0.037554;-0.0537462;0.956288;100;0.00351522;0.0032797
49.3442;10.2814;0.0377083;-0.0529997;0.956203;100;0.00304018;0.00312777
49.6629;10.2814;0.0377008;-0.0518966;0.959928;100;0.00249076;0.00287146
49.9817;10.2814;0.0376764;-0.0507521;0.960979;100;0.00213029;0.00351871
50.3005;10.2814;0.0377154;-0.049979;0.962608;100;0.00204407;0.00433263
50.6192;10.2814;0.0377821;-0.0498742;0.964395;100;0.00225604;0.0043873
50.938;10.2814;0.0377288;-0.0504626;0.965527;100;0.00253044;0.00339205
51.2567;10.2814;0.0373759;-0.0515208;0.96744;100;0.00261172;0.00237076
51.5755;10.2814;0.0366165;-0.0527233;0.968271;100;0.00274294;0.00226599
51.8943;10.2814;0.0354987;-0.0537895;0.96911;100;0.00298277;0.00261019
52.213;10.2814;0.0341826;-0.054555;0.967826;100;0.00313473;0.00309168
52.5318;10.2814;0.0328694;-0.0549688;0.969488;100;0.00313714;0.00318688
52.8505;10.2814;0.0317457;-0.0550315;0.969927;100;0.00296239;0.00310823
53.1693;10.2814;0.0309098;-0.0547615;0.971443;100;0.00244302;0.00292685
53.4881;10.2814;0.030351;-0.0542403;0.973999;100;0.00219075;0.00276134
53.8068;10.2814;0.0299726;-0.0536678;0.974509;100;0.00220863;0.00260098
54.1256;10.2814;0.029636;-0.0533193;0.972752;100;0.00235063;0.00273748
54.4443;10.2814;0.0292002;-0.0534602;0.968637;100;0.00259482;0.00317401
54.7631;10.2814;0.0285909;-0.0542413;0.966664;2.29563;0.00288397;0.00332857
55.0819;10.2814;0.0278709;-0.0556148;0.964603;100;0.00331701;0.00341744
55.4006;10.2814;0.0272234;-0.0573264;0.965149;1.92877;0.00326711;0.00327905
55.7194;10.2814;0.0268594;-0.0590313;0.966184;1.85893;0.00298629;0.0027075
56.0381;10.2814;0.0269285;-0.0604288;0.966286;1.91874;0.00308277;0.0022039
56.3569;10.2814;0.027439;-0.0613481;0.967996;2.16303;0.00286956;0.00216738
56.6757;10.2814;0.0282414;-0.0617822;0.970421;100;0.00190191;0.00201309
56.9944;10.2814;0.0290873;-0.0618829;0.970042;100;0.00147342;0.00171869
57.3132;10.2814;0.0297413;-0.061872;0.976756;100;0.00134636;0.00141967
57.6319;10.2814;0.0300824;-0.0619268;0.97754;100;0.00132255;0.00148377
57.9507;10.2814;0.0301407;-0.0621154;0.977721;1.79841;0.00135516;0.00161285
58.2694;10.2814;0.0300544;-0.0623952;0.972459;1.92582;0.00153571;0.00195546
58.5882;10.2814;0.029979;-0.0626345;0.973019;100;0.00168567;0.00236574
58.907;10.2814;0.0300055;-0.0626779;0.971014;100;0.00176636;0.00273343
59.2257;10.2814;0.0301387;-0.0624353;0.971738;100;0.00205126;0.00307309
59.5445;10.2814;0.0303376;-0.0619188;0.972501;100;0.00219658;0.00313777
59.8632;10.2814;0.030599;-0.0612074;0.972944;100;0.00229078;0.00283313
60.182;10.2814;0.0309533;-0.060392;0.968721;100;0.00231654;0.00271208
60.5008;10.2814;0.031486;-0.0595318;0.962195;100;0.00241367;0.003006
60.8195;10.2814;0.0321349;-0.0587274;0.95436;100;0.00270005;0.00309938
61.1383;10.2814;0.032176;-0.0567144;0.939462;2.41138;0.00315389;0.00350355
61.457;10.2814;0.0336148;-0.0573983;0.920556;2.53291;0.00356652;0.00447893
61.7758;10.2814;0.034366;-0.0568622;0.88304;100;0.00416798;0.00697573
