"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         328,      -9.429356191,       -7.31123194,      -7.709575766,      -3.405752304
          0,           0,         329,      -9.425591168,      -7.323722731,      -7.702748828,      -3.401989589
          0,           0,         330,      -9.423833217,      -7.335321354,      -7.698521811,      -3.400234332
          0,           0,         331,      -9.424084653,      -7.345978762,      -7.696829994,      -3.400488721
          0,           0,         332,      -9.426376778,      -7.355765806,      -7.697611029,      -3.402784033
          0,           0,         333,      -9.430690844,      -7.364712404,      -7.700808723,      -3.407101448
          0,           0,         334,      -9.437033245,      -7.372933912,      -7.706378439,      -3.413447363
          0,           0,         335,      -9.445392505,      -7.380536065,       -7.71428622,      -3.421810285
          0,           0,         336,       -9.45576695,      -7.387656173,      -7.724512339,       -3.43218854
          0,           0,         337,      -9.468152637,      -7.394431277,      -7.737048676,      -3.444578187
          0,           0,         338,      -9.482545275,      -7.400994161,      -7.751901355,      -3.458974917
          0,           0,         339,      -9.498966463,      -7.407513878,      -7.769088051,      -3.475400392
          0,           0,         340,      -9.517402755,      -7.414086568,      -7.788643771,      -3.493841144
          0,           0,         341,       -9.53786337,      -7.420841318,      -7.810612635,       -3.51430639
          0,           0,         342,      -9.560382128,      -7.427935977,      -7.835050801,      -3.536830046
          0,           0,         343,      -9.584903118,      -7.435395049,      -7.862019637,      -3.561356112
          0,           0,         344,      -9.611418076,      -7.443326355,      -7.891583017,      -3.587876337
          0,           0,         345,      -9.639896082,      -7.451826994,       -7.92380131,      -3.616359805
          0,           0,         346,      -9.670210481,      -7.460923093,      -7.958705394,      -3.646679799
          0,           0,         347,      -9.702126381,      -7.470602142,      -7.996279569,      -3.678601075
          0,           0,         348,      -9.735549875,      -7.481070145,       -8.03640848,      -3.712030094
          0,           0,         349,      -9.769833669,       -7.49215939,      -8.078804232,      -3.746318746
          0,           0,         350,      -9.804413378,      -7.503948043,      -8.122878975,      -3.780902196
          0,           0,         351,      -9.838363744,      -7.516413339,      -8.167595398,      -3.814854561
          0,           0,         352,       -9.87054166,      -7.529561407,      -8.211257829,      -3.847031927
          0,           0,         353,      -9.899519651,      -7.543357251,      -8.251379077,      -3.876006178
          0,           0,         354,      -9.923880112,      -7.557802256,      -8.284774448,      -3.900359697
          0,           0,         355,      -9.942028604,      -7.572693714,      -8.308238031,      -3.918497154
          0,           0,         356,      -9.953577557,       -7.58815156,      -8.319661023,      -3.930032797
          0,           0,         357,       -9.95839101,      -7.604034898,       -8.31907335,      -3.934832168
          0,           0,         358,      -9.957059701,      -7.620162273,       -8.30858071,      -3.933487169
          0,           0,         359,      -9.951029005,      -7.636494942,      -8.291387692,      -3.927444641
          0,           0,         360,       -9.94184067,      -7.652946221,      -8.270675978,      -3.918247116
          0,           0,         361,      -9.930907546,      -7.669399561,      -8.248929893,      -3.907307695
          0,           0,         362,      -9.919218862,      -7.685553442,      -8.227833061,       -3.89561469
          0,           0,         363,      -9.907941164,       -7.70149268,      -8.208424645,      -3.884334863
          0,           0,         364,      -9.897530538,       -7.71690012,      -8.191281883,       -3.87392345
          0,           0,         365,      -9.888515483,      -7.731731774,      -8.176691087,      -3.864908836
          0,           0,         366,      -9.881128615,       -7.74580057,       -8.16476924,      -3.857523108
          0,           0,         367,      -9.875598577,      -7.759076974,      -8.155533873,      -3.851994873
          0,           0,         368,      -9.872089326,      -7.771607663,      -8.148950045,      -3.848488176
          0,           0,         369,      -9.870443413,      -7.782993407,      -8.144960076,       -3.84684483
          0,           0,         370,      -9.870915572,      -7.793626577,      -8.143499719,      -3.847320003
          0,           0,         371,      -9.873396337,      -7.803338092,      -8.144505417,      -3.849804001
          0,           0,         372,       -9.87788563,      -7.812187982,      -8.147923074,      -3.854296618
          0,           0,         373,      -9.884419726,      -7.820356697,      -8.153709965,      -3.860834238
          0,           0,         374,      -9.892965144,      -7.827907167,       -8.16183247,      -3.869383329
          0,           0,         375,        -9.9035262,      -7.834987488,       -8.17227204,      -3.879948208
          0,           0,         376,      -9.916097263,      -7.841731283,      -8.185023506,      -3.892523237
          0,           0,         377,      -9.930703346,      -7.848325772,      -8.200093216,      -3.907133507
          0,           0,         378,      -9.947297896,      -7.854823329,      -8.217502906,      -3.923732359
          0,           0,         379,      -9.965897573,      -7.861375287,      -8.237279084,      -3.942336443
          0,           0,         380,      -9.986578584,      -7.868210265,      -8.259468599,      -3.963022193
          0,           0,         381,      -10.00925612,      -7.875296473,      -8.284135941,      -3.985704597
          0,           0,         382,      -10.03393395,      -7.882755493,      -8.311340224,      -4.010387393
          0,           0,         383,      -10.06070669,      -7.890826366,      -8.341150398,      -4.037165583
          0,           0,         384,      -10.08932364,      -7.899338018,      -8.373619707,      -4.065787974
          0,           0,         385,      -10.11979874,      -7.908495033,      -8.408768794,      -4.096268689
          0,           0,         386,      -10.15187217,      -7.918254169,      -8.446580725,      -4.128347472
          0,           0,         387,      -10.18544853,      -7.928821438,      -8.486933469,      -4.161929522
          0,           0,         388,      -10.21965415,      -7.939871659,      -8.529515399,      -4.196139495
          0,           0,         389,      -10.25428836,      -7.951771597,      -8.573701346,      -4.230777389
          0,           0,         390,      -10.28810516,      -7.964283425,      -8.618415268,      -4.264595959
          0,           0,         391,      -10.32005575,      -7.977498594,      -8.661877646,      -4.296545816
          0,           0,         392,       -10.3486791,      -7.991363219,      -8.701511648,      -4.325165332
          0,           0,         393,        -10.372693,      -8.005943666,      -8.734111634,       -4.34917239
          0,           0,         394,       -10.3902323,      -8.020887285,      -8.756518234,      -4.366700482
          0,           0,         395,      -10.40077052,      -8.036201795,       -8.76678384,      -4.377223734
          0,           0,         396,      -10.40512909,      -8.052177722,       -8.76515522,      -4.381568157
          0,           0,         397,       -10.4034355,      -8.068399924,      -8.753928541,      -4.379861955
          0,           0,         398,      -10.39701532,      -8.084733039,      -8.736289001,      -4.373430313
          0,           0,         399,       -10.3875514,      -8.101148143,      -8.715384635,      -4.363957273
          0,           0,         400,       -10.3765128,      -8.117578107,      -8.693640573,      -4.352912489
          0,           0,         401,      -10.36492087,      -8.133803504,      -8.672673085,      -4.341316702
          0,           0,         402,      -10.35365025,      -8.149660769,      -8.653453666,      -4.330043903
          0,           0,         403,      -10.34326697,      -8.164918752,      -8.636534829,      -4.319659656
          0,           0,         404,       -10.3344844,        -8.1797918,      -8.622188301,      -4.310877751
          0,           0,         405,      -10.32723761,       -8.19375788,      -8.610512674,      -4.303632167
          0,           0,         406,      -10.32192084,      -8.207015865,      -8.601523148,      -4.298317382
          0,           0,         407,      -10.31850406,      -8.219312975,      -8.595179763,      -4.294902976
          0,           0,         408,      -10.31715641,      -8.230810296,      -8.591425047,      -4.293558212
          0,           0,         409,      -10.31776355,      -8.241269286,      -8.590192157,      -4.294168321
          0,           0,         410,      -10.32043625,       -8.25090822,      -8.591424181,      -4.296844253
          0,           0,         411,      -10.32510074,      -8.259657525,      -8.595063184,      -4.301512009
          0,           0,         412,      -10.33183331,      -8.267784965,       -8.60107039,      -4.308248169
          0,           0,         413,      -10.34056388,      -8.275281764,      -8.609407641,      -4.316982404
          0,           0,         414,      -10.35132099,      -8.282344309,      -8.620062074,      -4.327743396
          0,           0,         415,      -10.36404545,      -8.289011405,       -8.63302897,      -4.340471753
          0,           0,         416,      -10.37883864,      -8.295604587,      -8.648308211,      -4.355269136
          0,           0,         417,      -10.39564575,      -8.302146607,      -8.665932024,       -4.37208065
          0,           0,         418,      -10.41447883,      -8.308785197,      -8.685934069,      -4.390918347
          0,           0,         419,      -10.43530507,      -8.315585069,      -8.708350274,      -4.411749245
          0,           0,         420,      -10.45811617,      -8.322639626,      -8.733248725,      -4.434565044
          0,           0,         421,      -10.48286143,      -8.329986811,      -8.760679509,      -4.459314793
          0,           0,         422,      -10.51008082,      -8.338426218,      -8.790729118,      -4.486540381
          0,           0,         423,      -10.53886217,      -8.346973081,      -8.823467291,      -4.515327424
          0,           0,         424,      -10.56923545,      -8.355923108,      -8.858856762,      -4.545705603
          0,           0,         425,      -10.60178299,      -8.366056018,      -8.896908436,      -4.578259137
          0,           0,         426,      -10.63502651,      -8.376316888,      -8.937494329,      -4.611507124
          0,           0,         427,      -10.66949971,      -8.387598716,      -8.980238722,      -4.645985021
          0,           0,         428,      -10.70424635,      -8.399652069,      -9.024531834,      -4.680736181
          0,           0,         429,      -10.73765476,       -8.41206371,      -9.069232937,      -4.714145395
          0,           0,         430,      -10.76983378,      -8.425611187,      -9.112426413,      -4.746324396
          0,           0,         431,      -10.79737362,      -8.439154756,       -9.15157983,      -4.773857773
          0,           0,         432,      -10.82091099,      -8.453801829,      -9.183411924,      -4.797387631
          0,           0,         433,      -10.83810263,      -8.468911848,      -9.204685153,      -4.814568514
          0,           0,         434,       -10.8489305,      -8.484742731,      -9.213804737,      -4.825385478
          0,           0,         435,      -10.85168803,      -8.500261093,      -9.211173589,      -4.828126995
          0,           0,         436,       -10.8493781,       -8.51642747,      -9.199156262,      -4.825803548
          0,           0,         437,      -10.84287683,      -8.532909545,      -9.181079876,      -4.819290581
          0,           0,         438,      -10.83374211,      -8.549716566,      -9.160024633,      -4.810148732
          0,           0,         439,      -10.82167445,      -8.565428409,      -9.138313589,      -4.798072891
          0,           0,         440,      -10.81049965,      -8.581956051,       -9.11744427,      -4.786894602
          0,           0,         441,       -10.7995151,      -8.597998183,      -9.098434504,      -4.775909037
          0,           0,         442,      -10.78889784,      -8.612817269,      -9.081756244,      -4.765290483
          0,           0,         443,      -10.78024646,      -8.627577736,      -9.067653637,      -4.756639373
          0,           0,         444,      -10.77345709,      -8.641878102,      -9.056235836,      -4.749852001
          0,           0,         445,      -10.76807182,      -8.654670117,      -9.047490823,      -4.744468257
          0,           0,         446,       -10.7649432,      -8.667033388,      -9.041392473,      -4.741342429
          0,           0,         447,      -10.76383273,      -8.678539745,      -9.037878117,      -4.740234948
          0,           0,         448,      -10.76466858,      -8.689009383,      -9.036874149,       -4.74107398
          0,           0,         449,      -10.76741443,       -8.69833045,      -9.038329372,      -4.743822699
          0,           0,         450,      -10.77235782,      -8.707152218,      -9.042206209,      -4.748769635
          0,           0,         451,      -10.77925289,      -8.715128278,      -9.048447069,      -4.755668158
          0,           0,         452,      -10.78819503,      -8.722605972,      -9.057019103,      -4.764613973
          0,           0,         453,       -10.7991348,      -8.729641324,      -9.067891923,      -4.775557741
          0,           0,         454,      -10.81206253,      -8.736333924,      -9.081066292,      -4.788489561
          0,           0,         455,      -10.82695672,       -8.74278588,      -9.096561169,      -4.803387744
          0,           0,         456,       -10.8438546,      -8.749172844,       -9.11438104,       -4.82028949
          0,           0,         457,      -10.86305396,      -8.756090538,      -9.134605219,      -4.839493953
          0,           0,         458,      -10.88411611,      -8.762960363,      -9.157285837,      -4.860561376
          0,           0,         459,      -10.90694285,      -8.769800789,      -9.182424341,      -4.883392508
          0,           0,         460,      -10.93213264,      -8.777546628,      -9.210103693,      -4.908587208
          0,           0,         461,      -10.95944484,      -8.785931134,      -9.240428038,      -4.935905488
          0,           0,         462,      -10.98820761,      -8.794334787,      -9.273383962,      -4.964673477
          0,           0,         463,      -11.01881057,      -8.803411896,      -9.309006257,      -4.995281569
          0,           0,         464,      -11.05097479,      -8.813114574,      -9.347329008,      -5.027449899
          0,           0,         465,      -11.08536688,      -8.824332374,      -9.388182725,      -5.061849535
          0,           0,         466,      -11.11937446,      -8.835320167,      -9.431103186,      -5.095862433
          0,           0,         467,      -11.15419282,      -8.847526573,      -9.475408263,      -5.130684227
          0,           0,         468,      -11.18737421,      -8.859924511,      -9.520123496,      -5.163865733
          0,           0,         469,      -11.21907112,      -8.873399954,      -9.563010993,      -5.195562439
          0,           0,         470,      -11.24647574,      -8.887165757,      -9.601657341,      -5.222959226
          0,           0,         471,      -11.26944197,      -8.901879603,      -9.632580098,      -5.245918303
          0,           0,         472,        -11.287671,       -8.91789249,      -9.652630718,      -5.264142729
          0,           0,         473,      -11.29347611,      -8.931599907,      -9.660590914,      -5.269922311
          0,           0,         474,      -11.29801107,      -8.948303944,      -9.656880024,      -5.274445479
          0,           0,         475,        -11.296495,      -8.965183192,      -9.644154631,      -5.272921238
          0,           0,         476,      -11.28897085,      -8.981319629,        -9.6257981,      -5.265388576
          0,           0,         477,      -11.27791591,      -8.996887311,      -9.604597258,      -5.254319553
          0,           0,         478,      -11.26700136,      -9.013407859,      -9.582979073,      -5.243398715
          0,           0,         479,      -11.25670859,      -9.030707084,      -9.562261289,      -5.233106809
          0,           0,         480,      -11.24469352,      -9.045599054,      -9.543456174,      -5.221089051
          0,           0,         481,      -11.23426279,      -9.060334671,      -9.527026102,      -5.210654964
          0,           0,         482,      -11.22638803,      -9.075837289,      -9.513189562,      -5.202781571
          0,           0,         483,      -11.21960674,      -9.089870906,      -9.502023865,      -5.196002824
          0,           0,         484,       -11.2142864,      -9.102383018,       -9.49351777,      -5.190684229
          0,           0,         485,      -11.21107544,      -9.114137995,      -9.487662695,      -5.187474657
          0,           0,         486,       -11.2108165,      -9.126722877,      -9.484405739,      -5.187221124
          0,           0,         487,      -11.21154615,      -9.136523449,      -9.483629397,      -5.187952885
          0,           0,         488,      -11.21476142,      -9.146274295,      -9.485330045,      -5.191171897
          0,           0,         489,       -11.2197329,      -9.154602445,      -9.489454199,      -5.196145994
          0,           0,         490,      -11.22687861,      -9.162494339,      -9.495976444,      -5.203294901
          0,           0,         491,       -11.2360558,      -9.169885036,      -9.504821584,      -5.212475586
          0,           0,         492,      -11.24725332,      -9.176929972,      -9.515956939,      -5.223677785
          0,           0,         493,      -11.26045933,      -9.183716237,       -9.52938555,      -5.236888311
          0,           0,         494,      -11.27558438,      -9.190224936,      -9.545129217,      -5.252018026
          0,           0,         495,      -11.29267636,      -9.196730775,       -9.56320926,      -5.269115118
          0,           0,         496,      -11.31221271,      -9.204117334,      -9.583602409,      -5.288658164
          0,           0,         497,      -11.33246867,      -9.209619263,      -9.606445447,      -5.308915246
          0,           0,         498,      -11.35547678,      -9.216570415,      -9.631756367,      -5.331926523
          0,           0,         499,      -11.38114175,      -9.224741021,        -9.6597274,      -5.357596944
          0,           0,         500,       -11.4090568,      -9.233745219,      -9.690339975,      -5.385520835
          0,           0,         501,      -11.43628885,      -9.240352302,      -9.723535171,      -5.412753404
          0,           0,         502,      -11.46823133,      -9.250779622,      -9.759319016,      -5.444705652
          0,           0,         503,      -11.50250252,      -9.262475644,      -9.797916793,      -5.478991406
          0,           0,         504,      -11.53402714,      -9.271424281,      -9.838954437,      -5.510515225
          0,           0,         505,      -11.56696074,      -9.281730529,      -9.881988836,      -5.543444431
          0,           0,         506,      -11.60485119,      -9.296156538,      -9.926505824,       -5.58134966
          0,           0,         507,      -11.63483385,      -9.306811284,      -9.971275463,      -5.611324322
          0,           0,         508,      -11.66491815,      -9.319701351,      -10.01368229,      -5.641399052
          0,           0,         509,      -11.69735439,      -9.336441312,      -10.05131264,      -5.673846154
          0,           0,         510,      -11.71371668,      -9.348053811,      -10.08137131,      -5.690188301
          0,           0,         511,      -11.73179357,      -9.364158093,      -10.10024008,      -5.708265477
          0,           0,         512,      -11.74637306,      -9.382669524,      -10.10718474,      -5.722857748
          0,           0,         513,      -11.74498376,      -9.396953477,      -10.10260161,      -5.721442576
          0,           0,         514,      -11.73789134,      -9.410882869,      -10.08902243,      -5.714317751
          0,           0,         515,      -11.73171908,      -9.427622169,      -10.07016214,       -5.70812852
          0,           0,         516,      -11.72925665,       -9.44955741,      -10.04915328,      -5.705688154
          0,           0,         517,      -11.70989437,      -9.459583404,       -10.0275667,      -5.686295244
          0,           0,         518,      -11.69846796,       -9.47520258,      -10.00688703,      -5.674858979
          0,           0,         519,      -11.68988989,      -9.492872069,      -9.988506843,       -5.66628399
          0,           0,         520,      -11.68137689,      -9.509572984,      -9.972452374,      -5.657777058
          0,           0,         521,      -11.67186748,      -9.522591009,      -9.958979711,      -5.648266307
          0,           0,         522,      -11.66605502,      -9.537443888,      -9.948138404,      -5.642459185
          0,           0,         523,      -11.65944878,      -9.547134659,      -9.939943062,       -5.63584474
          0,           0,         524,      -11.65769096,      -9.560791291,      -9.934441581,      -5.634093597
          0,           0,         525,      -11.65702171,      -9.572103939,      -9.931424426,      -5.633425733
          0,           0,         526,      -11.65847853,      -9.582833305,      -9.930935526,      -5.634885814
          0,           0,         527,      -11.66176853,      -9.592308533,      -9.932837596,      -5.638178063
          0,           0,         528,      -11.66703999,      -9.600937765,      -9.937171039,      -5.643452951
          0,           0,         529,      -11.67432335,      -9.608894273,      -9.943843278,       -5.65073943
          0,           0,         530,      -11.68362183,      -9.616406754,      -9.952879999,      -5.660042239
          0,           0,         531,      -11.69507852,      -9.623931199,      -9.964241827,      -5.671506016
          0,           0,         532,      -11.70839302,      -9.630902569,       -9.97779739,       -5.68482449
          0,           0,         533,       -11.7236107,      -9.637825568,      -9.993673596,      -5.700049253
          0,           0,         534,      -11.74040623,      -9.644111109,      -10.01170331,      -5.716847003
          0,           0,         535,      -11.75879883,      -9.649810501,      -10.03189495,      -5.735238731
          0,           0,         536,      -11.77980056,      -9.656675523,      -10.05465338,      -5.756246399
          0,           0,         537,       -11.8030516,      -9.664032141,      -10.07995641,      -5.779503595
          0,           0,         538,      -11.82762776,      -9.670861124,      -10.10796294,      -5.804084417
          0,           0,         539,      -11.85274707,      -9.676469999,      -10.13845929,      -5.829195551
          0,           0,         540,      -11.88126602,      -9.684699496,      -10.17178584,      -5.857715024
          0,           0,         541,      -11.91242467,      -9.694592646,      -10.20757269,      -5.888881717
          0,           0,         542,      -11.94492246,      -9.704878747,      -10.24600173,      -5.921386563
          0,           0,         543,      -11.97808263,      -9.715452923,      -10.28671409,       -5.95455768
          0,           0,         544,      -12.01070041,      -9.725803367,      -10.32967418,      -5.987179977
