x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
-25.2455;10.6002;-0.0270371;-0.14988;0.848764;100;0.00704206;0.00614229
-24.9267;10.6002;-0.0274092;-0.150467;0.82869;100;0.00704991;0.00736279
-24.6079;10.6002;-0.027442;-0.151022;0.790549;100;0.00778482;0.00944784
-24.2892;10.6002;-0.0272491;-0.151554;0.751697;100;0.00893116;0.0120414
-23.9704;10.6002;-0.0268957;-0.152103;0.688556;100;0.0105919;0.0135813
-23.6517;10.6002;-0.0263908;-0.152745;0.619437;100;0.0134047;0.0124296
-23.3329;10.6002;-0.0256998;-0.1536;0.477625;100;0.0147055;0.0101962
38.8251;10.6002;-0.0241171;-0.146331;0.756354;100;0.00319614;0.00364294
39.1439;10.6002;-0.0241559;-0.146877;0.720256;100;0.00351111;0.00359258
39.4627;10.6002;-0.0238876;-0.147519;0.704419;100;0.00372716;0.0032798
39.7814;10.6002;-0.0235446;-0.148057;0.720994;100;0.00379295;0.0033665
40.1002;10.6002;-0.0233614;-0.148284;0.75976;100;0.00383551;0.00298143
40.4189;10.6002;-0.023463;-0.148113;0.798064;100;0.00366282;0.00253748
40.7377;10.6002;-0.0238875;-0.147634;0.825247;100;0.00331882;0.00240742
41.0565;10.6002;-0.0245043;-0.147104;0.817674;100;0.00316751;0.0025147
41.3752;10.6002;-0.025102;-0.146836;0.808358;100;0.00334169;0.00288198
41.694;10.6002;-0.0255469;-0.147032;0.826792;2.63538;0.00335693;0.00281424
42.0127;10.6002;-0.0258422;-0.147664;0.865893;2.57222;0.00372339;0.00282351
42.3315;10.6002;-0.0260587;-0.148471;0.896488;3.19347;0.00377387;0.00292744
42.6502;10.6002;-0.0262574;-0.149104;0.904544;2.82391;0.00393826;0.00322078
42.969;10.6002;-0.0264771;-0.149303;0.893352;100;0.00403937;0.00347703
43.2878;10.6002;-0.0267126;-0.148997;0.885111;100;0.00405341;0.00355296
43.6065;10.6002;-0.0269244;-0.148314;0.882661;100;0.00423545;0.00368843
43.9253;10.6002;-0.0271033;-0.147494;0.878998;100;0.00363705;0.0033983
44.244;10.6002;-0.0273262;-0.146771;0.868462;100;0.00291409;0.00320337
44.5628;10.6002;-0.0276868;-0.146247;0.857542;100;0.0027715;0.00292157
44.8816;10.6002;-0.0282089;-0.145858;0.854295;100;0.00277708;0.00264753
45.2003;10.6002;-0.0288299;-0.145444;0.859708;100;0.00289485;0.00257998
45.5191;10.6002;-0.0294366;-0.144884;0.857153;100;0.00334951;0.00269026
45.8378;10.6002;-0.029935;-0.144141;0.851251;100;0.00359413;0.00287451
46.1566;10.6002;-0.0303203;-0.143231;0.849451;2.82163;0.00294211;0.00279604
46.4754;10.6002;-0.0306754;-0.142179;0.856506;100;0.0024723;0.00268683
46.7941;10.6002;-0.0310952;-0.14097;0.858091;100;0.00294916;0.00305654
47.1129;10.6002;-0.0313462;-0.138896;0.85176;100;0.00335773;0.00399604
47.4316;10.6002;-0.0318408;-0.137486;0.858991;100;0.00302224;0.00385107
47.7504;10.6002;-0.0321477;-0.135932;0.880111;100;0.00268437;0.00270398
48.0692;10.6002;-0.0321501;-0.134323;0.895187;100;0.00241535;0.00217104
48.3879;10.6002;-0.0318506;-0.132718;0.906665;100;0.00238981;0.00219744
48.7067;10.6002;-0.0313957;-0.131077;0.903894;100;0.0029171;0.00254297
49.0254;10.6002;-0.0309237;-0.129387;0.902327;100;0.0033422;0.00298364
49.3442;10.6002;-0.0305505;-0.127628;0.903772;100;0.00317671;0.00309687
49.6629;10.6002;-0.0302592;-0.125891;0.904876;100;0.0025667;0.00300605
49.9817;10.6002;-0.0299381;-0.124395;0.903538;100;0.00187146;0.0033047
50.3005;10.6002;-0.0294857;-0.123395;0.904542;100;0.00166123;0.00344042
50.6192;10.6002;-0.0289053;-0.123046;0.903302;100;0.00184679;0.00322595
50.938;10.6002;-0.0283165;-0.123331;0.894251;100;0.00218274;0.00287304
51.2567;10.6002;-0.0278952;-0.124084;0.888982;100;0.00238676;0.0026561
51.5755;10.6002;-0.0277871;-0.125088;0.888975;100;0.00242277;0.00247181
51.8943;10.6002;-0.0280484;-0.126145;0.900908;100;0.00231937;0.00224872
52.213;10.6002;-0.0286651;-0.127117;0.902871;100;0.00240065;0.00209181
52.5318;10.6002;-0.0295967;-0.127923;0.910399;2.15559;0.00244234;0.0021355
52.8505;10.6002;-0.030791;-0.128527;0.916854;2.24937;0.00202894;0.00279702
53.1693;10.6002;-0.0321993;-0.128936;0.922917;2.55761;0.00168243;0.00245426
53.4881;10.6002;-0.0337501;-0.129228;0.928135;2.93855;0.00149163;0.00211934
53.8068;10.6002;-0.0353343;-0.129551;0.92859;2.9477;0.00147495;0.00205369
54.1256;10.6002;-0.0368301;-0.130052;0.920305;2.68907;0.00177464;0.00214028
54.4443;10.6002;-0.0381789;-0.130812;0.919345;2.42638;0.00232654;0.00239841
54.7631;10.6002;-0.0394138;-0.131799;0.922545;2.07536;0.00313237;0.0029172
55.0819;10.6002;-0.0405803;-0.132858;0.920934;2.10786;0.00327714;0.00305742
55.4006;10.6002;-0.0416589;-0.133781;0.914398;1.99747;0.00338708;0.00277376
55.7194;10.6002;-0.04255;-0.134422;0.909515;1.99809;0.00363171;0.00243987
56.0381;10.6002;-0.0430756;-0.134753;0.903359;2.08429;0.00423959;0.00218442
56.3569;10.6002;-0.0430653;-0.134842;0.906713;100;0.00408297;0.00200519
56.6757;10.6002;-0.0424799;-0.134816;0.910845;100;0.00287251;0.00207959
56.9944;10.6002;-0.0414707;-0.134811;0.928416;100;0.00213801;0.00212249
57.3132;10.6002;-0.0403371;-0.134926;0.945472;100;0.0018485;0.0020161
57.6319;10.6002;-0.0394278;-0.135178;0.952638;100;0.00166386;0.00188787
57.9507;10.6002;-0.0389995;-0.135525;0.953909;100;0.00170229;0.0019322
58.2694;10.6002;-0.0390893;-0.135886;0.948085;100;0.00205225;0.0022218
58.5882;10.6002;-0.0395071;-0.136152;0.944154;100;0.0026026;0.00252247
58.907;10.6002;-0.0399756;-0.136247;0.942029;100;0.00278762;0.00245167
59.2257;10.6002;-0.0402626;-0.136182;0.941778;100;0.0027182;0.00257499
59.5445;10.6002;-0.0402134;-0.136009;0.934669;100;0.00268526;0.00275371
59.8632;10.6002;-0.0397558;-0.135766;0.923794;100;0.00293289;0.00284633
60.182;10.6002;-0.0388848;-0.135438;0.907258;100;0.00343738;0.00310387
60.5008;10.6002;-0.0375915;-0.134952;0.901477;100;0.00339085;0.00326829
60.8195;10.6002;-0.0361367;-0.13439;0.902561;2.60056;0.00338567;0.00376528
61.1383;10.6002;-0.0346739;-0.133741;0.89097;2.58785;0.00357822;0.00462199
61.457;10.6002;-0.0332529;-0.133024;0.881524;2.52601;0.00414198;0.00622636
61.7758;10.6002;-0.0319486;-0.132304;0.869951;2.67791;0.00528415;0.00852765
-30.6644;10.2814;-0.0261064;-0.138827;0.914105;100;0.00105924;0.00176712
-30.3456;10.2814;-0.026637;-0.141019;0.963355;100;0.00103158;0.00150834
-30.0269;10.2814;-0.0267685;-0.142425;0.972417;100;0.00114356;0.00139775
-29.7081;10.2814;-0.0266871;-0.142692;0.976853;100;0.00115962;0.00141485
-29.3893;10.2814;-0.0266556;-0.14294;0.978797;100;0.00112441;0.00142104
-29.0706;10.2814;-0.026671;-0.143167;0.981656;100;0.00103307;0.00141956
-28.7518;10.2814;-0.0266964;-0.143387;0.983274;100;0.00105296;0.00150018
-28.4331;10.2814;-0.0266795;-0.143673;0.98273;100;0.00116614;0.00167966
-28.1143;10.2814;-0.0265719;-0.144106;0.981948;100;0.00127562;0.00177397
-27.7955;10.2814;-0.0263636;-0.144761;0.981593;100;0.00132144;0.00160991
-27.4768;10.2814;-0.0261274;-0.14565;0.981293;100;0.00146568;0.00149832
-27.158;10.2814;-0.0260264;-0.146701;0.980185;100;0.00157405;0.00158061
-26.8393;10.2814;-0.0260844;-0.147769;0.97637;100;0.00166685;0.00169614
-26.5205;10.2814;-0.0264111;-0.148787;0.968032;100;0.00189554;0.00196603
-26.2017;10.2814;-0.026973;-0.149706;0.953304;100;0.00248817;0.0025709
-25.883;10.2814;-0.027668;-0.150515;0.941304;100;0.0035002;0.00322894
-25.5642;10.2814;-0.0253441;-0.147306;0.934191;100;0.00397634;0.00393328
-25.2455;10.2814;-0.0257702;-0.147992;0.930102;100;0.00416229;0.00428732
-24.9267;10.2814;-0.0260501;-0.148611;0.92356;100;0.00461973;0.00496958
-24.6079;10.2814;-0.0260659;-0.149253;0.907075;100;0.00546383;0.00692445
-24.2892;10.2814;-0.0258852;-0.149936;0.887431;100;0.00623831;0.00921376
-23.9704;10.2814;-0.025564;-0.15068;0.849257;100;0.00741792;0.010887
-23.6517;10.2814;-0.0250905;-0.151547;0.816207;100;0.00947723;0.0102668
-23.3329;10.2814;-0.0244142;-0.152638;0.771471;100;0.0113047;0.0084129
34.3625;10.2814;-0.0224856;-0.152683;0.731795;2.42515;0.00555638;0.00515359
34.6813;10.2814;-0.0224816;-0.152488;0.70428;2.20639;0.00638198;0.00650014
35;10.2814;-0.0222949;-0.151957;0.723417;2.92922;0.00562763;0.00610677
35.3188;10.2814;-0.0217533;-0.15116;0.767172;2.78069;0.0050101;0.00514859
35.6375;10.2814;-0.0208166;-0.150239;0.784788;2.86482;0.00491497;0.00409589
35.9563;10.2814;-0.0195827;-0.149321;0.813078;2.30905;0.00505875;0.00340838
36.2751;10.2814;-0.0184109;-0.148594;0.838673;100;0.00525306;0.00315217
36.5938;10.2814;-0.0176447;-0.148139;0.856376;100;0.00474125;0.00340466
36.9126;10.2814;-0.0174952;-0.147927;0.861311;2.09487;0.00370497;0.00365226
37.2313;10.2814;-0.0180284;-0.14786;0.860621;2.61756;0.00300693;0.00353245
37.5501;10.2814;-0.0191472;-0.147841;0.863857;100;0.00275334;0.0031688
37.8689;10.2814;-0.0206225;-0.147826;0.870069;100;0.00272449;0.00307032
38.1876;10.2814;-0.022141;-0.14785;0.874746;100;0.00262643;0.00333651
38.5064;10.2814;-0.0234021;-0.14802;0.875679;100;0.00259685;0.00360121
38.8251;10.2814;-0.0241101;-0.147108;0.870419;100;0.00293525;0.00365903
39.1439;10.2814;-0.0241653;-0.147671;0.859801;100;0.00321181;0.00339219
39.4627;10.2814;-0.0239035;-0.14832;0.853938;2.98653;0.0033561;0.00347401
39.7814;10.2814;-0.0235679;-0.148851;0.852058;100;0.0035084;0.00367719
40.1002;10.2814;-0.0234013;-0.149061;0.861585;100;0.00339466;0.00327118
40.4189;10.2814;-0.0235413;-0.148867;0.881657;100;0.00330132;0.00277434
40.7377;10.2814;-0.0240192;-0.148366;0.902602;100;0.00304308;0.00253532
41.0565;10.2814;-0.024702;-0.147813;0.910945;100;0.00283909;0.00275662
41.3752;10.2814;-0.0253713;-0.147509;0.911829;100;0.00264278;0.00292191
41.694;10.2814;-0.0258745;-0.147648;0.910448;3.1761;0.00279279;0.00297815
42.0127;10.2814;-0.0261932;-0.148203;0.916603;100;0.00319805;0.00302912
42.3315;10.2814;-0.0263913;-0.14893;0.924717;100;0.0031599;0.00325811
42.6502;10.2814;-0.0265486;-0.149508;0.932637;100;0.00327523;0.00349394
42.969;10.2814;-0.02674;-0.149709;0.932802;100;0.00331064;0.00352495
43.2878;10.2814;-0.026995;-0.149467;0.926957;100;0.0033598;0.00327211
43.6065;10.2814;-0.0272923;-0.148889;0.92243;100;0.00336823;0.00315481
43.9253;10.2814;-0.0276088;-0.148169;0.917353;100;0.0030457;0.00302855
44.244;10.2814;-0.0279714;-0.147486;0.910045;100;0.00272722;0.00284362
44.5628;10.2814;-0.0284168;-0.14689;0.902042;100;0.00275309;0.00258612
44.8816;10.2814;-0.0289407;-0.146298;0.898851;100;0.0029032;0.00252149
45.2003;10.2814;-0.0294985;-0.145574;0.898465;100;0.00297315;0.00254257
45.5191;10.2814;-0.0300312;-0.144646;0.903124;100;0.00297357;0.00260552
45.8378;10.2814;-0.0305012;-0.14354;0.903632;100;0.00280169;0.00279342
46.1566;10.2814;-0.0309253;-0.14234;0.907383;100;0.00241712;0.00269601
46.4754;10.2814;-0.0313595;-0.141115;0.912533;100;0.00214403;0.00255508
46.7941;10.2814;-0.0318465;-0.139867;0.922165;100;0.00224047;0.00288507
47.1129;10.2814;-0.032096;-0.138264;0.920241;100;0.002341;0.00367478
47.4316;10.2814;-0.032557;-0.136949;0.926408;100;0.00241512;0.00349163
47.7504;10.2814;-0.0328208;-0.135572;0.938229;100;0.00212515;0.00248013
48.0692;10.2814;-0.0328071;-0.134216;0.943434;100;0.00179285;0.00233496
48.3879;10.2814;-0.0325395;-0.132928;0.947463;100;0.00200728;0.0025692
48.7067;10.2814;-0.0321525;-0.131653;0.940858;100;0.00258527;0.00279295
49.0254;10.2814;-0.0317711;-0.130314;0.94137;100;0.00295684;0.00300224
49.3442;10.2814;-0.0314756;-0.128832;0.940612;100;0.00275362;0.00265618
49.6629;10.2814;-0.0312271;-0.127253;0.947141;100;0.00209757;0.00273805
49.9817;10.2814;-0.0309081;-0.125778;0.949693;100;0.00163047;0.00300417
50.3005;10.2814;-0.0304162;-0.124677;0.953941;100;0.00145659;0.00345381
50.6192;10.2814;-0.0297481;-0.124139;0.957795;100;0.00158567;0.00334911
50.938;10.2814;-0.0290194;-0.124187;0.955885;100;0.0018383;0.00255905
51.2567;10.2814;-0.028418;-0.124682;0.954815;100;0.00206871;0.00229768
51.5755;10.2814;-0.0281206;-0.125413;0.957172;100;0.00220955;0.00228581
51.8943;10.2814;-0.0282211;-0.126188;0.961289;100;0.00218721;0.00216279
52.213;10.2814;-0.0287304;-0.126877;0.961076;100;0.00220919;0.0020404
52.5318;10.2814;-0.0296035;-0.127418;0.964306;100;0.00208532;0.00201038
52.8505;10.2814;-0.0307596;-0.127801;0.964373;100;0.00179296;0.0022053
53.1693;10.2814;-0.0321149;-0.128056;0.965211;100;0.00152401;0.00244575
53.4881;10.2814;-0.033577;-0.128272;0.968988;100;0.00139139;0.00217022
53.8068;10.2814;-0.0350368;-0.128584;0.970605;100;0.00151895;0.00178075
54.1256;10.2814;-0.0363851;-0.129124;0.968403;100;0.00178332;0.00175496
54.4443;10.2814;-0.0375727;-0.129956;0.964176;100;0.00218502;0.00194463
54.7631;10.2814;-0.0386346;-0.131039;0.962519;2.23566;0.00283645;0.00237343
55.0819;10.2814;-0.0396231;-0.132226;0.95863;100;0.00296417;0.00284335
55.4006;10.2814;-0.0405419;-0.133325;0.956202;1.90368;0.00304739;0.00268842
55.7194;10.2814;-0.0413293;-0.134199;0.956281;1.82521;0.00304813;0.00217464
56.0381;10.2814;-0.0418497;-0.134808;0.954943;1.88631;0.00308561;0.00188134
56.3569;10.2814;-0.0419546;-0.135195;0.957516;2.16541;0.00287579;0.00171158
56.6757;10.2814;-0.0415867;-0.135436;0.958977;100;0.00212863;0.0016626
56.9944;10.2814;-0.0408423;-0.135614;0.960155;100;0.00179082;0.0016681
57.3132;10.2814;-0.039953;-0.135787;0.969906;100;0.00165563;0.00171285
57.6319;10.2814;-0.0392117;-0.13597;0.972654;100;0.00152856;0.00173771
57.9507;10.2814;-0.0388512;-0.136157;0.974101;100;0.00146966;0.00186188
58.2694;10.2814;-0.0389246;-0.136327;0.96698;2.009;0.0015668;0.00215904
58.5882;10.2814;-0.0392854;-0.136433;0.967273;100;0.00194382;0.00232443
58.907;10.2814;-0.0397005;-0.136435;0.965394;100;0.00213407;0.00241391
59.2257;10.2814;-0.0399655;-0.136342;0.96718;100;0.00229325;0.00265917
59.5445;10.2814;-0.0399376;-0.136174;0.966556;100;0.00244415;0.00290346
59.8632;10.2814;-0.0395495;-0.135934;0.963115;100;0.00262717;0.002871
60.182;10.2814;-0.0387998;-0.135596;0.956451;100;0.00282004;0.00273866
60.5008;10.2814;-0.0376902;-0.135105;0.950814;100;0.00263398;0.0027495
60.8195;10.2814;-0.0364146;-0.134534;0.950134;100;0.00256963;0.0029146
61.1383;10.2814;-0.0351476;-0.133911;0.941868;2.30678;0.00272583;0.00325799
61.457;10.2814;-0.0339216;-0.133261;0.936004;2.41933;0.00306538;0.00450853
61.7758;10.2814;-0.0328021;-0.132643;0.926273;2.61054;0.0038071;0.00612405
62.0946;10.2814;-0.0328678;-0.132833;0.913458;100;0.00496089;0.00794543
-30.6644;9.96268;-0.0258527;-0.138519;0.948245;2.32403;0.00114142;0.00148533
-30.3456;9.96268;-0.0261897;-0.140038;0.969811;100;0.00110741;0.00135875
-30.0269;9.96268;-0.0261625;-0.140667;0.977163;100;0.00102544;0.00131977
-29.7081;9.96268;-0.0260599;-0.140903;0.978787;2.41612;0.00107214;0.00136666
-29.3893;9.96268;-0.0260048;-0.141072;0.979784;100;0.00104629;0.00139694
-29.0706;9.96268;-0.0259991;-0.141154;0.982057;100;0.00100865;0.00136803
-28.7518;9.96268;-0.0260045;-0.141168;0.983509;100;0.00107239;0.00142775
-28.4331;9.96268;-0.0259581;-0.141207;0.982912;100;0.00121005;0.00155573
-28.1143;9.96268;-0.0257931;-0.141394;0.981564;100;0.00130715;0.00161652
-27.7955;9.96268;-0.0254837;-0.141825;0.980375;100;0.00136596;0.0015689
-27.4768;9.96268;-0.0250861;-0.142518;0.979784;100;0.0014384;0.00153477
-27.158;9.96268;-0.0247452;-0.143398;0.979467;100;0.00141272;0.00143888
-26.8393;9.96268;-0.0245515;-0.144322;0.977854;100;0.00150389;0.0015522
-26.5205;9.96268;-0.0246147;-0.145208;0.974117;100;0.0017026;0.00175269
