fraction,x,y,ux,uy
0.0,-31.3019,0.0,-0.005497463572855206,-0.004312188599661071
0.0,-30.9831,0.0,-0.0049882122266962925,-0.004253218953119548
0.0,-30.6644,0.0,-0.00454019931775072,-0.004202011619135357
0.0,-30.3456,0.0,-0.0042096685363573905,-0.004155383199653291
0.0,-30.0269,0.0,-0.0040381761921774026,-0.004113942463033627
0.0,-29.7081,0.0,-0.003944240230064356,-0.004060933713144997
0.0,-29.3893,0.0,-0.004013245990030827,-0.004017141596823816
0.0,-29.0706,0.0,-0.004084880490725395,-0.003966310678599754
0.0,-28.7518,0.0,-0.004058672834905384,-0.0038960780903104265
0.0,-28.4331,0.0,-0.003906774151512173,-0.00378889676262316
0.0,-28.1143,0.0,-0.003647035641892987,-0.003627665228209051
0.0,-27.7955,0.0,-0.003320552052922267,-0.003417920503056365
0.0,-27.4768,0.0,-0.0029767088694242737,-0.0031967362340604975
0.0,-27.158,0.0,-0.0026635550348634712,-0.0030289119624043108
0.0,-26.8393,0.0,-0.0024221030237503664,-0.002985734203145586
0.0,-26.5205,0.0,-0.0022681689574908623,-0.003108264840317015
0.0,-26.2017,0.0,-0.0021787799705828927,-0.0033767916291868438
0.0,-25.883,0.0,-0.002102736063026458,-0.003709624147140858
0.0,-25.5642,0.0,-0.0019922392030809447,-0.00399792523795937
0.0,-25.2455,0.0,-0.0018349060189931641,-0.0041515694734126345
0.0,-24.9267,0.0,-0.001653994933495289,-0.004122936509202705
0.0,-24.6079,0.0,-0.0014792769886416883,-0.003916630611665132
0.0,-24.2892,0.0,-0.001312946641683424,-0.0035872404392212646
0.0,-23.9704,0.0,-0.0011259162947251597,-0.0032239127906418374
0.0,-23.6517,0.0,-0.0008821473657418656,-0.002916664026272038
0.0,-23.3329,0.0,-0.0005615196519971784,-0.002725084626650757
0.0,-23.0141,0.0,-0.00016523512175048406,-0.0026517709435524396
0.0,-22.6954,0.0,0.00027689302642916816,-0.0026139590884820853
0.0,-22.3766,0.0,0.0007185569919102781,-0.002477547530275692
0.0,-22.0579,0.0,0.0011158747195463465,-0.002142474177583939
0.0,-21.7391,0.0,0.0014366918679356614,-0.001588581242926135
0.0,-21.4204,0.0,0.0016621216356471724,-0.00089059213425839
0.0,-21.1016,0.0,0.0017995589867728513,-0.00023153917137862256
0.0,-20.7828,0.0,0.0018832713164716704,0.00015538762532154817
0.0,-20.4641,0.0,0.001959951113735307,0.00012145047693223258
0.0,-20.1453,0.0,0.0020749107082625794,-0.0003183728586180024
0.0,-19.8266,0.0,0.0022983590000744446,-0.0010128820212199421
0.0,-19.5078,0.0,0.002745552516049533,-0.0017332817156346532
0.0,-19.189,0.0,0.0035422698092505366,-0.002239557750592747
0.0,-18.8703,0.0,0.004773560329982827,-0.0023831030041575113
0.0,-18.5515,0.0,0.006426929620995342,-0.002164764627968368
0.0,-18.2328,0.0,0.008342662877488966,-0.0017062855046688697
0.0,-17.914,0.0,0.010234485193296405,-0.0011901784563175771
0.0,-17.5952,0.0,0.011814620128426039,-0.0007924949693048264
0.0,-17.2765,0.0,0.012952822458714645,-0.0006041900900293367
0.0,-16.9577,0.0,0.013742965194475978,-0.0006048986911158009
0.0,-16.639,0.0,0.014461797496392037,-0.0006967674916885222
0.0,-16.3202,0.0,0.015436135413462875,-0.0007582519634207537
0.0,-16.0014,0.0,0.016834374719546345,-0.0007016888820313143
0.0,-15.6827,0.0,0.018548907686416594,-0.000516167924944012
0.0,-15.3639,0.0,0.02027770170923259,-0.0002453057566085881
0.0,-15.0452,0.0,0.02175494482032474,7.257829575946738e-05
0.0,-14.7264,0.0,0.022935598062337196,0.0004425398486452204
0.0,-14.4077,0.0,0.02402762948208153,0.0009040756040314018
0.0,-14.0889,0.0,0.025377762711971966,0.0014926777414845482
0.0,-13.7701,0.0,0.02728559301902545,0.0021697396663004275
0.0,-13.4514,0.0,0.02985769867998289,0.002785209174530475
0.0,-13.1326,0.0,0.032959663803957505,0.003155740969605623
0.0,-12.8139,0.0,0.03630961909993679,0.003161849639107453
0.0,-12.4951,0.0,0.03963871992300426,0.0028108622451280553
0.0,-12.1763,0.0,0.04278717115095467,0.002230658367713534
0.0,-11.8576,0.0,0.045710259354699946,0.001594917514504148
0.0,-11.5388,0.0,0.0484914868645287,0.0010357535983769699
0.0,-11.2201,0.0,0.05130438789151211,0.0006125128144739057
0.0,-10.9013,0.0,0.05431378723985951,0.000330940881978261
0.0,-10.5825,0.0,0.05762232255031996,0.00020574722356318613
0.0,-10.2638,0.0,0.061277468149813996,0.00030618638794704
0.0,-9.94502,0.0,0.06522650251899847,0.0007232749328907402
0.0,-9.62626,0.0,0.06926233753983554,0.0015014333934571368
0.0,-9.3075,0.0,0.07307651959498195,0.0026081755461318237
0.0,-8.98874,0.0,0.07637303088439575,0.003815108050043873
0.0,-8.66998,0.0,0.07899812567707286,0.004842244551498891
0.0,-8.35123,0.0,0.08103651222138158,0.0054252110245813605
0.0,-8.03247,0.0,0.08302736851774109,0.005725989880569022
0.0,-7.71371,0.0,0.08520973610351441,0.0047759653984841355
0.0,-7.39495,0.0,0.08848878935882845,0.0037532241374428716
0.0,-7.07619,0.0,0.09278898559372456,0.002657657216623744
0.0,-6.75743,0.0,0.09762839847016908,0.0016863455937038438
0.0,-6.43867,0.0,0.10217548385008643,0.0007903824935541635
0.0,-6.11991,0.0,0.10573420598858112,-0.00014960073559590207
0.0,-5.80115,0.0,0.10807083912686623,-0.0013185723979687565
0.0,-5.48239,0.0,0.10961602074757758,-0.002767213451982011
0.0,-5.16363,0.0,0.11117511554025468,-0.004302358739377997
0.0,-4.84487,0.0,0.11348725114623637,-0.005541379342568875
0.0,-4.52611,0.0,0.11673678935882846,-0.0061152258480005675
0.0,-4.20736,0.0,0.12074771049543709,-0.0059439127407483125
0.0,-3.8886,0.0,0.12482899270129305,-0.005192291181197958
0.0,-3.56984,0.0,0.1282836877835935,-0.004284351487565029
0.0,-3.25108,0.0,0.12964456823991347,-0.0024731387603593794
0.0,-2.93232,0.0,0.131490477791587,-0.003876507856603938
0.0,-2.61356,0.0,0.13111234073748845,-0.0045994812759140875
0.0,-2.2948,0.0,0.12980585940050263,-0.005486631035712406
0.0,-1.97604,0.0,0.12810754507004335,-0.0060793377127773204
0.0,-1.65728,0.0,0.12674628978736566,-0.006131426439284009
0.0,-1.33852,0.0,0.1263436566490805,-0.005698350797950185
0.0,-1.01976,0.0,0.12737360991029245,-0.005247094650242263
0.0,-0.701004,0.0,0.12981387605384676,-0.005414500271746673
0.0,-0.382245,0.0,0.1332662712868568,-0.006702489016397487
0.0,-0.063486,0.0,0.1370929925682771,-0.009222854239059889
0.0,0.255273,0.0,0.14065850965015847,-0.01256593890458128
0.0,0.574032,0.0,0.1435231296223757,-0.015906282208797508
0.0,0.892792,0.0,0.14542125219530544,-0.01835190345520702
0.0,1.21155,0.0,0.14621440616878006,-0.01937671238772904
0.0,1.53031,0.0,0.145911939445979,-0.019013920974033167
0.0,1.84907,0.0,0.14472563610941228,-0.01777624788052171
0.0,2.16783,0.0,0.14306433422096246,-0.01635941521243537
0.0,2.48659,0.0,0.1414275253874495,-0.015268118166894981
0.0,2.80535,0.0,0.14028220960887333,-0.01460155667400443
0.0,3.12411,0.0,0.13975373189217968,-0.014154246526532424
0.0,3.44287,0.0,0.139523219154649,-0.013619685325624402
0.0,3.76162,0.0,0.13900138036870802,-0.012797898691755783
0.0,4.08038,0.0,0.13762150656192998,-0.011732750560265766
0.0,4.39914,0.0,0.13509637964464957,-0.010718698945740929
0.0,4.7179,0.0,0.1315425999064902,-0.010042844895807248
0.0,5.03666,0.0,0.12742145837502503,-0.009772423655107384
0.0,5.35542,0.0,0.12335888211234618,-0.009765017070730731
0.0,5.67418,0.0,0.1199026340702529,-0.009802661186105744
0.0,5.99294,0.0,0.1174273313247287,-0.009753611038056498
0.0,6.3117,0.0,0.1160592452207529,-0.0096528354987208
0.0,6.63046,0.0,0.11564722915845124,-0.00966189597791698
0.0,6.94922,0.0,0.11578106432410001,-0.00991424179802924
0.0,7.26798,0.0,0.11590649615907993,-0.010433456192825558
0.0,7.58673,0.0,0.11545956185640344,-0.011125849549382304
0.0,7.90549,0.0,0.1140556085951915,-0.011844056463437693
0.0,8.22425,0.0,0.11160594780966966,-0.012449643636811418
0.0,8.54301,0.0,0.10833721770653212,-0.012857943478861268
0.0,8.86177,0.0,0.10470358239607166,-0.013015297874799514
0.0,9.18053,0.0,0.10120938616117556,-0.012904546677743935
0.0,9.49929,0.0,0.09820711771242999,-0.012521415714156419
