fraction,x,y,ux,uy
0.0,-31.3019,0.0,-0.02354572749031556,-0.004535427172175325
0.0,-30.9831,0.0,-0.02315381494413958,-0.003978920747254664
0.0,-30.6644,0.0,-0.022645575325306786,-0.0033208524699239674
0.0,-30.3456,0.0,-0.021999630945527718,-0.0026238675643464587
0.0,-30.0269,0.0,-0.021196145277832642,-0.00201050024159333
0.0,-29.7081,0.0,-0.020146361068506972,-0.001534042990656258
0.0,-29.3893,0.0,-0.018911944719392844,-0.0013813683150080875
0.0,-29.0706,0.0,-0.01748616505512005,-0.0014531638125441556
0.0,-28.7518,0.0,-0.015899921988801562,-0.0015701844763187714
0.0,-28.4331,0.0,-0.014218519022521104,-0.0015404743587000577
0.0,-28.1143,0.0,-0.012527876054910483,-0.0012556265279264447
0.0,-27.7955,0.0,-0.010913347221974734,-0.0007610630101819932
0.0,-27.4768,0.0,-0.009439344661167,-0.00022827118614453343
0.0,-27.158,0.0,-0.008138918467945042,0.0001302980324621373
0.0,-26.8393,0.0,-0.007007793953359091,0.00015513209872162993
0.0,-26.5205,0.0,-0.005994318237425891,-0.00017747767016944505
0.0,-26.2017,0.0,-0.004991605762915333,-0.0007176562232321115
0.0,-25.883,0.0,-0.0038621165587899063,-0.0012101486398179437
0.0,-25.5642,0.0,-0.0025117889898569074,-0.0014417929951110369
0.0,-25.2455,0.0,-0.0009422741850577675,-0.0013403676973623943
0.0,-24.9267,0.0,0.0007665895632057099,-0.0009665369292706602
0.0,-24.6079,0.0,0.0025257404749295335,-0.0004668249749026791
0.0,-24.2892,0.0,0.004307220561816547,-2.649222524996357e-05
0.0,-23.9704,0.0,0.006155802906586396,0.00019692864244059125
0.0,-23.6517,0.0,0.008149909680234711,0.00012781800467937486
0.0,-23.3329,0.0,0.010316622720690352,-0.00020589635238308117
0.0,-23.0141,0.0,0.012569059755589394,-0.0006828376267259171
0.0,-22.6954,0.0,0.01473599460501159,-0.0010839091032153465
0.0,-22.3766,0.0,0.0166718175724717,-0.0011147777425752638
0.0,-22.0579,0.0,0.018331599410400565,-0.0005205777558768828
0.0,-21.7391,0.0,0.019770429467735478,0.0007782837803065143
