fraction,x,y,ux,uy
0.0,-31.6206,0.0,-0.015219664578342597,-0.007261937730519026
0.0,-31.3019,0.0,-0.015405300106020502,-0.007205861942180006
0.0,-30.9831,0.0,-0.01565474446131367,-0.007112273462112946
0.0,-30.6644,0.0,-0.015938379554556535,-0.006960814084803205
0.0,-30.3456,0.0,-0.016177772853314093,-0.006748347341296831
0.0,-30.0269,0.0,-0.01627692632584575,-0.006481984027468318
0.0,-29.7081,0.0,-0.01611855295350277,-0.00623336747162735
0.0,-29.3893,0.0,-0.015675440044557176,-0.006058875719995709
0.0,-29.0706,0.0,-0.015011036614879337,-0.006002756037401848
0.0,-28.7518,0.0,-0.014236328004481758,-0.00606749952382481
0.0,-28.4331,0.0,-0.013449652288548582,-0.0062064865557749874
0.0,-28.1143,0.0,-0.012700185762259739,-0.006359377596649781
0.0,-27.7955,0.0,-0.011994046515280419,-0.006490394889850784
0.0,-27.4768,0.0,-0.011329405300041912,-0.006609893211214774
0.0,-27.158,0.0,-0.010721452854493718,-0.006772245209026286
0.0,-26.8393,0.0,-0.010185861826920543,-0.00704693228677912
0.0,-26.5205,0.0,-0.009709666790422702,-0.00746343570315539
0.0,-26.2017,0.0,-0.00922372062498353,-0.007969342259586145
0.0,-25.883,0.0,-0.008619996340916706,-0.008444786239548424
0.0,-25.5642,0.0,-0.007820777889222096,-0.008757536716837207
0.0,-25.2455,0.0,-0.006841890942979357,-0.008810392085222331
0.0,-24.9267,0.0,-0.005793241044937426,-0.00857230726535226
0.0,-24.6079,0.0,-0.0048181517551044864,-0.008100688089599309
0.0,-24.2892,0.0,-0.0040128700486856145,-0.007530414789662178
0.0,-23.9704,0.0,-0.0033726390367731845,-0.007015400202080595
0.0,-23.6517,0.0,-0.0027730781980449676,-0.006666284370298069
0.0,-23.3329,0.0,-0.0020242836683881356,-0.0065228036184568645
0.0,-23.0141,0.0,-0.0009755047532961227,-0.006512441390716016
0.0,-22.6954,0.0,0.0004047070562600193,-0.006433488135401966
0.0,-22.3766,0.0,0.0019888056672474354,-0.006052930364322391
0.0,-22.0579,0.0,0.003528847027297682,-0.005261747295494173
0.0,-21.7391,0.0,0.00478240932744435,-0.004151520404816959
0.0,-21.4204,0.0,0.005635889355227187,-0.0030151900977634753
0.0,-21.1016,0.0,0.0061643095712651695,-0.0022609611797226245
0.0,-20.7828,0.0,0.0066048887168761086,-0.0022117497587987155
0.0,-20.4641,0.0,0.007263352465139685,-0.002915099005188149
0.0,-20.1453,0.0,0.008402487979516099,-0.004126360265049838
0.0,-19.8266,0.0,0.010154547705553466,-0.005435936533626579
0.0,-19.5078,0.0,0.012518314870193389,-0.006418417535186379
0.0,-19.189,0.0,0.015383214567268417,-0.00676273493329429
0.0,-18.8703,0.0,0.018555928417489966,-0.006373721043167964
0.0,-18.5515,0.0,0.021805069112585992,-0.005388181479962178
0.0,-18.2328,0.0,0.024910882166343302,-0.00410414556365179
0.0,-17.914,0.0,0.027679733222878793,-0.002880287838374872
0.0,-17.5952,0.0,0.029984513454577567,-0.002044682558646124
0.0,-17.2765,0.0,0.0318187483897072,-0.0018237440224237516
0.0,-16.9577,0.0,0.033367334236560686,-0.0023069376566073408
0.0,-16.639,0.0,0.03494628718894969,-0.003397052810134083
0.0,-16.3202,0.0,0.03682747428000419,-0.004762046227100141
0.0,-16.0014,0.0,0.03911931163112987,-0.0059284543764594674
0.0,-15.6827,0.0,0.04173204110921801,-0.006455311396877414
0.0,-15.3639,0.0,0.04442678145558648,-0.006099570978103093
0.0,-15.0452,0.0,0.04702096811220584,-0.004925639400245478
0.0,-14.7264,0.0,0.0495349710217412,-0.003254294057873753
0.0,-14.4077,0.0,0.05221899426552295,-0.0015296947627327251
0.0,-14.0889,0.0,0.055502926396024124,-0.00013598768026166347
0.0,-13.7701,0.0,0.05985778558861745,0.0007297839469373081
0.0,-13.4514,0.0,0.06553546098832409,0.0010988018976887854
0.0,-13.1326,0.0,0.07239511525731995,0.0011963258522274523
0.0,-12.8139,0.0,0.07993029398179742,0.0012960412362733203
0.0,-12.4951,0.0,0.08753205258924616,0.001575585400952068
0.0,-12.1763,0.0,0.09469711973468654,0.002075102688255195
0.0,-11.8576,0.0,0.10116142392832755,0.0026984680634542482
0.0,-11.5388,0.0,0.10692783825288901,0.003286781065510976
0.0,-11.2201,0.0,0.11219923506703187,0.0037246736934164635
0.0,-10.9013,0.0,0.11722572305355959,0.003917354833890076
0.0,-10.5825,0.0,0.12223364721941792,0.003783213401433937
0.0,-10.2638,0.0,0.1274234619784144,0.0032530006106968653
0.0,-9.94502,0.0,0.13296329497188783,0.0022527290943026514
0.0,-9.62626,0.0,0.13893140148251593,0.0007797338006825478
0.0,-9.3075,0.0,0.14531574576540307,-0.0010222259652595258
0.0,-8.98874,0.0,0.1520512738411771,-0.0028772469910633624
0.0,-8.66998,0.0,0.15899058599946095,-0.0044698388284024415
0.0,-8.35123,0.0,0.16592308195063163,-0.00559670752686661
0.0,-8.03247,0.0,0.17276010597757607,-0.006198413694664957
0.0,-7.71371,0.0,0.17962962016322373,-0.006380355580755631
0.0,-7.39495,0.0,0.18670844143874615,-0.006317143256954688
0.0,-7.07619,0.0,0.19397844216280452,-0.006138549891689165
0.0,-6.75743,0.0,0.2011571868801269,-0.00593963975336514
0.0,-6.43867,0.0,0.2077695136525956,-0.005785679585488991
0.0,-6.11991,0.0,0.21332591481108912,-0.00570429863562975
0.0,-5.80115,0.0,0.21755851799694623,-0.0057190864699420635
0.0,-5.48239,0.0,0.22059930425163163,-0.005818317777375772
0.0,-5.16363,0.0,0.22297788992707016,-0.00593759577039118
0.0,-4.84487,0.0,0.22538763681656782,-0.005948289015942362
0.0,-4.52611,0.0,0.2283693078719238,-0.005755593577510545
0.0,-4.20736,0.0,0.23212343116891196,-0.005419371307505764
0.0,-3.8886,0.0,0.23639540859008432,-0.005183633146614231
0.0,-3.56984,0.0,0.24058320583866227,-0.005362247879007501
0.0,-3.25108,0.0,0.24395424230761617,-0.006105380352338408
0.0,-2.93232,0.0,0.24594149903841087,-0.007172340855640592
0.0,-2.61356,0.0,0.24638024665196684,-0.00796466753650399
0.0,-2.2948,0.0,0.24558531958987484,-0.007820237558978663
0.0,-1.97604,0.0,0.24429244505903835,-0.0064051762932190994
0.0,-1.65728,0.0,0.24355028022468705,-0.003930204073471754
0.0,-1.33852,0.0,0.2444059935414645,-0.0013252809878032882
0.0,-1.01976,0.0,0.24759317140886775,-5.76885712174598e-05
0.0,-0.701004,0.0,0.25336370659221014,-0.0015443077070655554
0.0,-0.382245,0.0,0.26124292369178514,-0.0063979788732263275
0.0,-0.063486,0.0,0.27003797885324266,-0.013954493097272824
0.0,0.255273,0.0,0.27827026237419955,-0.02235772295508383
0.0,0.574032,0.0,0.2845906933521051,-0.029214815942006832
0.0,0.892792,0.0,0.28823492243566295,-0.03279182073848618
0.0,1.21155,0.0,0.2891671881211907,-0.03279679530031791
0.0,1.53031,0.0,0.28812697029755724,-0.030435333617816883
0.0,1.84907,0.0,0.28603262410852653,-0.027503471752105255
0.0,2.16783,0.0,0.2833201567946829,-0.025078476288576117
0.0,2.48659,0.0,0.28000017226594215,-0.023210627939165816
0.0,2.80535,0.0,0.27519444532507015,-0.020646535249269883
0.0,3.12411,0.0,0.26944977789000646,-0.01705671106571793
0.0,3.44287,0.0,0.262146419583977,-0.01265342959571616
0.0,3.76162,0.0,0.2530496127896233,-0.007439551964729972
0.0,4.08038,0.0,0.24318059007777976,-0.003266553729073444
0.0,4.39914,0.0,0.2332440217797437,-0.0010032797641821717
0.0,4.7179,0.0,0.2239255227993234,-0.0004945717330313449
0.0,5.03666,0.0,0.21586512815735595,-0.0008758165227595038
0.0,5.35542,0.0,0.20956312960547283,-0.0010569547693584994
0.0,5.67418,0.0,0.2054267634678163,-0.0007239433026319329
0.0,5.99294,0.0,0.203669085171876,-0.0003301071440066656
0.0,6.3117,0.0,0.20389262351748402,-0.0005213441671100289
0.0,6.63046,0.0,0.20503512539413812,-0.001627848150937296
0.0,6.94922,0.0,0.20577213711208908,-0.0034546947848183894
0.0,7.26798,0.0,0.2048988227816298,-0.00538943365056892
0.0,7.58673,0.0,0.20174825534066815,-0.006862822216343418
0.0,7.90549,0.0,0.19651012625121247,-0.007672937139351034
0.0,8.22425,0.0,0.19008445447179811,-0.008036594468591826
0.0,8.54301,0.0,0.18358064043686,-0.008321800628986457
0.0,8.86177,0.0,0.17791233769133588,-0.008873766284899328
0.0,9.18053,0.0,0.1735343799527574,-0.009892967540896053
0.0,9.49929,0.0,0.17034269138698288,-0.011320930471990008
0.0,9.81805,0.0,0.1677890699666487,-0.012868641978621354
0.0,10.1368,0.0,0.1653026615675708,-0.014199453275438909
0.0,10.4556,0.0,0.1625537418790791,-0.015022197605634731
0.0,10.7743,0.0,0.15941875142485476,-0.015114269676178252
0.0,11.0931,0.0,0.1558700753010897,-0.014384257913930434
0.0,11.4118,0.0,0.15194031452146575,-0.012941696128028365
0.0,11.7306,0.0,0.1476617586654391,-0.011049447184563927
0.0,12.0494,0.0,0.1430589686574457,-0.009039570401742535
0.0,12.3681,0.0,0.13816066880815525,-0.007252810233866386
0.0,12.6869,0.0,0.13306469355915815,-0.005954932799392419
0.0,13.0056,0.0,0.12797956953811157,-0.00529829880553876
0.0,13.3244,0.0,0.12312916982773492,-0.005347095053736455
0.0,13.6432,0.0,0.11866949515208679,-0.006045061284504045
0.0,13.9619,0.0,0.11464634638003719,-0.007189203751347314
0.0,14.2807,0.0,0.11097097879426379,-0.008482895958119331
0.0,14.5994,0.0,0.10745733841539433,-0.009647147008757066
0.0,14.9182,0.0,0.10393629832614806,-0.01049069402386685
0.0,15.237,0.0,0.10033936764376387,-0.01089746792965392
0.0,15.5557,0.0,0.09669423710619127,-0.010837208407532568
0.0,15.8745,0.0,0.09307661568585714,-0.010367733185138658
0.0,16.1932,0.0,0.08957955808619245,-0.009606179830815551
0.0,16.512,0.0,0.08631522841748997,-0.008701798459822814
0.0,16.8308,0.0,0.08338277255556545,-0.007838211763298696
0.0,17.1495,0.0,0.08082475432108845,-0.0072103278447998185
0.0,17.4683,0.0,0.07860406430719716,-0.006955558671995805
0.0,17.787,0.0,0.07659224737602538,-0.007089776675953631
0.0,18.1058,0.0,0.074614557362134,-0.007482925619418119
0.0,18.4245,0.0,0.07250983015523021,-0.007888229424426772
0.0,18.7433,0.0,0.07018532031393329,-0.008047770073720218
0.0,19.0621,0.0,0.06765621018301299,-0.007833012994198021
0.0,19.3808,0.0,0.06502493666585832,-0.007302941774830926
0.0,19.6996,0.0,0.06238559093485419,-0.006629989454894975
0.0,20.0183,0.0,0.05977086372795041,-0.005992593227402563
0.0,20.3371,0.0,0.057132863727950414,-0.005494917926704982
0.0,20.6559,0.0,0.054373481527992325,-0.005113135608538394
0.0,20.9746,0.0,0.051435858850155586,-0.004719608704559586
0.0,21.2934,0.0,0.04836092501441529,-0.004207875217546835
0.0,21.6121,0.0,0.045288849384189526,-0.003597359662086092
0.0,21.9309,0.0,0.042395301250490965,-0.0030279971314202715
0.0,22.2497,0.0,0.039831417082273494,-0.0026796029504909924
0.0,22.5684,0.0,0.037685004173327916,-0.0026711221262439443
0.0,22.8872,0.0,0.035966496951942976,-0.002982972965561949
0.0,23.2059,0.0,0.03464341511401409,-0.003477459404963779
0.0,23.5247,0.0,0.03366274370993049,-0.003997774223064487
0.0,23.8435,0.0,0.03294467683491405,-0.004431213410939457
0.0,24.1622,0.0,0.03238509231796887,-0.004711896302454922
0.0,24.481,0.0,0.03184366652668096,-0.0048046022604394546
0.0,24.7997,0.0,0.031139518202368034,-0.004670230922863833
0.0,25.1185,0.0,0.03009251918354874,-0.004216445965585791
0.0,25.4372,0.0,0.028587650425980295,-0.003303811354086438
0.0,25.756,0.0,0.026604063420633307,-0.0018101076096878768
0.0,26.0748,0.0,0.024200009151637513,0.00025272267666029543
0.0,26.3935,0.0,0.021530538385904928,0.0026492766678284647
0.0,26.7123,0.0,0.01879335112343555,0.004966458675666366
0.0,27.031,0.0,0.016144985729037126,0.006785985776157396
0.0,27.3498,0.0,0.013626822217190528,0.007843598822510942
0.0,27.6686,0.0,0.011156014856891794,0.008118779001003266
0.0,27.9873,0.0,0.00857533746822046,0.007815035211655334
