x,ux
-10.041040761844044,0.1414246618415001
-10.001195361995457,0.1406461178795481
-9.961349962146867,0.139662632928356
-9.92150456229828,0.1390661637357812
-9.881659162449695,0.1394530749956787
-9.841813762601108,0.1401315661833909
-9.80196836275252,0.1426575852367879
-9.762122962903932,0.1457873883931438
-9.722277563055345,0.1483742352013318
-9.682432163206755,0.1498890866426807
-9.64258676335817,0.1507881366282971
-9.602741363509582,0.151691794057467
-9.562895963660996,0.1520165855784019
-9.523050563812408,0.1525545069882536
-9.48320516396382,0.1522828103168464
-9.443359764115232,0.1515948287454022
-9.403514364266645,0.150946813184329
-9.363668964418055,0.1498958410599314
-9.32382356456947,0.1484963182056763
-9.283978164720882,0.1471493772072336
-9.244132764872296,0.145396183185852
-9.204287365023708,0.1437307110897772
-9.16444196517512,0.1410193493070391
-9.124596565326533,0.1371778813693853
-9.084751165477943,0.1328590252802786
-9.044905765629355,0.1291958701580902
-9.00506036578077,0.1269497651754278
-8.965214965932182,0.1252921684828703
-8.925369566083596,0.1240151561277223
-8.885524166235008,0.1235599122049775
-8.84567876638642,0.1233637491081983
-8.805833366537833,0.1230938004153765
-8.765987966689245,0.1232963759335962
-8.726142566840657,0.1236281878685231
-8.68629716699207,0.1242541921992589
-8.646451767143482,0.1251042512850694
-8.606606367294896,0.1255784379757438
-8.566760967446308,0.1258719463799324
-8.52691556759772,0.1259139833649316
-8.487070167749133,0.1261709172172
-8.447224767900545,0.1261709172172
-8.407379368051958,0.1261680862518826
-8.36753396820337,0.1261680862518826
-8.327688568354784,0.1272362911651589
-8.287843168506196,0.1280046987512931
-8.247997768657608,0.1297292981229916
-8.20815236880902,0.1310140718830535
-8.168306968960433,0.1315929662909394
-8.128461569111845,0.1315136517626325
-8.088616169263258,0.1309614520277066
-8.04877076941467,0.1299441569907264
-8.008925369566084,0.1283553584553133
-7.969079969717495,0.1261291557288257
-7.929234569868909,0.1234300772956027
-7.889389170020321,0.1204823679083913
-7.849543770171733,0.1177399890056482
-7.8096983703231455,0.1157029954611331
-7.769852970474559,0.114736144806152
-7.730007570625971,0.1146065331440421
-7.690162170777383,0.1146135630579176
-7.650316770928796,0.114736144806152
-7.610471371080209,0.1150519256874774
-7.570625971231621,0.1160048827626707
-7.530780571383033,0.1178296774068634
-7.490935171534446,0.1205786112293012
-7.451089771685859,0.1238388857872342
-7.411244371837271,0.1270842550277743
-7.371398971988683,0.129826766928888
-7.331553572140096,0.1320753988805922
-7.291708172291509,0.1333522497377187
-7.251862772442921,0.1338329533485533
-7.212017372594333,0.1335821849207515
-7.172171972745746,0.1326938413039699
-7.132326572897159,0.1317036494349452
-7.092481173048571,0.1305556929987156
-7.052635773199984,0.1295566472381611
-7.012790373351396,0.1272712887363989
-6.972944973502809,0.1255367049870203
-6.933099573654221,0.1215299295745708
-6.893254173805634,0.1164334605121064
-6.853408773957046,0.1122747392111667
-6.813563374108459,0.1094970634908497
-6.773717974259871,0.106479909954408
-6.733872574411284,0.1049881052307105
-6.694027174562696,0.1040005923288654
-6.654181774714109,0.1034173232245745
-6.6143363748655215,0.1032522674966947
-6.574490975016934,0.1029210730542029
-6.534645575168346,0.1029036550175936
-6.494800175319759,0.1024959627622869
-6.454954775471172,0.1022125242347308
-6.415109375622584,0.1015097228448462
-6.375263975773996,0.0997967703304604
-6.335418575925409,0.0956640454610349
-6.295573176076822,0.0909484457324884
-6.255727776228234,0.0866130835955996
-6.215882376379646,0.082850255694516
-6.176036976531059,0.0801090072779231
-6.136191576682472,0.0779628600706644
-6.096346176833884,0.0746251970858276
-6.056500776985296,0.0706340964813439
-6.0166553771367095,0.0664942728238865
-5.976809977288122,0.0623645047932363
-5.936964577439534,0.0582727576717868
-5.897119177590946,0.0545435629211588
-5.85727377774236,0.0519219370390541
-5.817428377893772,0.0505946584247249
-5.777582978045184,0.0501222968991902
-5.7377375781965965,0.049916924852731
-5.69789217834801,0.049916924852731
-5.658046778499422,0.0503262570254469
-5.618201378650834,0.0508269757035743
-5.578355978802247,0.052354377678665
