x,ux
-34.86472486751404,0.0098389154249471
-34.824879467665454,0.0098399509122612
-34.785034067816866,0.0098421691350854
-34.74518866796828,0.0098456057179834
-34.70534326811969,0.0098502796607223
-34.6654978682711,0.0098562147130111
-34.625652468422516,0.0098634274996463
-34.58580706857393,0.0098719346454241
-34.54596166872535,0.009881748025199
-34.50611626887676,0.0098928842637675
-34.46627086902817,0.0099053504860421
-34.426425469179584,0.0099191704417319
-34.386580069330996,0.0099343465058079
-34.34673466948241,0.0099508881781536
-34.30688926963382,0.0099687930837982
-34.26704386978523,0.0099880707226252
-34.227198469936646,0.0100087448443437
-34.18735307008806,0.0100308130739829
-34.14750767023947,0.0100542255371536
-34.10766227039088,0.0100790012336232
-34.067816870542295,0.0101053420359184
-34.02797147069371,0.0101330603213379
-33.98812607084512,0.0101621370901145
-33.94828067099653,0.0101928145892803
-33.908435271147944,0.0102248719465412
-33.868589871299356,0.0102583067869264
-33.82874447145077,0.0102931713597958
-33.78889907160218,0.0103294537902948
-33.74905367175359,0.010367139828598
-33.709208271905005,0.0104062389745891
-33.66936287205642,0.010446751228268
-33.62951747220783,0.0104886718396929
-33.58967207235924,0.0105320031838347
-33.549826672510655,0.0105767405107516
-33.50998127266207,0.0106228814454727
-33.47013587281348,0.010670428362969
-33.43029047296489,0.0107193741383276
-33.390445073116304,0.0107697211465196
-33.350599673267716,0.0108214622626321
-33.310754273419136,0.0108745998616362
-33.27090887357055,0.0109291291935899
-33.23106347372196,0.0109850478835224
-33.19121807387337,0.0110423535564628
-33.151372674024785,0.0111010414624693
-33.1115272741762,0.0111611116015419
-33.07168187432761,0.0112225592237387
-33.03183647447902,0.0112853819540889
-32.991991074630434,0.0113495774176215
-32.952145674781846,0.0114151432393657
-32.91230027493326,0.0114820746693797
-32.87245487508467,0.0115503693326925
-32.83260947523608,0.0116200224793623
-32.792764075387495,0.0116910341093892
-32.75291867553891,0.0117633994728313
-32.71307327569032,0.0118371161947177
-32.67322787584173,0.0119121795251066
-32.633382475993145,0.011988589463998
-32.59353707614456,0.0120663412614502
-32.55369167629597,0.0121454325424922
-32.51384627644738,0.0122258585571821
-32.474000876598794,0.0123076193055201
-32.434155476750206,0.0123907124125351
-32.39431007690162,0.0124751307533145
-32.35446467705303,0.0125608767028293
-32.31461927720444,0.0126479455111374
-32.274773877355855,0.0127363348032682
-32.23492847750727,0.0128260422042506
-32.19508307765868,0.0129170653391138
-32.15523767781009,0.0130094065828287
-32.115392277961504,0.0131030588104825
-32.07554687811292,0.0131980220220753
-32.035701478264336,0.0132942985925779
-31.995856078415745,0.0133918861470195
-31.956010678567157,0.0134907823104292
-31.91616527871857,0.0135909918327487
-31.87631987886998,0.0136925147139781
-31.83647447902139,0.0137953533290882
-31.796629079172806,0.0138995148029918
-31.75678367932422,0.0140050015106598
-31.71693827947563,0.0141118229519758
