x;y;x-displacement;y-displacement;Correlation value;Peak ratio;Uncertainty Vx;Uncertainty Vy
46.4754;10.919;0.019443;-0.101818;0.876832;100;0.0048586;0.00383023
46.7941;10.919;0.018656;-0.102735;0.876289;100;0.00567001;0.00424906
47.1129;10.919;0.0178812;-0.103486;0.876589;100;0.00599814;0.00465836
47.4316;10.919;0.0171823;-0.104239;0.882368;3.12664;0.00550698;0.00399483
47.7504;10.919;0.0165042;-0.105082;0.894768;100;0.00488155;0.00328415
48.0692;10.919;0.015682;-0.106022;0.905425;100;0.00474987;0.0032782
48.3879;10.919;0.0145286;-0.107005;0.911209;100;0.00429166;0.00379574
48.7067;10.919;0.0129667;-0.107853;0.913055;100;0.00446075;0.0047211
49.0254;10.919;0.0111415;-0.10828;0.906256;100;0.00475356;0.00511905
49.3442;10.919;0.00943471;-0.108024;0.899104;100;0.00487398;0.00461293
49.6629;10.919;0.0101816;-0.104306;0.894793;100;0.00439666;0.00402767
49.9817;10.919;0.0103987;-0.102548;0.899437;100;0.00392707;0.00396781
50.3005;10.919;0.0113471;-0.100401;0.905362;100;0.00360883;0.0044295
50.6192;10.919;0.0128038;-0.0981608;0.910266;100;0.00336058;0.00496597
50.938;10.919;0.0144195;-0.0960194;0.913139;100;0.00339343;0.00428933
51.2567;10.919;0.0158995;-0.0939191;0.913314;100;0.00357155;0.00322798
51.5755;10.919;0.016961;-0.0918518;0.912306;100;0.00371146;0.00330579
51.8943;10.919;0.017558;-0.0897404;0.91067;100;0.00383424;0.00389392
52.213;10.919;0.017732;-0.0876632;0.910748;100;0.00431896;0.00454129
52.5318;10.919;0.0175397;-0.0859046;0.911008;2.13776;0.00547414;0.00551085
52.8505;10.919;0.01706;-0.0848142;0.912186;2.01726;0.00564856;0.00599177
53.1693;10.919;0.0164301;-0.0846246;0.914967;2.06056;0.00491245;0.00581927
53.4881;10.919;0.0158382;-0.0853028;0.916774;2.17624;0.00423671;0.00554009
53.8068;10.919;0.0154502;-0.0866248;0.923913;2.2859;0.00378408;0.00480485
54.1256;10.919;0.0153003;-0.0882929;0.929512;2.39182;0.00351105;0.00445502
54.4443;10.919;0.0152085;-0.0900613;0.923475;2.426;0.00338394;0.00448766
54.7631;10.919;0.0148288;-0.091841;0.915209;2.40836;0.00391876;0.00462074
55.0819;10.919;0.0138525;-0.0936288;0.906544;2.24961;0.00532272;0.00507463
55.4006;10.919;0.012225;-0.0953687;0.898649;2.14533;0.00601189;0.00518845
55.7194;10.919;0.0102095;-0.0969064;0.897097;1.98269;0.00604242;0.00502249
56.0381;10.919;0.00825567;-0.0980668;0.896296;1.93981;0.00665726;0.005118
56.3569;10.919;0.00683932;-0.0987448;0.890804;2.05927;0.00806516;0.00553931
56.6757;10.919;0.00624983;-0.0989544;0.897693;2.1024;0.00722832;0.00533083
56.9944;10.919;0.00647667;-0.098883;0.908871;2.17651;0.00536072;0.00502924
57.3132;10.919;0.00726361;-0.0988195;0.922999;2.08112;0.00407384;0.00466796
57.6319;10.919;0.00826942;-0.0989728;0.933639;1.97542;0.00337141;0.00405775
57.9507;10.919;0.00922974;-0.0993405;0.93607;100;0.00310017;0.00382648
58.2694;10.919;0.0100282;-0.0996703;0.936337;100;0.00311973;0.00382641
58.5882;10.919;0.0106742;-0.0995689;0.926743;100;0.00358584;0.00455791
58.907;10.919;0.0112264;-0.0986562;0.922029;100;0.00454566;0.00562424
59.2257;10.919;0.0116585;-0.0967659;0.913393;100;0.00517405;0.00569031
59.5445;10.919;0.0118774;-0.0940436;0.911065;100;0.005322;0.00558537
59.8632;10.919;0.0118719;-0.0908547;0.908434;100;0.00545805;0.00528594
60.182;10.919;0.0118243;-0.0876401;0.901827;100;0.00592388;0.00489701
60.5008;10.919;0.0120271;-0.0847663;0.885223;100;0.00658572;0.00494403
60.8195;10.919;0.0126168;-0.0824964;0.853156;100;0.00743271;0.00565363
61.1383;10.919;0.0134925;-0.0809343;0.811311;100;0.00855999;0.00633401
61.457;10.919;0.0147047;-0.0798868;0.774784;2.41723;0.00869793;0.00849911
61.7758;10.919;0.0160848;-0.079203;0.745838;2.50319;0.00849702;0.0109295
62.0946;10.919;0.0194159;-0.0808017;0.72043;100;0.00817457;0.0154927
-30.3456;10.6002;0.00297998;-0.106687;0.936811;100;0.00174211;0.00266672
-30.0269;10.6002;0.00324201;-0.109695;0.963158;100;0.00176255;0.00254818
-29.7081;10.6002;0.00360067;-0.112781;0.964881;100;0.00179327;0.00239887
-29.3893;10.6002;0.00430944;-0.113162;0.970224;100;0.00190016;0.00251324
-29.0706;10.6002;0.0052344;-0.112565;0.971162;100;0.00201183;0.00270445
-28.7518;10.6002;0.00599775;-0.113526;0.970247;100;0.0021363;0.0029064
-28.4331;10.6002;0.0067973;-0.114959;0.965541;100;0.00244045;0.00337024
-28.1143;10.6002;0.0077679;-0.116831;0.955679;100;0.00298116;0.00383341
-27.7955;10.6002;0.00908218;-0.119038;0.941207;100;0.00376198;0.0049407
-27.4768;10.6002;0.0116192;-0.118902;0.917907;100;0.00498132;0.0065393
-27.158;10.6002;0.0157006;-0.118108;0.883927;100;0.00701577;0.00867348
-26.8393;10.6002;0.022165;-0.11577;0.841115;100;0.0100011;0.0112125
-26.5205;10.6002;0.0248073;-0.11632;0.796728;100;0.0133765;0.0147116
-26.2017;10.6002;0.0264127;-0.116694;0.760011;100;0.0163182;0.0163086
-25.883;10.6002;0.0269377;-0.117407;0.735662;100;0.0169276;0.0162983
-25.5642;10.6002;0.026744;-0.119044;0.729473;100;0.0142965;0.0161211
-24.9267;10.6002;0.0266706;-0.124845;0.753788;100;0.0108331;0.0172444
-24.6079;10.6002;0.0282286;-0.127671;0.757479;100;0.0131385;0.0195829
-24.2892;10.6002;0.0315018;-0.129993;0.743984;100;0.0156669;0.0237343
-23.9704;10.6002;0.0326338;-0.135637;0.70431;100;0.0175466;0.0273381
-23.6517;10.6002;0.0359132;-0.13622;0.642723;100;0.0218435;0.0288292
-23.3329;10.6002;0.0444179;-0.13384;0.579286;100;0.0290335;0.0266125
-23.0141;10.6002;0.048548;-0.135799;0.462988;100;0.0375588;0.0210909
35.3188;10.6002;0.0540999;-0.128189;0.584705;100;0.010183;0.0111581
35.6375;10.6002;0.0573955;-0.126858;0.664823;100;0.0100593;0.0103946
35.9563;10.6002;0.06127;-0.125157;0.720759;100;0.0114798;0.009183
36.2751;10.6002;0.0649497;-0.12321;0.734732;2.03973;0.0132044;0.00858534
36.9126;10.6002;0.0674874;-0.119456;0.764287;100;0.012271;0.00845758
37.2313;10.6002;0.0648933;-0.118266;0.77155;2.18325;0.00976461;0.00818985
37.5501;10.6002;0.0603782;-0.117742;0.784463;100;0.00791634;0.00757227
37.8689;10.6002;0.0551645;-0.117857;0.812891;100;0.00732923;0.00657783
38.1876;10.6002;0.0506181;-0.118513;0.839407;100;0.00747002;0.00600706
38.5064;10.6002;0.0471587;-0.119606;0.861686;100;0.00712927;0.00638586
38.8251;10.6002;0.0454251;-0.121106;0.865932;100;0.00606692;0.00627939
39.1439;10.6002;0.0452148;-0.122941;0.847488;100;0.00557034;0.00695154
39.4627;10.6002;0.0459847;-0.124942;0.828795;100;0.00584168;0.00820541
39.7814;10.6002;0.0467196;-0.123584;0.822012;100;0.00524585;0.00848909
40.1002;10.6002;0.0468949;-0.124457;0.827444;100;0.00460646;0.00776896
40.4189;10.6002;0.0462481;-0.124439;0.841888;100;0.00454929;0.00669389
40.7377;10.6002;0.0446953;-0.123365;0.859583;100;0.00490151;0.00603904
41.0565;10.6002;0.0423535;-0.121343;0.874788;100;0.00541626;0.00578741
41.3752;10.6002;0.0394753;-0.118714;0.879971;100;0.00612514;0.00571368
41.694;10.6002;0.0364985;-0.115936;0.874186;100;0.00641859;0.00564179
42.0127;10.6002;0.0336829;-0.113349;0.873243;100;0.0063959;0.0055143
42.3315;10.6002;0.0311148;-0.111046;0.89214;100;0.00676527;0.0055525
42.6502;10.6002;0.0287905;-0.108867;0.907452;100;0.00655887;0.00601258
42.969;10.6002;0.0267211;-0.106578;0.915595;100;0.00657394;0.00601701
43.2878;10.6002;0.0249429;-0.104081;0.922118;100;0.00626149;0.00548275
43.6065;10.6002;0.0235338;-0.101496;0.922889;100;0.00607711;0.00476179
43.9253;10.6002;0.022585;-0.0991414;0.923859;100;0.00585325;0.00452777
44.244;10.6002;0.0220948;-0.0974078;0.925671;100;0.00579895;0.00455606
44.5628;10.6002;0.021913;-0.0965933;0.922659;100;0.00544833;0.00459166
44.8816;10.6002;0.0218559;-0.0967658;0.919342;100;0.00474512;0.00432566
45.2003;10.6002;0.0217561;-0.0977247;0.918144;100;0.00406968;0.00432176
45.5191;10.6002;0.0214972;-0.0990928;0.91613;100;0.00397898;0.00398271
45.8378;10.6002;0.0210084;-0.100488;0.921527;100;0.00399069;0.00354585
46.1566;10.6002;0.0202777;-0.101649;0.920433;100;0.00389438;0.00367917
46.4754;10.6002;0.0193621;-0.102491;0.914105;100;0.00398938;0.00413925
46.7941;10.6002;0.0184028;-0.103073;0.904498;2.80276;0.00440621;0.00425895
47.1129;10.6002;0.0175622;-0.103542;0.903338;100;0.00473031;0.00442944
47.4316;10.6002;0.0169169;-0.104032;0.907379;3.00318;0.00474058;0.0041067
47.7504;10.6002;0.0163652;-0.104606;0.919876;100;0.00438664;0.00350845
48.0692;10.6002;0.0156602;-0.105278;0.930408;100;0.0039861;0.00349506
48.3879;10.6002;0.0145411;-0.106041;0.931163;100;0.00399113;0.00401177
48.7067;10.6002;0.0128934;-0.106798;0.925836;100;0.00436368;0.0047352
49.0254;10.6002;0.0108622;-0.107343;0.911867;100;0.0046419;0.00521241
49.3442;10.6002;0.00884856;-0.107458;0.904512;100;0.00490404;0.00507265
49.6629;10.6002;0.00867545;-0.105288;0.9061;100;0.00432856;0.00471347
49.9817;10.6002;0.00837505;-0.104132;0.919149;100;0.00335109;0.00424418
50.3005;10.6002;0.00888935;-0.102546;0.930974;100;0.00279233;0.00434094
50.6192;10.6002;0.0100419;-0.100738;0.941171;100;0.00255804;0.00485932
50.938;10.6002;0.0115257;-0.0988625;0.94617;100;0.00275749;0.0046831
51.2567;10.6002;0.0130539;-0.0969026;0.947309;100;0.00310544;0.00354859
51.5755;10.6002;0.0143618;-0.0948744;0.948063;100;0.00341807;0.00347153
51.8943;10.6002;0.0153581;-0.0927733;0.946639;100;0.00372521;0.00396163
52.213;10.6002;0.0160262;-0.0907161;0.94728;100;0.0040616;0.00422649
52.5318;10.6002;0.0163758;-0.0889682;0.94554;100;0.00480549;0.00471717
52.8505;10.6002;0.0164521;-0.0878294;0.94681;100;0.00485928;0.00544763
53.1693;10.6002;0.0163601;-0.0874812;0.950712;100;0.00439492;0.00551616
53.4881;10.6002;0.0162432;-0.0878807;0.954788;100;0.00381923;0.00520284
53.8068;10.6002;0.0162135;-0.0888351;0.959301;100;0.00347774;0.00442143
54.1256;10.6002;0.0162728;-0.0901054;0.959983;100;0.00337224;0.00391571
54.4443;10.6002;0.0162596;-0.0915034;0.955129;100;0.00322956;0.00382837
54.7631;10.6002;0.015894;-0.0929716;0.948627;2.62305;0.00349563;0.00414338
55.0819;10.6002;0.0149445;-0.0945149;0.944171;2.20203;0.00414163;0.00489986
55.4006;10.6002;0.0134006;-0.0960767;0.939014;1.94519;0.00456158;0.00537934
55.7194;10.6002;0.0115089;-0.0975039;0.93635;1.84484;0.00474485;0.00498468
56.0381;10.6002;0.00965306;-0.0986309;0.935533;1.81534;0.0051149;0.00461744
56.3569;10.6002;0.00822582;-0.099359;0.933294;1.93146;0.00592014;0.00456674
56.6757;10.6002;0.00746762;-0.0996978;0.937483;2.18349;0.00541797;0.00452138
56.9944;10.6002;0.00738052;-0.0998113;0.942479;100;0.0043135;0.0045207
57.3132;10.6002;0.00776813;-0.0999564;0.949749;100;0.00365763;0.00424956
57.6319;10.6002;0.00836378;-0.100316;0.959572;100;0.0032566;0.00407947
57.9507;10.6002;0.00896646;-0.100882;0.958417;100;0.00291052;0.00382416
58.2694;10.6002;0.00949889;-0.101421;0.958778;100;0.00272632;0.00379263
58.5882;10.6002;0.00998805;-0.101564;0.949674;100;0.0030073;0.00433827
58.907;10.6002;0.0105005;-0.100941;0.945537;100;0.0038797;0.005412
59.2257;10.6002;0.0110226;-0.0993605;0.937951;100;0.00471185;0.00553334
59.5445;10.6002;0.0114557;-0.0969112;0.93787;100;0.00513901;0.00548967
59.8632;10.6002;0.0117435;-0.0938991;0.937915;100;0.0054218;0.00519499
60.182;10.6002;0.0119831;-0.0907282;0.932087;100;0.00578304;0.00482861
60.5008;10.6002;0.0123713;-0.0877793;0.922123;100;0.00595924;0.00479447
60.8195;10.6002;0.0130333;-0.0853518;0.902085;100;0.00618967;0.00511807
61.1383;10.6002;0.0138559;-0.0836281;0.88276;2.29529;0.00652968;0.00554668
61.457;10.6002;0.0149227;-0.082453;0.86335;2.2605;0.00643394;0.00661621
61.7758;10.6002;0.0161129;-0.0816942;0.843131;2.40663;0.00621026;0.00863902
62.0946;10.6002;0.018403;-0.0828138;0.812601;100;0.00612932;0.0120513
-30.3456;10.2814;0.00323183;-0.105832;0.968433;100;0.00176106;0.00217685
-30.0269;10.2814;0.00365504;-0.107938;0.967511;100;0.00180772;0.00208363
-29.7081;10.2814;0.00434801;-0.109031;0.97087;100;0.0017209;0.00202879
-29.3893;10.2814;0.00521265;-0.109324;0.97266;100;0.00170365;0.0021109
-29.0706;10.2814;0.00609904;-0.109719;0.974445;100;0.0017935;0.00231829
-28.7518;10.2814;0.00699773;-0.110315;0.973215;100;0.00209739;0.00260403
-28.4331;10.2814;0.00796509;-0.111259;0.965822;100;0.00278518;0.00311471
-28.1143;10.2814;0.00919037;-0.112595;0.953326;100;0.00377967;0.00386431
-27.7955;10.2814;0.0108753;-0.114308;0.938726;100;0.00463443;0.00492681
-27.4768;10.2814;0.0135329;-0.114878;0.919643;100;0.00531848;0.00611154
-27.158;10.2814;0.0173535;-0.114769;0.896331;100;0.00644203;0.00733792
-26.8393;10.2814;0.022763;-0.113282;0.865909;100;0.0081822;0.0085699
-26.5205;10.2814;0.0254283;-0.113849;0.829522;100;0.00998615;0.0106672
-26.2017;10.2814;0.0270787;-0.114211;0.797144;100;0.0109033;0.0126567
-25.883;10.2814;0.0276737;-0.114811;0.781917;100;0.0109666;0.0128709
-25.5642;10.2814;0.0275584;-0.116183;0.786369;100;0.0101235;0.0127023
-25.2455;10.2814;0.0292769;-0.112936;0.805596;100;0.00897311;0.0126886
-24.9267;10.2814;0.0275619;-0.121337;0.825365;100;0.00924136;0.01316
-24.6079;10.2814;0.029028;-0.124121;0.836851;100;0.010552;0.0139093
-24.2892;10.2814;0.0320632;-0.126635;0.830945;100;0.0112285;0.0146938
-23.9704;10.2814;0.0339198;-0.131592;0.811697;100;0.0123484;0.0164948
-23.6517;10.2814;0.0373952;-0.132734;0.770417;100;0.014674;0.0175192
-23.3329;10.2814;0.0443247;-0.131795;0.716209;100;0.018791;0.0170035
-23.0141;10.2814;0.0481322;-0.134131;0.654649;100;0.0250376;0.0147986
-22.0579;10.2814;0.0491683;-0.146532;0.535193;100;0.0219238;0.0136963
-21.7391;10.2814;0.0462974;-0.149951;0.37347;100;0.0189901;0.0162564
32.45;10.2814;0.0607555;-0.12611;0.755342;2.64339;0.00489403;0.00468367
32.7687;10.2814;0.0608629;-0.126641;0.766007;100;0.00527778;0.00587864
33.0875;10.2814;0.0601811;-0.127304;0.801871;2.45718;0.00549138;0.00594897
33.4062;10.2814;0.0588248;-0.128235;0.816359;2.51217;0.00545878;0.00490916
33.725;10.2814;0.0571103;-0.129418;0.833419;100;0.0055647;0.0041951
34.0437;10.2814;0.0553449;-0.130675;0.832227;100;0.0060814;0.00470967
34.3625;10.2814;0.0539627;-0.131738;0.792258;100;0.00765982;0.00573744
34.6813;10.2814;0.0532048;-0.132356;0.722015;100;0.00998559;0.00712904
35;10.2814;0.0532409;-0.132357;0.707211;2.13356;0.0110916;0.00829692
35.3188;10.2814;0.0547539;-0.129653;0.746449;2.35939;0.00965261;0.00890299
35.6375;10.2814;0.0571495;-0.128572;0.795368;100;0.00963306;0.0085151
35.9563;10.2814;0.0599517;-0.127102;0.827196;100;0.0102672;0.00766167
36.2751;10.2814;0.0625183;-0.125336;0.839091;100;0.0109083;0.00745066
36.5938;10.2814;0.0600479;-0.125399;0.83843;100;0.0112563;0.00777463
36.9126;10.2814;0.0635293;-0.12175;0.835199;100;0.0110838;0.00784966
37.2313;10.2814;0.0609186;-0.120504;0.824883;2.08994;0.00981566;0.00776952
37.5501;10.2814;0.0568391;-0.119844;0.828935;2.21579;0.00787079;0.0076163
37.8689;10.2814;0.0523268;-0.119775;0.84716;2.27827;0.00677567;0.00730561
38.1876;10.2814;0.048501;-0.120219;0.871014;100;0.00633681;0.00660668
38.5064;10.2814;0.0457515;-0.121097;0.880638;100;0.00604422;0.00696751
38.8251;10.2814;0.0445314;-0.122376;0.87566;100;0.0055526;0.00731779
39.1439;10.2814;0.0446255;-0.123981;0.862014;100;0.00554413;0.0076847
39.4627;10.2814;0.0455245;-0.125728;0.84732;100;0.00565784;0.00801278
39.7814;10.2814;0.0464261;-0.125166;0.848702;100;0.0052557;0.00820661
40.1002;10.2814;0.046661;-0.125888;0.85666;100;0.00459057;0.00776537
40.4189;10.2814;0.045975;-0.125632;0.87617;100;0.00416018;0.00670454
40.7377;10.2814;0.0442651;-0.124213;0.886931;100;0.00434162;0.0059029
41.0565;10.2814;0.0416471;-0.121734;0.896185;100;0.00484949;0.00562335
41.3752;10.2814;0.0384132;-0.118539;0.89924;100;0.00533952;0.00554303
41.694;10.2814;0.0350297;-0.1151;0.899092;100;0.00542823;0.00536272
42.0127;10.2814;0.0318345;-0.111822;0.901563;100;0.00560792;0.00509793
42.3315;10.2814;0.0290041;-0.108904;0.911714;100;0.00561563;0.00505188
42.6502;10.2814;0.0266044;-0.10632;0.920964;100;0.00582383;0.00511155
42.969;10.2814;0.024664;-0.103955;0.930992;100;0.00628478;0.00517192
43.2878;10.2814;0.0231868;-0.101776;0.933423;100;0.00561691;0.00496814
43.6065;10.2814;0.0221851;-0.0998719;0.934512;100;0.00477871;0.00465232
43.9253;10.2814;0.021669;-0.0984342;0.933166;100;0.00443379;0.00445265
44.244;10.2814;0.0215706;-0.0976656;0.936555;3.32717;0.00426071;0.00403561
44.5628;10.2814;0.0217122;-0.0976693;0.937276;100;0.00399221;0.00364406
44.8816;10.2814;0.0219002;-0.0983621;0.936608;100;0.00365656;0.00399531
45.2003;10.2814;0.0219577;-0.0994812;0.939115;100;0.00351787;0.0043425
45.5191;10.2814;0.0217522;-0.100688;0.936673;100;0.00377633;0.00396651
45.8378;10.2814;0.0212062;-0.101707;0.941336;100;0.00389838;0.00350547
46.1566;10.2814;0.0203311;-0.102408;0.941195;100;0.00350712;0.00344547
46.4754;10.2814;0.019247;-0.102812;0.941258;100;0.00330258;0.00368006
46.7941;10.2814;0.018168;-0.103036;0.93472;100;0.00386908;0.00389681
47.1129;10.2814;0.0173017;-0.103224;0.933035;100;0.00450258;0.00407692
47.4316;10.2814;0.0167235;-0.103468;0.931108;100;0.00453258;0.00409463
47.7504;10.2814;0.0162862;-0.103794;0.936336;100;0.0040742;0.00363917
48.0692;10.2814;0.0156777;-0.10421;0.942368;100;0.00369775;0.00358271
48.3879;10.2814;0.0145862;-0.104744;0.939865;100;0.0037481;0.00446428
48.7067;10.2814;0.0128768;-0.105377;0.930717;100;0.00401999;0.00506896
49.0254;10.2814;0.0106956;-0.105997;0.918729;100;0.00440763;0.00517638
49.3442;10.2814;0.00844528;-0.106447;0.916069;100;0.00482079;0.00484441
49.6629;10.2814;0.00742401;-0.105649;0.92108;100;0.00424854;0.00446595
49.9817;10.2814;0.00661024;-0.105237;0.939377;100;0.00311367;0.00437693
50.3005;10.2814;0.00663561;-0.104414;0.950773;100;0.00250195;0.00450164
50.6192;10.2814;0.00738458;-0.103266;0.958363;100;0.00231984;0.00503891
50.938;10.2814;0.00861991;-0.101875;0.96313;100;0.00251381;0.00492424
51.2567;10.2814;0.0100973;-0.100236;0.964827;100;0.00280217;0.0040348
