"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         336,      -8.961311699,      -6.919321565,        -7.2549546,      -2.979605871
          0,           0,         337,      -8.966062634,      -6.928434699,      -7.258062014,      -2.984353558
          0,           0,         338,      -8.973024973,      -6.938276639,      -7.263029913,      -2.991312503
          0,           0,         339,      -8.982712298,      -6.948398297,      -7.271676198,      -3.000997922
          0,           0,         340,      -8.994931331,      -6.957801732,       -7.28385546,      -3.013216933
          0,           0,         341,      -9.009309248,      -6.966234589,      -7.298674632,      -3.027596438
          0,           0,         342,      -9.025671091,      -6.974053112,       -7.31565741,      -3.043961234
          0,           0,         343,       -9.04396778,      -6.981658704,      -7.334756249,      -3.062262245
          0,           0,         344,      -9.064191579,      -6.989230671,      -7.356091739,      -3.082492054
          0,           0,         345,      -9.086337184,      -6.996835653,      -7.379741825,      -3.104645956
          0,           0,         346,      -9.110427603,      -7.004534034,      -7.405752758,      -3.128747565
          0,           0,         347,      -9.136472848,      -7.012418341,      -7.434201615,      -3.154807359
          0,           0,         348,       -9.16448001,      -7.020618838,      -7.465196402,      -3.182833091
          0,           0,         349,      -9.194358142,      -7.029213628,      -7.498819991,      -3.212734592
          0,           0,         350,      -9.225985035,      -7.038288004,      -7.535059738,      -3.244390023
          0,           0,         351,      -9.259024785,       -7.04784607,      -7.573772339,      -3.277463891
          0,           0,         352,      -9.338923364,      -7.114489602,       -7.57853416,      -3.357901702
          0,           0,         353,      -9.374232347,      -7.087389953,      -7.774630171,      -3.393101427
          0,           0,         354,      -9.422582995,      -7.138271158,      -7.722103017,      -3.442001901
          0,           0,         355,       -9.42467232,      -7.098900369,      -7.832777561,      -3.443700124
          0,           0,         356,      -9.470939165,      -7.145182028,      -7.753117564,      -3.490611434
          0,           0,         357,      -9.469971775,      -7.116231756,      -7.849148774,      -3.489161576
          0,           0,         358,      -9.529211689,      -7.163134294,      -7.807946609,      -3.549268277
          0,           0,         359,      -9.512155944,      -7.137399361,       -7.89496935,      -3.531504628
          0,           0,         360,      -9.573148183,      -7.183653914,      -7.857832669,      -3.593468784
          0,           0,         361,      -9.536774719,      -7.158692269,      -7.924145143,      -3.556163611
          0,           0,         362,      -9.588666872,      -7.204683852,       -7.86747154,      -3.608922777
          0,           0,         363,      -9.543654354,      -7.181281076,      -7.930220455,      -3.562961558
          0,           0,         364,      -9.580906443,      -7.227537605,      -7.849689923,      -3.600851162
          0,           0,         365,      -9.537256129,      -7.205131012,      -7.924139163,      -3.556410179
          0,           0,         366,      -9.558342874,      -7.251925598,       -7.81882873,      -3.577893288
          0,           0,         367,      -9.522535913,      -7.229704576,      -7.910741731,      -3.541517034
          0,           0,         368,       -9.52979091,      -7.277179678,      -7.784613015,      -3.548985972
          0,           0,         369,        -9.5045906,      -7.254356833,      -7.894575333,      -3.523416336
          0,           0,         370,      -9.501666885,      -7.302429912,      -7.753393083,      -3.520588648
          0,           0,         371,      -9.487274876,      -7.278358264,      -7.879126208,      -3.505976655
          0,           0,         372,      -9.477626691,      -7.327029379,      -7.727887309,      -3.496353655
          0,           0,         373,      -9.473014925,       -7.30121154,      -7.866291827,      -3.491624168
          0,           0,         374,      -9.405659761,      -7.288465504,      -7.732034611,      -3.424026036
          0,           0,         375,      -9.388117412,      -7.290538118,      -7.688142072,      -3.406427403
          0,           0,         376,      -9.387119714,      -7.309473839,      -7.671832774,      -3.405409962
          0,           0,         377,      -9.395997707,      -7.331265407,      -7.684190651,      -3.414292213
          0,           0,         378,      -9.401674252,      -7.347215848,      -7.694674242,      -3.419971379
          0,           0,         379,      -9.405239781,      -7.358137178,      -7.699689231,      -3.423536285
          0,           0,         380,      -9.408665197,      -7.367883988,      -7.701278294,       -3.42695768
          0,           0,         381,      -9.414266448,      -7.378295504,      -7.704709237,      -3.432554784
          0,           0,         382,      -9.422551119,      -7.388950778,      -7.711760145,      -3.440836845
          0,           0,         383,      -9.433343116,      -7.398880898,      -7.722310018,      -3.451628219
          0,           0,         384,      -9.446283712,      -7.407807866,      -7.735494904,       -3.46456979
          0,           0,         385,      -9.461199439,      -7.416064602,      -7.750835242,      -3.479487794
          0,           0,         386,      -9.478022587,      -7.423998823,      -7.768257603,      -3.496314425
          0,           0,         387,       -9.49675924,      -7.431813868,      -7.787857673,      -3.515056109
          0,           0,         388,      -9.517408252,      -7.439537747,      -7.809713356,      -3.535712078
          0,           0,         389,      -9.539984809,      -7.447217637,       -7.83387526,      -3.558298012
          0,           0,         390,      -9.564535042,      -7.454983377,      -7.860425162,      -3.582860644
          0,           0,         391,      -9.591055291,       -7.46292749,      -7.889484606,      -3.609396791
          0,           0,         392,      -9.619574805,      -7.471231457,      -7.921148889,      -3.637936379
          0,           0,         393,      -9.649863271,      -7.479821724,      -7.955451616,      -3.668249201
          0,           0,         394,      -9.681824023,      -7.488899482,      -7.992316532,      -3.700239434
          0,           0,         395,      -9.758088069,      -7.556064037,      -7.994618958,      -3.776974328
          0,           0,         396,      -9.796975837,      -7.527733205,       -8.19751013,      -3.815784365
          0,           0,         397,      -9.839599897,      -7.578649598,       -8.13679357,      -3.858868634
          0,           0,         398,      -9.846616551,      -7.537390273,      -8.256396857,      -3.865564868
          0,           0,         399,      -9.887160497,      -7.583646574,      -8.167629512,      -3.906654588
          0,           0,         400,      -9.893492485,      -7.553662656,      -8.273649497,      -3.912597606
          0,           0,         401,      -9.949176753,      -7.600709525,      -8.226766268,      -3.969054506
          0,           0,         402,      -9.941121057,      -7.574192477,      -8.324595234,      -3.960405505
          0,           0,         403,      -10.00253386,      -7.620449036,      -8.288620396,      -4.022757244
          0,           0,         404,      -9.973653183,      -7.594863583,      -8.361670508,      -3.993026181
          0,           0,         405,      -10.03049984,      -7.640724155,      -8.313417104,      -4.050800373
          0,           0,         406,      -9.988657474,      -7.616998014,      -8.375307791,      -4.007999817
          0,           0,         407,      -10.03377854,      -7.663075159,      -8.307169259,      -4.053874737
          0,           0,         408,      -9.988283619,      -7.640478701,      -8.375173792,      -4.007501765
          0,           0,         409,         -10.01742,      -7.687029437,      -8.281894186,      -4.037145023
          0,           0,         410,      -9.977055125,      -7.664984101,      -8.365216058,      -3.996106321
          0,           0,         411,      -9.990693291,      -7.712065367,      -8.248387342,      -4.010036383
          0,           0,         412,      -9.960159852,      -7.689824536,      -8.350092333,      -3.979047014
          0,           0,         413,      -9.961643866,      -7.737378733,      -8.215264803,       -3.98067541
          0,           0,         414,      -9.942051866,       -7.71413749,      -8.334051544,      -3.960800918
          0,           0,         415,      -9.935278372,       -7.76228137,      -8.186779161,      -3.954081568
          0,           0,         416,      -9.926127136,      -7.737579679,       -8.31965321,      -3.944770354
          0,           0,         417,      -9.914082522,      -7.786354263,      -8.164554372,      -3.932726927
          0,           0,         418,      -9.914030473,      -7.759775364,      -8.308383595,      -3.932596871
          0,           0,         419,       -9.84756201,      -7.745474995,      -8.172021159,      -3.865906612
          0,           0,         420,       -9.83188316,      -7.747215272,      -8.129525103,      -3.850179979
          0,           0,         421,      -9.832799815,      -7.766546639,      -8.115282861,      -3.851081321
          0,           0,         422,      -9.843686676,      -7.788679687,      -8.130106869,      -3.861975674
          0,           0,         423,      -9.851072281,      -7.804326675,      -8.142826169,      -3.869365586
          0,           0,         424,      -9.856178285,      -7.814574404,      -8.149734917,      -3.874471841
          0,           0,         425,      -9.861087939,      -7.823614664,      -8.153026391,       -3.87937824
          0,           0,         426,      -9.868214008,      -7.833402737,      -8.158173051,       -3.88650095
          0,           0,         427,      -9.878067796,      -7.843471898,      -8.167006464,      -3.896352836
          0,           0,         428,       -9.89045231,      -7.852824116,      -8.179375861,      -3.908737332
          0,           0,         429,      -9.905004285,       -7.86122011,      -8.194386535,      -3.923290886
          0,           0,         430,      -9.921555431,      -7.869040505,      -8.211564345,      -3.939845054
          0,           0,         431,        -9.9400077,      -7.876603432,      -8.230865061,      -3.958301726
          0,           0,         432,      -9.960381294,      -7.884146288,      -8.252402755,      -3.978681431
          0,           0,         433,      -9.982740119,      -7.891828495,      -8.276261519,      -4.001048747
          0,           0,         434,      -10.00701788,      -7.899577375,      -8.302486969,      -4.025337842
          0,           0,         435,      -10.03315954,      -7.907397997,      -8.331155073,       -4.05149397
          0,           0,         436,      -10.06140925,      -7.915740549,      -8.362371887,      -4.079762504
          0,           0,         437,      -10.09140088,      -7.924319946,      -8.396220368,       -4.10977734
          0,           0,         438,      -10.12318432,      -7.933467129,      -8.432687961,      -4.141589276
          0,           0,         439,      -10.15635912,      -7.943107005,      -8.471608224,      -4.174798141
          0,           0,         440,      -10.23662835,      -8.009619274,       -8.47665443,      -4.255612866
          0,           0,         441,      -10.27144906,      -7.982682902,      -8.671958038,      -4.290319592
          0,           0,         442,      -10.32051354,      -8.033523778,       -8.62038565,      -4.339941787
          0,           0,         443,      -10.32186102,      -7.994312547,      -8.730029327,      -4.340888972
          0,           0,         444,       -10.3688137,      -8.040588234,      -8.651386608,      -4.388494976
          0,           0,         445,      -10.36730941,      -8.011956351,      -8.746297948,      -4.386499706
          0,           0,         446,      -10.42681293,      -8.058766253,      -8.705682948,      -4.446876265
          0,           0,         447,      -10.40860762,      -8.033127058,      -8.791532887,      -4.427950583
          0,           0,         448,      -10.46926172,      -8.079260234,      -8.754107619,      -4.489571195
          0,           0,         449,      -10.43234379,      -8.054514911,      -8.819803043,       -4.45171937
          0,           0,         450,      -10.48366058,       -8.10049237,      -8.762128724,      -4.503891531
          0,           0,         451,      -10.43832413,      -8.077179962,      -8.825072345,      -4.457613171
          0,           0,         452,       -10.4747191,      -8.123405375,      -8.743186208,      -4.494629868
          0,           0,         453,      -10.43151115,      -8.101197705,      -8.818364609,      -4.450646884
          0,           0,         454,      -10.45160412,      -8.147873822,      -8.711801105,      -4.471122421
          0,           0,         455,      -10.41634269,      -8.125740347,      -8.804624661,      -4.435306016
          0,           0,         456,      -10.42283359,      -8.173092862,      -8.677559935,      -4.442001813
          0,           0,         457,      -10.39830993,      -8.150376309,      -8.788365445,      -4.417120384
          0,           0,         458,      -10.39496304,       -8.19844212,      -8.646543735,      -4.413865043
          0,           0,         459,      -10.38105093,      -8.174294871,      -8.772983245,      -4.399740238
          0,           0,         460,      -10.37118643,      -8.223022996,        -8.6213512,      -4.389898745
          0,           0,         461,      -10.36708234,      -8.197187888,      -8.760311893,       -4.38568213
          0,           0,         462,      -10.29972819,      -8.184231679,      -8.625854078,      -4.318088695
          0,           0,         463,       -10.2823943,      -8.186278325,        -8.5821468,      -4.300699916
          0,           0,         464,      -10.28159477,      -8.205227015,      -8.566070649,      -4.299881364
          0,           0,         465,      -10.29075891,       -8.22715536,      -8.578709529,      -4.309050526
          0,           0,         466,      -10.29656294,      -8.242958838,      -8.589430465,      -4.314857591
          0,           0,         467,      -10.30027898,      -8.253766441,      -8.594639766,      -4.318573306
          0,           0,         468,      -10.30387621,      -8.263465018,      -8.596402222,      -4.322166874
          0,           0,         469,      -10.30964239,      -8.273828122,       -8.60000747,      -4.327929261
          0,           0,         470,      -10.31808761,      -8.284418391,       -8.60724252,      -4.336372152
          0,           0,         471,      -10.32905698,      -8.294308403,      -8.617984292,       -4.34734116
          0,           0,         472,      -10.34213726,      -8.303132357,      -8.631365443,        -4.3604226
          0,           0,         473,       -10.3572386,      -8.311376768,      -8.646894112,      -4.375526418
          0,           0,         474,      -10.37428742,       -8.31937968,      -8.664513397,      -4.392579117
          0,           0,         475,      -10.39310851,       -8.32702765,      -8.684319894,      -4.411405302
          0,           0,         476,      -10.41397778,      -8.334833427,      -8.706366181,      -4.432281873
          0,           0,         477,      -10.43675975,      -8.342569008,      -8.730740877,      -4.455073621
          0,           0,         478,      -10.46136289,      -8.350180575,      -8.757506905,      -4.479689195
          0,           0,         479,      -10.48802936,      -8.358120885,      -8.786784704,       -4.50637168
          0,           0,         480,      -10.51668349,      -8.366424828,      -8.818670525,      -4.535046098
          0,           0,         481,       -10.5473063,      -8.375258061,      -8.853193596,      -4.565694405
          0,           0,         482,      -10.57958755,      -8.384561148,      -8.890296895,      -4.598006689
          0,           0,         483,      -10.65596316,      -8.451400815,      -8.892900467,       -4.67486025
          0,           0,         484,      -10.69452843,      -8.423290519,      -9.095062283,      -4.713345657
          0,           0,         485,      -10.73786077,       -8.47423911,      -9.035269236,      -4.757148301
          0,           0,         486,      -10.74417404,      -8.433085384,      -9.153864012,       -4.76313266
          0,           0,         487,      -10.78558339,      -8.479447829,      -9.066160744,      -4.805099772
          0,           0,         488,      -10.79109287,       -8.44954251,      -9.171039537,       -4.81020996
          0,           0,         489,      -10.84698927,      -8.496454835,      -9.124918501,       -4.86688864
          0,           0,         490,      -10.83752011,      -8.469844589,      -9.221453818,      -4.856810213
          0,           0,         491,       -10.9006649,      -8.516811261,      -9.185555411,      -4.920918227
          0,           0,         492,       -10.8691091,      -8.490569994,      -9.257664612,      -4.888483513
          0,           0,         493,      -10.92605708,      -8.536696934,      -9.208639369,      -4.946358561
          0,           0,         494,      -10.88393915,      -8.513081551,      -9.270388699,      -4.903282069
          0,           0,         495,      -10.92821292,      -8.559208284,      -9.200880126,       -4.94829901
          0,           0,         496,      -10.88245012,      -8.536428957,      -9.269505456,      -4.901662877
          0,           0,         497,      -10.91074019,      -8.583059332,      -9.174835072,       -4.93044737
          0,           0,         498,       -10.8714537,      -8.561311486,      -9.259102345,      -4.890502303
          0,           0,         499,      -10.88378242,      -8.608149113,      -9.141189369,      -4.903110763
          0,           0,         500,      -10.85378768,      -8.585770686,       -9.24384267,      -4.872669286
          0,           0,         501,      -10.85480622,      -8.633437908,      -9.108257512,      -4.873826691
          0,           0,         502,      -10.83583371,      -8.610084662,      -9.227858522,      -4.854578864
          0,           0,         503,      -10.82875573,      -8.658342439,      -9.080123423,      -4.847551908
          0,           0,         504,      -10.82009393,      -8.633474113,      -9.213634045,      -4.838734994
          0,           0,         505,      -10.80787583,      -8.682350665,       -9.05827245,      -4.826515962
          0,           0,         506,      -10.80839863,      -8.655778105,      -9.202593451,      -4.826964669
          0,           0,         507,      -10.74210734,      -8.641459635,       -9.06612431,      -4.760452873
          0,           0,         508,        -10.726452,      -8.642864619,      -9.023824968,      -4.744749766
          0,           0,         509,      -10.72757593,      -8.662201297,         -9.009821,      -4.745858435
          0,           0,         510,      -10.73860443,      -8.684169827,      -9.024939401,       -4.75689436
          0,           0,         511,      -10.74635383,      -8.700085175,      -9.037922534,      -4.764648492
          0,           0,         512,      -10.75159686,      -8.710195926,      -9.045045956,      -4.769891769
          0,           0,         513,      -10.75667557,      -8.719184325,      -9.048525125,      -4.774967274
          0,           0,         514,      -10.76396454,      -8.728914494,       -9.05385165,      -4.782252822
          0,           0,         515,      -10.77399952,      -8.738948844,      -9.062881915,      -4.792285884
          0,           0,         516,      -10.78660525,      -8.748361074,      -9.075458466,      -4.804891886
          0,           0,         517,      -10.80126676,      -8.756630239,      -9.090681846,      -4.819554979
          0,           0,         518,      -10.81790778,      -8.764307528,      -9.108049308,      -4.836198841
          0,           0,         519,      -10.83659824,      -8.771973673,      -9.127536368,      -4.854893754
          0,           0,         520,      -10.85702949,      -8.779317665,      -9.149309551,      -4.875330848
          0,           0,         521,      -10.87991413,      -8.787567428,      -9.173370996,      -4.898224932
          0,           0,         522,       -10.9040818,      -8.794913362,      -9.199836902,      -4.922403759
          0,           0,         523,      -10.93023419,      -8.802545714,      -9.228730799,      -4.948570077
          0,           0,         524,      -10.95920177,      -8.811602416,       -9.26019968,      -4.977558002
          0,           0,         525,      -10.98942434,      -8.820327408,      -9.294294165,      -5.007805256
          0,           0,         526,      -11.02067324,      -8.828873942,      -9.330944162,      -5.039081553
          0,           0,         527,      -11.09647241,       -8.89601675,      -9.333050827,      -5.115341632
          0,           0,         528,      -11.13707751,      -8.868917703,      -9.536504866,      -5.155878092
          0,           0,         529,      -11.17715684,      -8.918368207,      -9.475010777,      -5.196396744
          0,           0,         530,      -11.18451506,      -8.877080852,      -9.595610199,      -5.203440191
          0,           0,         531,      -11.22531603,      -8.923767906,      -9.505683798,      -5.244779907
          0,           0,         532,        -11.232447,      -8.893847376,      -9.612782215,      -5.251531706
          0,           0,         533,      -11.28882258,      -8.941556375,      -9.565129895,      -5.308679606
          0,           0,         534,      -11.28087848,      -8.914636728,      -9.664112107,      -5.300147754
          0,           0,         535,      -11.34383019,      -8.961724522,       -9.62784951,      -5.364050948
          0,           0,         536,      -11.31415178,      -8.935420058,      -9.701785939,      -5.333515126
          0,           0,         537,      -11.37189115,      -8.981631174,      -9.653904745,      -5.392189401
          0,           0,         538,      -11.32908123,       -8.95718348,       -9.71616016,      -5.348410216
          0,           0,         539,      -11.37535572,      -9.003504182,      -9.649147975,      -5.395448672
          0,           0,         540,      -11.32910526,      -8.980407293,      -9.716907529,      -5.348310367
          0,           0,         541,      -11.36196706,       -9.02843231,       -9.62494308,       -5.38171549
          0,           0,         542,      -11.31951431,      -9.005464907,      -9.707602259,      -5.338565891
          0,           0,         543,      -11.33440286,      -9.052930881,      -9.591837409,      -5.353758968
          0,           0,         544,      -11.30214664,      -9.029849983,      -9.692795231,      -5.321030663
          0,           0,         545,      -11.30429191,      -9.077281422,      -9.558698751,      -5.323326211
          0,           0,         546,       -11.2851042,      -9.054814989,      -9.676862102,      -5.303853165
          0,           0,         547,      -11.27875292,      -9.103065897,      -9.530150278,      -5.297562664
          0,           0,         548,       -11.2689729,      -9.078325875,      -9.662482842,      -5.287618408
          0,           0,         549,      -11.25722849,      -9.127233124,        -9.5076532,      -5.275878208
          0,           0,         550,      -11.25611276,      -9.099936686,      -9.651090491,      -5.274679445
          0,           0,         551,      -11.18970747,      -9.085915415,      -9.514832316,      -5.208051573
          0,           0,         552,      -11.17458697,      -9.088777247,      -9.472358452,      -5.192884838
          0,           0,         553,      -11.17483646,       -9.10739632,      -9.457816106,      -5.193118373
          0,           0,         554,      -11.18553059,      -9.129560947,      -9.472385366,      -5.203819845
          0,           0,         555,      -11.19294097,      -9.145696278,      -9.484793892,      -5.211235483
          0,           0,         556,      -11.19778057,      -9.155770983,       -9.49146137,      -5.216075255
          0,           0,         557,      -11.20250818,      -9.164740529,      -9.494568376,      -5.220799351
          0,           0,         558,      -11.20954701,      -9.174680883,       -9.49956207,      -5.227834887
          0,           0,         559,      -11.21929187,      -9.184817101,      -9.508229288,      -5.237577695
          0,           0,         560,      -11.23157985,      -9.194283184,      -9.520470389,      -5.249866047
          0,           0,         561,      -11.24599886,      -9.202829186,      -9.535321409,      -5.264287259
          0,           0,         562,      -11.26252932,      -9.211115477,      -9.552267083,      -5.280822184
          0,           0,         563,      -11.28052286,      -9.218363404,       -9.57130345,       -5.29881972
          0,           0,         564,      -11.29997766,      -9.224801075,      -9.592556224,      -5.318278277
          0,           0,         565,      -11.32217569,      -9.232628684,       -9.61611745,      -5.340484204
          0,           0,         566,      -11.34659614,      -9.240836252,      -9.642071852,      -5.364916717
          0,           0,         567,      -11.37235007,      -9.248312144,      -9.670550043,      -5.390684664
          0,           0,         568,      -11.39974859,      -9.255807266,      -9.701612755,       -5.41809996
          0,           0,         569,      -11.43036424,      -9.265360044,      -9.735224943,      -5.448741067
          0,           0,         570,      -11.46001359,      -9.272411688,      -9.771408694,      -5.478412304
          0,           0,         571,      -11.49486501,      -9.283674974,      -9.810160459,      -5.513301604
          0,           0,         572,      -11.57745047,       -9.35275161,      -9.815183086,      -5.596444832
          0,           0,         573,       -11.6094666,      -9.323297677,      -10.01118128,      -5.628341443
          0,           0,         574,      -11.65731323,      -9.373888458,      -9.958514422,      -5.676729182
          0,           0,         575,      -11.65991101,      -9.334937197,      -10.06897787,       -5.67894176
          0,           0,         576,      -11.70458763,      -9.380299483,      -9.989223662,      -5.724241923
          0,           0,         577,      -11.70615775,       -9.35273404,      -10.08522159,      -5.725355674
          0,           0,         578,      -11.76299198,       -9.39852133,      -10.04430121,      -5.783028392
          0,           0,         579,      -11.74247386,      -9.371329643,      -10.13078496,      -5.761784179
          0,           0,         580,      -11.80725788,      -9.419093996,      -10.09383034,      -5.827558949
          0,           0,         581,      -11.77794559,      -9.397302458,      -10.15973921,      -5.797385897
          0,           0,         582,      -11.82338114,      -9.440696549,       -10.1033064,      -5.843631777
          0,           0,         583,       -11.7739761,      -9.415251706,      -10.16576629,      -5.793254267
          0,           0,         584,      -11.81132305,       -9.46122248,      -10.08514972,      -5.831216909
          0,           0,         585,      -11.77551353,      -9.442656427,       -10.1595818,      -5.794688658
          0,           0,         586,      -11.79311012,      -9.487470472,      -10.05474944,      -5.812654833
          0,           0,         587,      -11.75697419,      -9.465128796,      -10.14647895,      -5.775956396
          0,           0,         588,      -11.76556169,      -9.513407434,      -10.02064682,      -5.784762116
          0,           0,         589,       -11.7373947,      -9.488252071,      -10.13039241,      -5.756209813
          0,           0,         590,      -11.73541845,      -9.536226538,      -9.989544421,      -5.754328511
          0,           0,         591,      -11.72200092,      -9.513176511,      -10.11509222,      -5.740697949
          0,           0,         592,      -11.71249992,       -9.56125649,        -9.9641767,       -5.73122206
          0,           0,         593,       -11.7090596,      -9.537156355,      -10.10225626,      -5.727671951
          0,           0,         594,      -11.64227986,      -9.525018694,      -9.968253443,      -5.660652446
          0,           0,         595,      -11.62422807,       -9.52642877,      -9.924239825,      -5.642541434
          0,           0,         596,      -11.62281187,      -9.544446485,      -9.908106516,      -5.641103156
          0,           0,         597,       -11.6316028,      -9.565767646,      -9.920492436,      -5.649896958
          0,           0,         598,      -11.63741187,      -9.581618615,      -9.931135511,      -5.655707471
          0,           0,         599,      -11.64141472,      -9.593327162,      -9.936269446,      -5.659711665
          0,           0,         600,      -11.64468876,      -9.602664644,      -9.937892089,      -5.662978997
          0,           0,         601,      -11.65042927,      -9.613249127,      -9.941352928,       -5.66871538
          0,           0,         602,      -11.65872348,      -9.623930925,      -9.948480963,      -5.677008425
          0,           0,         603,      -11.66959315,      -9.634126755,        -9.9590494,      -5.687881421
          0,           0,         604,      -11.68282842,      -9.643854597,      -9.972353629,      -5.701118042
          0,           0,         605,      -11.69759947,      -9.652354208,      -9.987642447,      -5.715889856
          0,           0,         606,      -11.71398913,      -9.660268644,      -10.00482237,      -5.732284049
          0,           0,         607,       -11.7320197,       -9.66750778,      -10.02411955,       -5.75031785
          0,           0,         608,      -11.75160125,      -9.673929219,      -10.04569094,      -5.769901825
          0,           0,         609,      -11.77393091,      -9.681771925,      -10.06964572,      -5.792242573
          0,           0,         610,      -11.79721327,       -9.68809235,      -10.09590436,      -5.815532243
          0,           0,         611,      -11.82365532,      -9.696326304,      -10.12465862,      -5.841991038
          0,           0,         612,      -11.85338508,       -9.70641431,      -10.15625583,      -5.871749085
          0,           0,         613,        -11.881776,      -9.713161552,      -10.19034856,      -5.900158072
          0,           0,         614,      -11.91244808,      -9.721398336,      -10.22677886,      -5.930856078
          0,           0,         615,      -11.94536343,      -9.731190808,      -10.26574639,      -5.963807431
          0,           0,         616,      -12.02727402,      -9.798846882,       -10.2703662,      -6.046279305
